,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
454,2.0,5.0,1.0,3.0,2.0,3.0,756.219
455,2.0,5.0,2.0,2.0,2.0,1.0,664.156
456,2.0,5.0,2.0,2.0,2.0,0.0,621.6659999999999
457,1.0,2.0,1.0,1.0,3.0,3.0,374.303
458,1.0,3.0,2.0,3.0,2.0,1.0,577.739
459,2.0,5.0,2.0,2.0,2.0,3.0,749.136
460,2.0,3.0,1.0,3.0,2.0,1.0,535.239
461,2.0,5.0,2.0,3.0,2.0,1.0,734.989
462,2.0,0.0,1.0,3.0,1.0,1.0,346.23900000000003
463,2.0,1.0,2.0,3.0,3.0,3.0,532.969
464,1.0,5.0,2.0,1.0,0.0,0.0,559.583
465,1.0,0.0,1.0,2.0,2.0,3.0,324.13599999999997
466,1.0,0.0,1.0,3.0,3.0,0.0,252.499
467,2.0,5.0,2.0,1.0,3.0,2.0,620.813
468,2.0,4.0,2.0,2.0,2.0,1.0,596.156
469,2.0,3.0,1.0,3.0,3.0,3.0,605.219
470,2.0,1.0,1.0,1.0,3.0,3.0,327.553
471,2.0,3.0,2.0,2.0,0.0,1.0,558.156
472,2.0,2.0,2.0,2.0,2.0,0.0,417.666
473,1.0,5.0,2.0,3.0,2.0,0.0,671.249
474,1.0,1.0,1.0,2.0,3.0,0.0,249.666
475,1.0,4.0,1.0,1.0,2.0,0.0,397.83299999999997
476,2.0,5.0,2.0,3.0,1.0,1.0,749.989
477,2.0,4.0,1.0,3.0,3.0,1.0,588.239
478,1.0,5.0,1.0,2.0,3.0,1.0,564.156
479,1.0,3.0,2.0,3.0,3.0,3.0,647.719
480,2.0,5.0,1.0,2.0,2.0,2.0,642.896
481,1.0,5.0,1.0,2.0,0.0,2.0,651.646
482,1.0,5.0,1.0,3.0,1.0,2.0,707.479
483,2.0,5.0,1.0,2.0,1.0,1.0,615.406
484,2.0,3.0,2.0,3.0,3.0,0.0,541.499
485,1.0,5.0,2.0,2.0,2.0,2.0,685.396
486,2.0,1.0,2.0,1.0,3.0,0.0,263.83299999999997
487,2.0,5.0,1.0,2.0,3.0,1.0,585.406
488,1.0,1.0,2.0,2.0,0.0,1.0,400.906
489,1.0,2.0,1.0,3.0,2.0,1.0,445.98900000000003
490,2.0,5.0,1.0,2.0,2.0,1.0,600.406
491,1.0,5.0,1.0,3.0,3.0,2.0,677.479
492,2.0,0.0,1.0,1.0,3.0,1.0,174.573
493,2.0,3.0,1.0,3.0,2.0,1.0,535.239
494,1.0,4.0,2.0,2.0,3.0,1.0,559.906
495,1.0,3.0,2.0,2.0,3.0,3.0,576.886
496,1.0,5.0,1.0,1.0,2.0,2.0,550.813
497,2.0,4.0,2.0,3.0,2.0,2.0,709.479
498,1.0,0.0,2.0,2.0,1.0,0.0,275.416
499,1.0,5.0,1.0,2.0,2.0,1.0,579.156
500,2.0,5.0,2.0,3.0,2.0,1.0,734.989
501,2.0,3.0,1.0,2.0,2.0,1.0,464.406
502,1.0,1.0,2.0,3.0,3.0,1.0,426.73900000000003
503,2.0,5.0,1.0,2.0,3.0,1.0,585.406
504,1.0,3.0,2.0,2.0,2.0,2.0,549.396
505,1.0,1.0,1.0,2.0,1.0,1.0,322.156
506,1.0,0.0,1.0,3.0,2.0,3.0,394.96900000000005
507,1.0,5.0,1.0,3.0,3.0,1.0,634.989
508,1.0,5.0,1.0,2.0,1.0,1.0,594.156
509,1.0,5.0,1.0,1.0,2.0,3.0,593.303
510,2.0,4.0,2.0,3.0,2.0,0.0,624.499
511,1.0,5.0,1.0,3.0,2.0,2.0,692.479
512,1.0,5.0,1.0,2.0,1.0,0.0,551.6659999999999
513,1.0,5.0,2.0,2.0,2.0,2.0,685.396
514,2.0,3.0,1.0,2.0,1.0,0.0,436.916
515,1.0,4.0,1.0,2.0,2.0,2.0,553.646
516,1.0,1.0,1.0,3.0,2.0,1.0,377.98900000000003
517,2.0,5.0,2.0,1.0,1.0,1.0,608.323
518,2.0,1.0,1.0,1.0,3.0,2.0,285.063
519,2.0,5.0,1.0,1.0,3.0,3.0,599.553
520,2.0,4.0,1.0,2.0,3.0,1.0,517.406
521,2.0,2.0,1.0,3.0,1.0,2.0,524.729
522,1.0,2.0,2.0,3.0,1.0,3.0,609.719
523,1.0,5.0,2.0,1.0,2.0,3.0,657.053
524,2.0,4.0,1.0,2.0,1.0,3.0,632.386
525,2.0,3.0,2.0,2.0,1.0,2.0,585.646
526,1.0,0.0,1.0,2.0,0.0,3.0,354.13599999999997
527,1.0,3.0,2.0,3.0,0.0,1.0,607.739
528,1.0,5.0,1.0,3.0,2.0,2.0,692.479
529,2.0,5.0,1.0,2.0,3.0,1.0,585.406
530,1.0,1.0,1.0,3.0,2.0,0.0,335.499
531,1.0,2.0,1.0,2.0,2.0,1.0,375.156
532,1.0,2.0,2.0,2.0,2.0,1.0,438.906
533,1.0,3.0,1.0,2.0,1.0,1.0,458.156
534,2.0,0.0,1.0,3.0,3.0,0.0,273.749
535,1.0,5.0,2.0,1.0,2.0,2.0,614.563
536,2.0,5.0,1.0,2.0,1.0,2.0,657.896
537,1.0,4.0,1.0,1.0,0.0,1.0,470.323
538,1.0,0.0,1.0,3.0,1.0,3.0,409.96900000000005
539,2.0,0.0,2.0,3.0,3.0,1.0,379.98900000000003
540,1.0,5.0,2.0,2.0,3.0,1.0,627.906
541,2.0,1.0,2.0,3.0,2.0,2.0,505.47900000000004
542,2.0,4.0,1.0,3.0,2.0,1.0,603.239
543,1.0,2.0,2.0,3.0,1.0,3.0,609.719
544,2.0,3.0,1.0,3.0,1.0,0.0,507.749
545,2.0,5.0,2.0,3.0,2.0,2.0,777.479
546,2.0,5.0,1.0,2.0,2.0,1.0,600.406
547,1.0,0.0,2.0,3.0,2.0,1.0,373.73900000000003
548,1.0,2.0,1.0,2.0,3.0,3.0,445.13599999999997
549,2.0,5.0,1.0,2.0,1.0,0.0,572.9159999999999
550,1.0,5.0,1.0,3.0,2.0,1.0,649.989
551,2.0,4.0,2.0,1.0,3.0,1.0,510.323
552,2.0,1.0,2.0,3.0,2.0,1.0,462.98900000000003
553,1.0,1.0,1.0,3.0,3.0,3.0,447.96900000000005
554,2.0,5.0,1.0,1.0,3.0,3.0,599.553
555,2.0,0.0,1.0,2.0,2.0,2.0,302.896
556,2.0,2.0,2.0,2.0,0.0,3.0,575.136
557,2.0,3.0,1.0,3.0,0.0,2.0,607.729
558,1.0,2.0,1.0,2.0,2.0,2.0,417.646
559,1.0,2.0,1.0,2.0,2.0,2.0,417.646
560,2.0,5.0,1.0,1.0,0.0,2.0,602.063
561,1.0,2.0,1.0,1.0,1.0,2.0,361.813
562,2.0,5.0,1.0,3.0,0.0,1.0,701.239
563,2.0,3.0,1.0,1.0,0.0,3.0,508.553
564,1.0,2.0,2.0,2.0,2.0,1.0,438.906
565,1.0,4.0,1.0,3.0,3.0,2.0,609.479
566,1.0,1.0,1.0,2.0,2.0,0.0,264.666
567,2.0,5.0,2.0,3.0,2.0,2.0,777.479
568,2.0,4.0,1.0,2.0,1.0,2.0,589.896
569,2.0,5.0,1.0,2.0,0.0,1.0,630.406
570,2.0,4.0,1.0,3.0,3.0,3.0,673.219
571,1.0,3.0,1.0,1.0,2.0,1.0,372.323
572,1.0,5.0,1.0,2.0,0.0,2.0,651.646
573,2.0,0.0,1.0,2.0,2.0,1.0,260.406
574,1.0,3.0,1.0,1.0,0.0,2.0,444.813
575,2.0,5.0,1.0,3.0,3.0,3.0,741.219
576,2.0,5.0,2.0,3.0,2.0,1.0,734.989
577,1.0,4.0,1.0,3.0,2.0,2.0,624.479
578,2.0,5.0,1.0,1.0,2.0,0.0,487.08299999999997
579,2.0,5.0,1.0,2.0,3.0,1.0,585.406
580,1.0,5.0,1.0,2.0,2.0,1.0,579.156
581,2.0,5.0,1.0,2.0,1.0,1.0,615.406
582,2.0,2.0,1.0,2.0,2.0,1.0,396.406
583,2.0,5.0,1.0,2.0,3.0,1.0,585.406
584,2.0,0.0,1.0,3.0,2.0,2.0,373.72900000000004
585,1.0,0.0,1.0,3.0,2.0,0.0,267.499
586,1.0,0.0,2.0,3.0,3.0,1.0,358.73900000000003
587,1.0,5.0,1.0,2.0,3.0,0.0,521.6659999999999
588,2.0,4.0,2.0,2.0,2.0,2.0,638.646
589,2.0,5.0,1.0,3.0,0.0,3.0,786.219
590,1.0,3.0,1.0,2.0,3.0,0.0,385.666
591,1.0,5.0,2.0,2.0,2.0,1.0,642.906
592,1.0,1.0,1.0,2.0,3.0,2.0,334.646
593,2.0,5.0,2.0,1.0,2.0,1.0,593.323
594,2.0,3.0,1.0,3.0,2.0,1.0,535.239
595,2.0,5.0,2.0,1.0,0.0,0.0,580.833
596,2.0,5.0,1.0,1.0,3.0,1.0,514.573
597,1.0,5.0,1.0,2.0,2.0,2.0,621.646
598,2.0,5.0,1.0,2.0,3.0,1.0,585.406
599,2.0,5.0,1.0,1.0,1.0,3.0,629.553
600,2.0,5.0,2.0,2.0,0.0,0.0,651.6659999999999
601,1.0,3.0,1.0,3.0,2.0,0.0,471.499
602,2.0,5.0,1.0,2.0,2.0,3.0,685.386
603,1.0,5.0,2.0,2.0,3.0,0.0,585.4159999999999
604,1.0,5.0,2.0,2.0,3.0,1.0,627.906
605,1.0,0.0,1.0,3.0,2.0,2.0,352.47900000000004
606,2.0,5.0,2.0,3.0,3.0,3.0,804.969
607,1.0,5.0,1.0,3.0,1.0,2.0,707.479
608,2.0,3.0,2.0,1.0,0.0,1.0,487.323
609,1.0,0.0,1.0,1.0,2.0,3.0,253.303
610,1.0,2.0,1.0,1.0,1.0,3.0,404.303
611,1.0,5.0,2.0,2.0,2.0,0.0,600.4159999999999
612,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
613,2.0,4.0,2.0,1.0,1.0,2.0,582.813
614,2.0,2.0,2.0,2.0,3.0,2.0,487.646
615,1.0,4.0,1.0,1.0,1.0,2.0,497.813
616,1.0,0.0,1.0,2.0,1.0,1.0,254.156
617,1.0,5.0,2.0,1.0,2.0,1.0,572.073
618,1.0,5.0,1.0,1.0,2.0,0.0,465.83299999999997
619,1.0,0.0,1.0,2.0,3.0,2.0,266.646
620,2.0,3.0,2.0,3.0,3.0,1.0,583.989
621,1.0,5.0,1.0,1.0,2.0,2.0,550.813
622,1.0,2.0,1.0,2.0,0.0,1.0,405.156
623,1.0,2.0,1.0,1.0,3.0,3.0,374.303
624,2.0,3.0,1.0,1.0,2.0,0.0,351.08299999999997
625,1.0,0.0,1.0,3.0,2.0,2.0,352.47900000000004
626,1.0,2.0,2.0,2.0,2.0,1.0,438.906
627,1.0,5.0,1.0,2.0,3.0,1.0,564.156
628,1.0,2.0,1.0,2.0,0.0,3.0,490.13599999999997
629,2.0,5.0,2.0,1.0,0.0,2.0,665.813
630,1.0,5.0,1.0,3.0,2.0,0.0,607.499
631,2.0,5.0,1.0,1.0,1.0,3.0,629.553
632,1.0,2.0,2.0,2.0,0.0,1.0,468.906
633,2.0,2.0,1.0,2.0,3.0,0.0,338.916
634,2.0,2.0,1.0,2.0,2.0,2.0,438.896
635,2.0,5.0,1.0,1.0,3.0,3.0,599.553
636,1.0,0.0,1.0,3.0,2.0,0.0,267.499
637,1.0,0.0,2.0,3.0,2.0,3.0,458.71900000000005
638,1.0,4.0,1.0,3.0,2.0,2.0,624.479
639,2.0,1.0,1.0,3.0,2.0,0.0,356.749
640,1.0,5.0,1.0,3.0,0.0,1.0,679.989
641,2.0,5.0,2.0,3.0,3.0,3.0,804.969
642,2.0,4.0,1.0,3.0,2.0,1.0,603.239
643,1.0,5.0,1.0,3.0,2.0,3.0,734.969
644,1.0,5.0,2.0,3.0,2.0,1.0,713.739
645,1.0,5.0,2.0,2.0,2.0,1.0,642.906
646,2.0,1.0,2.0,2.0,3.0,2.0,419.646
647,1.0,5.0,2.0,3.0,2.0,3.0,798.719
648,2.0,5.0,1.0,1.0,0.0,1.0,559.573
649,2.0,2.0,2.0,3.0,1.0,3.0,630.969
650,1.0,5.0,1.0,3.0,2.0,0.0,607.499
651,2.0,4.0,1.0,3.0,3.0,2.0,630.729
652,1.0,2.0,2.0,3.0,0.0,1.0,539.739
653,2.0,5.0,1.0,3.0,3.0,0.0,613.749
654,1.0,3.0,1.0,2.0,2.0,1.0,443.156
655,2.0,5.0,2.0,1.0,2.0,2.0,635.813
656,1.0,0.0,2.0,2.0,1.0,2.0,360.396
657,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
658,2.0,5.0,2.0,3.0,1.0,1.0,749.989
659,1.0,3.0,1.0,3.0,2.0,2.0,556.479
660,2.0,5.0,1.0,3.0,2.0,3.0,756.219
661,1.0,0.0,2.0,3.0,3.0,3.0,443.71900000000005
662,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
663,2.0,5.0,1.0,3.0,3.0,1.0,656.239
664,1.0,5.0,1.0,1.0,1.0,3.0,608.303
665,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
666,2.0,5.0,1.0,2.0,2.0,3.0,685.386
667,2.0,4.0,1.0,3.0,2.0,1.0,603.239
668,1.0,3.0,2.0,3.0,2.0,1.0,577.739
669,2.0,5.0,2.0,1.0,2.0,1.0,593.323
670,2.0,4.0,1.0,3.0,2.0,2.0,645.729
671,1.0,5.0,1.0,3.0,2.0,1.0,649.989
672,1.0,5.0,1.0,3.0,2.0,1.0,649.989
673,1.0,5.0,1.0,2.0,2.0,2.0,621.646
674,2.0,3.0,1.0,3.0,3.0,1.0,520.239
675,2.0,0.0,2.0,3.0,1.0,1.0,409.98900000000003
676,2.0,5.0,1.0,2.0,2.0,1.0,600.406
677,1.0,5.0,1.0,2.0,3.0,2.0,606.646
678,2.0,1.0,1.0,1.0,3.0,1.0,242.573
679,2.0,5.0,2.0,1.0,3.0,2.0,620.813
680,1.0,5.0,1.0,3.0,2.0,1.0,649.989
681,2.0,0.0,2.0,2.0,3.0,1.0,309.156
682,1.0,4.0,2.0,2.0,0.0,0.0,562.4159999999999
683,1.0,5.0,2.0,3.0,3.0,1.0,698.739
684,2.0,4.0,2.0,1.0,2.0,1.0,525.323
685,2.0,5.0,2.0,1.0,1.0,1.0,608.323
686,2.0,0.0,1.0,1.0,2.0,0.0,147.083
687,1.0,3.0,1.0,2.0,1.0,0.0,415.666
688,1.0,5.0,1.0,1.0,2.0,2.0,550.813
689,2.0,5.0,2.0,2.0,1.0,1.0,679.156
690,2.0,5.0,1.0,2.0,3.0,2.0,627.896
691,2.0,4.0,2.0,3.0,1.0,3.0,766.969
692,2.0,2.0,1.0,1.0,2.0,1.0,325.573
693,2.0,0.0,1.0,3.0,3.0,1.0,316.23900000000003
694,1.0,5.0,1.0,3.0,3.0,1.0,634.989
695,2.0,1.0,1.0,1.0,2.0,3.0,342.553
696,1.0,1.0,2.0,3.0,2.0,2.0,484.22900000000004
697,2.0,0.0,2.0,3.0,2.0,0.0,352.499
698,2.0,5.0,1.0,3.0,2.0,3.0,756.219
699,2.0,3.0,1.0,3.0,0.0,3.0,650.219
700,2.0,3.0,1.0,1.0,2.0,1.0,393.573
701,1.0,5.0,1.0,2.0,2.0,1.0,579.156
702,2.0,0.0,2.0,3.0,1.0,3.0,494.96900000000005
703,1.0,1.0,2.0,3.0,3.0,2.0,469.22900000000004
704,2.0,5.0,1.0,3.0,1.0,3.0,771.219
705,2.0,5.0,2.0,3.0,2.0,1.0,734.989
706,1.0,4.0,1.0,2.0,3.0,1.0,496.156
707,1.0,2.0,1.0,3.0,2.0,0.0,403.499
708,1.0,4.0,1.0,3.0,3.0,1.0,566.989
709,2.0,5.0,1.0,2.0,3.0,2.0,627.896
710,2.0,0.0,1.0,2.0,0.0,2.0,332.896
711,2.0,4.0,2.0,3.0,2.0,2.0,709.479
712,1.0,1.0,2.0,2.0,0.0,1.0,400.906
713,2.0,1.0,2.0,2.0,2.0,2.0,434.646
714,2.0,5.0,1.0,2.0,2.0,3.0,685.386
715,2.0,3.0,1.0,2.0,3.0,0.0,406.916
716,1.0,5.0,2.0,2.0,0.0,2.0,715.396
717,1.0,2.0,1.0,2.0,0.0,3.0,490.13599999999997
718,2.0,3.0,1.0,3.0,1.0,2.0,592.729
719,2.0,2.0,1.0,3.0,2.0,0.0,424.749
720,1.0,1.0,2.0,3.0,3.0,0.0,384.249
721,2.0,4.0,1.0,2.0,0.0,3.0,647.386
722,2.0,1.0,1.0,3.0,2.0,1.0,399.23900000000003
723,2.0,5.0,1.0,2.0,2.0,2.0,642.896
724,2.0,0.0,1.0,2.0,3.0,1.0,245.406
725,1.0,0.0,2.0,2.0,0.0,0.0,290.416
726,2.0,2.0,1.0,1.0,3.0,3.0,395.553
727,1.0,0.0,1.0,2.0,2.0,2.0,281.646
728,1.0,5.0,1.0,3.0,1.0,2.0,707.479
729,1.0,3.0,2.0,3.0,3.0,2.0,605.229
730,2.0,3.0,2.0,2.0,2.0,3.0,613.136
731,1.0,0.0,2.0,3.0,0.0,2.0,446.22900000000004
732,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
733,2.0,4.0,1.0,2.0,2.0,0.0,489.916
734,2.0,5.0,2.0,2.0,0.0,1.0,694.156
735,2.0,2.0,2.0,3.0,2.0,3.0,615.969
736,2.0,1.0,1.0,2.0,2.0,1.0,328.406
737,2.0,2.0,1.0,2.0,0.0,2.0,468.896
738,2.0,4.0,2.0,3.0,2.0,2.0,709.479
739,1.0,5.0,1.0,2.0,2.0,1.0,579.156
740,1.0,0.0,1.0,3.0,3.0,2.0,337.479
741,1.0,5.0,1.0,2.0,3.0,1.0,564.156
742,1.0,5.0,1.0,3.0,3.0,3.0,719.969
743,1.0,3.0,2.0,3.0,2.0,1.0,577.739
744,1.0,1.0,2.0,1.0,2.0,3.0,385.053
745,1.0,5.0,1.0,3.0,2.0,2.0,692.479
746,2.0,0.0,2.0,3.0,2.0,0.0,352.499
747,1.0,4.0,2.0,3.0,1.0,1.0,660.739
748,1.0,1.0,1.0,1.0,1.0,1.0,251.323
749,1.0,4.0,1.0,1.0,2.0,2.0,482.813
750,2.0,2.0,1.0,3.0,3.0,1.0,452.23900000000003
751,2.0,2.0,2.0,3.0,0.0,3.0,645.969
752,1.0,3.0,1.0,2.0,3.0,3.0,513.136
753,1.0,1.0,1.0,2.0,3.0,1.0,292.156
754,2.0,5.0,1.0,3.0,1.0,1.0,686.239
755,2.0,1.0,2.0,1.0,0.0,3.0,436.303
756,2.0,5.0,2.0,1.0,3.0,0.0,535.833
757,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
758,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
759,2.0,3.0,1.0,2.0,3.0,3.0,534.386
760,2.0,5.0,2.0,1.0,0.0,3.0,708.303
761,2.0,0.0,1.0,3.0,0.0,0.0,318.749
762,2.0,5.0,2.0,3.0,2.0,2.0,777.479
763,2.0,3.0,2.0,3.0,3.0,1.0,583.989
764,1.0,3.0,1.0,3.0,3.0,1.0,498.98900000000003
765,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
766,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
767,1.0,5.0,2.0,2.0,3.0,3.0,712.886
768,2.0,0.0,2.0,2.0,3.0,3.0,394.13599999999997
769,2.0,5.0,1.0,3.0,2.0,1.0,671.239
770,2.0,5.0,1.0,2.0,1.0,2.0,657.896
771,2.0,0.0,1.0,3.0,0.0,0.0,318.749
772,1.0,5.0,2.0,3.0,2.0,0.0,671.249
773,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
774,2.0,5.0,1.0,3.0,3.0,1.0,656.239
775,1.0,4.0,2.0,3.0,3.0,1.0,630.739
776,2.0,5.0,1.0,3.0,2.0,2.0,713.729
777,1.0,0.0,1.0,1.0,2.0,0.0,125.833
778,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
779,2.0,5.0,1.0,3.0,2.0,1.0,671.239
780,2.0,5.0,2.0,3.0,0.0,1.0,764.989
781,1.0,4.0,1.0,2.0,2.0,2.0,553.646
782,2.0,1.0,1.0,2.0,2.0,1.0,328.406
783,2.0,3.0,1.0,3.0,1.0,2.0,592.729
784,1.0,3.0,1.0,3.0,3.0,0.0,456.499
785,1.0,0.0,2.0,3.0,2.0,2.0,416.22900000000004
786,1.0,5.0,2.0,1.0,3.0,1.0,557.073
787,2.0,0.0,1.0,2.0,2.0,2.0,302.896
788,1.0,5.0,1.0,1.0,1.0,3.0,608.303
789,2.0,2.0,1.0,3.0,1.0,2.0,524.729
790,1.0,5.0,1.0,2.0,0.0,1.0,609.156
791,2.0,2.0,1.0,1.0,0.0,0.0,313.08299999999997
792,1.0,0.0,2.0,3.0,1.0,1.0,388.73900000000003
793,1.0,5.0,2.0,1.0,1.0,1.0,587.073
794,2.0,5.0,1.0,1.0,2.0,1.0,529.573
795,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
796,1.0,0.0,1.0,1.0,2.0,0.0,125.833
797,2.0,0.0,1.0,3.0,2.0,2.0,373.72900000000004
798,1.0,0.0,2.0,3.0,0.0,0.0,361.249
799,1.0,3.0,1.0,3.0,3.0,2.0,541.479
800,2.0,5.0,2.0,1.0,1.0,3.0,693.303
801,1.0,5.0,2.0,1.0,0.0,2.0,644.563
802,2.0,5.0,1.0,1.0,0.0,1.0,559.573
803,2.0,5.0,1.0,2.0,2.0,2.0,642.896
804,2.0,0.0,2.0,3.0,3.0,2.0,422.47900000000004
805,1.0,4.0,1.0,3.0,2.0,1.0,581.989
806,2.0,2.0,1.0,1.0,0.0,1.0,355.573
807,1.0,4.0,2.0,2.0,3.0,3.0,644.886
808,1.0,3.0,2.0,2.0,0.0,3.0,621.886
809,2.0,2.0,1.0,3.0,2.0,0.0,424.749
810,2.0,5.0,1.0,3.0,1.0,1.0,686.239
811,1.0,3.0,1.0,2.0,1.0,2.0,500.646
812,1.0,5.0,1.0,1.0,0.0,1.0,538.323
813,1.0,0.0,1.0,1.0,2.0,0.0,125.833
814,2.0,5.0,1.0,1.0,3.0,0.0,472.08299999999997
815,2.0,3.0,1.0,1.0,0.0,0.0,381.08299999999997
816,1.0,5.0,1.0,2.0,0.0,3.0,694.136
817,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
818,2.0,5.0,1.0,1.0,2.0,2.0,572.063
819,1.0,5.0,2.0,3.0,2.0,3.0,798.719
820,2.0,5.0,2.0,3.0,2.0,0.0,692.499
821,2.0,3.0,2.0,2.0,1.0,2.0,585.646
822,1.0,5.0,1.0,1.0,3.0,0.0,450.83299999999997
823,2.0,0.0,1.0,1.0,3.0,1.0,174.573
824,1.0,5.0,1.0,3.0,2.0,0.0,607.499
825,1.0,1.0,1.0,2.0,0.0,1.0,337.156
826,1.0,5.0,1.0,2.0,2.0,1.0,579.156
827,2.0,2.0,2.0,2.0,3.0,3.0,530.136
828,2.0,2.0,2.0,2.0,0.0,0.0,447.666
829,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
830,1.0,3.0,1.0,3.0,2.0,0.0,471.499
831,1.0,0.0,2.0,3.0,1.0,1.0,388.73900000000003
832,2.0,4.0,1.0,2.0,2.0,1.0,532.406
833,2.0,0.0,1.0,2.0,3.0,3.0,330.38599999999997
834,2.0,5.0,2.0,2.0,3.0,1.0,649.156
835,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
836,2.0,5.0,1.0,3.0,1.0,2.0,728.729
837,1.0,3.0,1.0,2.0,2.0,0.0,400.666
838,1.0,3.0,2.0,3.0,2.0,2.0,620.229
839,2.0,5.0,1.0,3.0,2.0,0.0,628.749
840,2.0,5.0,2.0,3.0,0.0,0.0,722.499
841,1.0,5.0,2.0,2.0,0.0,3.0,757.886
842,2.0,5.0,1.0,1.0,2.0,0.0,487.08299999999997
843,1.0,3.0,1.0,2.0,3.0,1.0,428.156
844,1.0,5.0,1.0,3.0,0.0,1.0,679.989
845,1.0,0.0,2.0,3.0,2.0,1.0,373.73900000000003
846,2.0,0.0,2.0,2.0,2.0,1.0,324.156
847,1.0,5.0,1.0,2.0,0.0,1.0,609.156
848,2.0,5.0,1.0,3.0,2.0,1.0,671.239
849,1.0,5.0,1.0,2.0,2.0,2.0,621.646
850,1.0,2.0,1.0,3.0,2.0,0.0,403.499
851,2.0,3.0,1.0,2.0,2.0,2.0,506.896
852,1.0,3.0,2.0,3.0,1.0,3.0,677.719
853,1.0,5.0,1.0,2.0,3.0,2.0,606.646
854,1.0,2.0,2.0,3.0,3.0,1.0,494.73900000000003
855,1.0,4.0,1.0,3.0,2.0,1.0,581.989
856,1.0,2.0,1.0,2.0,0.0,2.0,447.646
857,2.0,4.0,2.0,2.0,2.0,2.0,638.646
858,1.0,2.0,2.0,3.0,3.0,0.0,452.249
859,2.0,2.0,1.0,3.0,1.0,3.0,567.219
860,1.0,5.0,1.0,2.0,3.0,2.0,606.646
861,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
862,2.0,0.0,1.0,3.0,0.0,0.0,318.749
863,2.0,3.0,1.0,2.0,2.0,3.0,549.386
864,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
865,2.0,1.0,1.0,1.0,2.0,2.0,300.063
866,2.0,2.0,2.0,1.0,3.0,2.0,416.813
867,1.0,0.0,2.0,2.0,3.0,1.0,287.906
868,1.0,2.0,1.0,3.0,2.0,1.0,445.98900000000003
869,2.0,0.0,1.0,2.0,3.0,1.0,245.406
870,1.0,5.0,2.0,3.0,0.0,3.0,828.719
871,1.0,3.0,1.0,2.0,1.0,3.0,543.136
872,1.0,5.0,1.0,2.0,3.0,1.0,564.156
873,1.0,0.0,1.0,2.0,2.0,2.0,281.646
874,2.0,2.0,1.0,3.0,3.0,1.0,452.23900000000003
875,1.0,5.0,1.0,1.0,2.0,1.0,508.323
876,2.0,2.0,2.0,3.0,3.0,1.0,515.989
877,1.0,0.0,1.0,1.0,2.0,1.0,168.323
878,2.0,5.0,1.0,2.0,2.0,2.0,642.896
879,2.0,3.0,1.0,3.0,3.0,1.0,520.239
880,2.0,5.0,1.0,2.0,3.0,3.0,670.386
881,1.0,5.0,2.0,3.0,2.0,3.0,798.719
882,2.0,2.0,1.0,2.0,0.0,1.0,426.406
883,1.0,5.0,1.0,2.0,2.0,1.0,579.156
884,2.0,5.0,2.0,3.0,3.0,2.0,762.479
885,1.0,5.0,1.0,3.0,3.0,2.0,677.479
886,2.0,2.0,1.0,3.0,2.0,3.0,552.219
887,1.0,3.0,1.0,2.0,3.0,1.0,428.156
888,1.0,4.0,1.0,3.0,2.0,3.0,666.969
889,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
890,1.0,5.0,2.0,2.0,0.0,3.0,757.886
891,1.0,3.0,2.0,2.0,2.0,2.0,549.396
892,2.0,3.0,1.0,2.0,0.0,0.0,451.916
893,2.0,5.0,1.0,1.0,3.0,1.0,514.573
894,2.0,5.0,2.0,1.0,1.0,0.0,565.833
895,1.0,5.0,1.0,3.0,2.0,1.0,649.989
896,1.0,4.0,1.0,2.0,2.0,0.0,468.666
897,2.0,5.0,2.0,2.0,1.0,1.0,679.156
898,1.0,1.0,1.0,1.0,2.0,3.0,321.303
899,1.0,0.0,1.0,2.0,2.0,3.0,324.13599999999997
900,2.0,0.0,1.0,3.0,0.0,0.0,318.749
901,2.0,5.0,1.0,2.0,0.0,1.0,630.406
902,1.0,0.0,1.0,3.0,3.0,1.0,294.989
903,2.0,0.0,1.0,2.0,0.0,1.0,290.406
904,2.0,5.0,2.0,3.0,3.0,3.0,804.969
905,2.0,3.0,1.0,3.0,2.0,1.0,535.239
906,1.0,5.0,2.0,2.0,2.0,1.0,642.906
907,1.0,5.0,2.0,2.0,3.0,1.0,627.906
908,1.0,1.0,2.0,3.0,2.0,0.0,399.249
