usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
88,1200000,10,4800000,3,Guru/Dosen,2,2,5
33,1200000,12,1800000,0,Pekerja Lepas,2,1,0
68,1500000,16,3000000,3,Wirausaha,2,2,5
84,1200000,12,1200000,1,Pedagang,4,3,1
35,1200000,4,4400000,5,Buruh,1,1,1
60,1800000,6,2300000,4,Pedagang,1,6,4
35,500000,8,4500000,1,Pedagang,1,6,6
48,1500000,16,2300000,0,Wirausaha,3,6,1
28,1200000,20,2000000,4,Pekerja Lepas,5,1,4
91,1900000,16,2000000,3,Guru/Dosen,5,1,8
65,1900000,12,4500000,0,Buruh,1,2,7
45,500000,16,2500000,2,Wirausaha,2,1,6
45,1400000,6,2500000,0,Guru/Dosen,3,1,4
94,1800000,3,1500000,2,Wirausaha,3,0,6
83,500000,6,2000000,0,Buruh,5,0,1
85,1000000,12,5000000,0,Pedagang,4,2,5
33,1200000,10,4500000,2,Pekerja Lepas,3,5,1
76,1000000,4,1500000,0,Wirausaha,5,4,0
87,1400000,4,2300000,0,Pedagang,3,4,3
68,1200000,10,1800000,3,Guru/Dosen,2,4,1
72,1200000,4,3000000,2,Pedagang,3,1,3
47,700000,20,1200000,5,Pekerja Lepas,5,6,0
81,2500000,5,4800000,3,Guru/Dosen,1,3,4
53,1900000,8,4000000,5,Pedagang,3,1,5
73,1600000,3,5000000,4,Pekerja Lepas,1,0,3
85,3000000,3,1500000,0,Wirausaha,4,1,6
45,1800000,3,1800000,0,Buruh,5,5,2
67,1500000,8,5000000,1,Guru/Dosen,3,5,1
59,1200000,10,1200000,2,Buruh,4,2,5
24,2500000,20,3500000,5,Wirausaha,5,4,3
76,2000000,10,2500000,3,Buruh,5,1,8
43,2000000,10,2300000,1,Pekerja Lepas,5,1,0
26,1900000,10,5000000,4,Guru/Dosen,4,2,4
61,1200000,12,4400000,5,Pekerja Lepas,3,2,2
83,2500000,4,2500000,5,Buruh,4,2,2
71,1200000,4,2300000,1,Wirausaha,3,5,8
45,1500000,8,4800000,4,Pedagang,3,1,0
96,500000,12,4800000,2,Pedagang,5,2,3
40,3000000,10,3500000,2,Guru/Dosen,1,6,1
25,1500000,4,2500000,4,Buruh,4,3,2
93,500000,4,1500000,2,Wirausaha,4,6,7
56,2000000,20,4800000,5,Pedagang,1,6,7
59,500000,3,1200000,2,Pedagang,2,2,5
41,1200000,16,1500000,0,Buruh,2,0,6
43,1400000,10,2500000,3,Pedagang,5,0,5
68,3000000,4,4000000,1,Pekerja Lepas,2,4,5
72,1900000,20,1800000,2,Wirausaha,2,4,4
44,700000,3,4000000,5,Pedagang,1,0,4
79,1200000,3,3500000,5,Pedagang,1,1,5
43,2000000,10,4400000,4,Pekerja Lepas,5,0,1
44,1200000,16,2000000,0,Pedagang,1,0,6
81,2000000,10,2300000,4,Buruh,3,2,1
80,700000,12,2500000,0,Pedagang,4,5,4
70,2000000,20,1200000,2,Pedagang,2,3,0
43,2500000,10,4600000,0,Buruh,5,2,5
51,1800000,12,3000000,4,Pekerja Lepas,3,1,4
38,1600000,8,4600000,1,Pekerja Lepas,3,0,1
55,2500000,8,3500000,1,Wirausaha,4,6,6
78,700000,10,2500000,3,Wirausaha,1,3,1
88,1600000,3,4600000,0,Pedagang,2,0,5
44,3000000,4,2300000,2,Pedagang,2,3,1
85,2500000,10,2500000,0,Pekerja Lepas,1,0,5
30,2500000,10,4400000,4,Wirausaha,5,6,8
53,1200000,4,5000000,5,Buruh,4,2,3
99,1200000,12,3000000,3,Pekerja Lepas,4,4,5
60,1800000,10,4600000,1,Pedagang,1,2,0
60,500000,20,4000000,2,Wirausaha,3,5,3
67,1600000,10,4800000,4,Pedagang,3,2,2
42,1200000,6,4000000,3,Pedagang,2,1,2
21,2000000,16,1800000,1,Pedagang,2,3,1
64,1500000,4,4500000,1,Pedagang,3,5,2
44,1900000,3,2300000,5,Pekerja Lepas,5,2,5
66,2500000,4,1200000,1,Pekerja Lepas,5,3,0
67,1600000,5,2300000,5,Guru/Dosen,5,6,1
87,1600000,16,3000000,0,Pedagang,3,5,0
32,1600000,4,4600000,5,Guru/Dosen,3,4,4
51,2000000,10,4400000,2,Pedagang,5,0,6
100,1500000,6,2500000,0,Pekerja Lepas,2,6,0
83,2000000,8,4800000,1,Buruh,2,4,1
100,1900000,10,2000000,3,Wirausaha,2,6,5
59,1200000,5,4500000,5,Buruh,1,3,2
52,2000000,16,2300000,2,Pedagang,5,3,1
27,1800000,10,3500000,1,Buruh,1,0,0
47,1000000,10,4400000,2,Pedagang,1,5,3
89,500000,4,5000000,3,Pedagang,2,2,5
41,700000,16,4500000,3,Pekerja Lepas,2,6,3
36,1600000,4,5000000,1,Pekerja Lepas,1,1,6
58,500000,16,4500000,1,Guru/Dosen,2,0,0
88,3000000,20,2300000,0,Pekerja Lepas,4,4,0
39,500000,3,3000000,0,Wirausaha,2,3,7
78,1600000,10,3000000,0,Guru/Dosen,2,6,0
81,1500000,12,3500000,1,Buruh,2,6,1
72,1900000,3,2000000,0,Pekerja Lepas,5,4,4
29,3000000,8,4600000,2,Guru/Dosen,4,5,6
96,1500000,12,4500000,3,Pedagang,5,1,5
20,3000000,12,2500000,1,Guru/Dosen,1,0,1
77,1800000,4,1200000,1,Wirausaha,1,4,8
89,1500000,12,1800000,3,Wirausaha,1,1,6
90,500000,3,4800000,1,Buruh,2,3,0
35,1200000,20,3000000,0,Pekerja Lepas,2,2,0
29,1200000,10,3000000,3,Buruh,1,1,4
28,1200000,4,3000000,4,Guru/Dosen,2,5,4
76,1600000,4,4000000,4,Pekerja Lepas,1,1,4
91,2000000,10,1500000,4,Wirausaha,2,1,2
82,2500000,10,4800000,1,Buruh,1,3,2
93,1800000,10,4500000,3,Pedagang,1,3,0
67,1900000,10,1200000,2,Pekerja Lepas,3,6,4
53,1200000,20,1800000,0,Buruh,4,5,3
75,1900000,10,5000000,4,Wirausaha,1,3,5
76,1500000,10,2300000,3,Pedagang,3,0,1
77,1000000,12,2300000,5,Pedagang,1,5,8
60,1500000,10,3000000,5,Pekerja Lepas,1,2,0
65,1600000,4,1800000,0,Pedagang,4,3,5
80,1200000,10,2300000,4,Guru/Dosen,2,3,2
95,3000000,20,4800000,1,Pedagang,2,6,1
76,1200000,6,1800000,1,Wirausaha,3,0,7
21,1200000,8,4400000,5,Guru/Dosen,1,0,4
87,2500000,16,3500000,2,Pekerja Lepas,4,4,0
40,1200000,4,4500000,3,Pekerja Lepas,1,1,8
66,1200000,20,1800000,2,Buruh,3,0,1
54,1200000,10,1500000,1,Pedagang,3,6,0
55,1000000,4,1800000,0,Pedagang,3,2,5
31,1600000,10,4600000,1,Pedagang,1,5,8
66,2500000,3,2500000,3,Pedagang,5,3,0
92,3000000,4,3500000,3,Guru/Dosen,4,2,6
77,500000,3,3000000,3,Wirausaha,5,2,5
23,3000000,10,2300000,4,Pedagang,4,4,0
79,1200000,4,4500000,3,Pekerja Lepas,4,0,3
27,1500000,16,3500000,1,Guru/Dosen,4,5,7
46,700000,16,2500000,3,Pekerja Lepas,5,4,1
91,1900000,4,5000000,3,Pedagang,5,2,6
76,1000000,10,3500000,4,Guru/Dosen,5,2,1
89,1800000,12,5000000,4,Buruh,3,4,3
27,1800000,4,3000000,3,Guru/Dosen,2,6,5
67,1200000,4,4000000,0,Guru/Dosen,4,2,7
23,500000,6,5000000,2,Pekerja Lepas,1,0,2
39,700000,6,1800000,1,Guru/Dosen,5,1,7
73,1900000,16,5000000,4,Pekerja Lepas,4,4,0
25,2500000,5,4500000,4,Wirausaha,5,6,5
87,500000,8,1200000,1,Buruh,5,0,3
34,1600000,20,3500000,4,Pedagang,5,6,0
72,1400000,20,2500000,3,Pedagang,2,3,3
40,1200000,4,4800000,3,Buruh,1,2,5
98,2000000,4,1500000,3,Guru/Dosen,2,1,4
84,1400000,12,5000000,2,Pedagang,2,3,0
20,2500000,20,4500000,1,Guru/Dosen,5,1,1
83,1400000,3,3500000,2,Wirausaha,4,2,4
45,1200000,5,4400000,3,Wirausaha,5,3,7
88,1600000,4,1200000,2,Buruh,5,5,6
56,3000000,4,1200000,2,Pedagang,5,3,2
58,2500000,16,4800000,5,Pekerja Lepas,5,5,2
87,2500000,20,5000000,5,Pedagang,1,1,6
70,1900000,6,4500000,1,Pekerja Lepas,3,2,0
61,1200000,8,4600000,1,Pedagang,2,3,7
56,1900000,4,4800000,5,Pedagang,5,4,1
67,1400000,4,3500000,5,Guru/Dosen,5,4,1
64,700000,6,3500000,1,Guru/Dosen,1,2,1
64,500000,8,2500000,1,Wirausaha,5,2,5
73,1600000,6,4000000,1,Wirausaha,4,3,3
93,700000,8,4800000,5,Pedagang,4,3,1
89,1200000,6,4800000,0,Pedagang,2,2,5
32,1200000,16,2300000,4,Pedagang,4,6,1
30,3000000,8,2000000,1,Buruh,4,1,2
56,500000,20,4800000,0,Pekerja Lepas,3,2,1
90,1600000,10,4600000,1,Pedagang,3,6,4
22,500000,16,1200000,3,Pedagang,1,5,1
58,1400000,8,4400000,1,Buruh,1,6,4
74,500000,3,4500000,0,Wirausaha,4,4,1
28,3000000,3,1200000,2,Buruh,2,6,3
68,3000000,10,3500000,3,Guru/Dosen,2,0,0
66,1000000,20,4600000,1,Guru/Dosen,4,6,2
58,1000000,12,3000000,3,Buruh,1,4,1
35,1400000,10,4000000,4,Buruh,1,1,3
49,1500000,5,1500000,3,Pedagang,1,3,0
72,1200000,10,2300000,3,Pedagang,2,1,0
86,1800000,4,5000000,3,Wirausaha,1,2,4
33,2000000,20,4600000,1,Guru/Dosen,2,1,1
49,1200000,20,4600000,4,Pekerja Lepas,3,6,5
64,700000,5,3000000,2,Buruh,5,1,6
46,2000000,8,3000000,5,Pekerja Lepas,1,2,2
20,2500000,5,2000000,1,Pedagang,4,6,2
71,700000,4,3500000,0,Pedagang,4,5,2
58,3000000,20,2000000,5,Pekerja Lepas,1,3,6
97,500000,4,1200000,1,Buruh,4,4,5
33,1200000,3,1500000,2,Guru/Dosen,4,4,0
43,1500000,20,4000000,4,Pekerja Lepas,4,2,6
62,1900000,3,4800000,4,Wirausaha,5,0,6
36,1500000,12,2000000,1,Wirausaha,1,4,2
67,1000000,10,4800000,4,Wirausaha,3,3,3
28,3000000,20,1200000,5,Guru/Dosen,4,1,7
77,1000000,16,1500000,4,Buruh,5,6,4
44,2000000,6,5000000,5,Wirausaha,4,1,6
30,2000000,8,5000000,1,Guru/Dosen,4,2,3
72,1200000,16,2500000,0,Wirausaha,3,6,1
66,1000000,4,3000000,5,Pedagang,4,3,0
66,1400000,6,3500000,3,Pedagang,4,5,2
40,1000000,10,4800000,0,Pedagang,2,5,4
31,1800000,6,2300000,5,Pedagang,3,0,5
55,1500000,4,3500000,0,Guru/Dosen,4,3,4
77,1900000,12,1800000,3,Guru/Dosen,3,0,2
52,1000000,4,1800000,1,Buruh,2,4,4
36,700000,16,3500000,3,Wirausaha,2,3,7
45,3000000,5,4600000,5,Pedagang,3,6,0
97,1800000,4,5000000,5,Buruh,3,0,5
88,1200000,20,1200000,0,Pekerja Lepas,2,0,8
56,500000,4,2500000,3,Pedagang,4,1,5
28,2000000,6,3000000,3,Pekerja Lepas,4,2,0
80,500000,5,1200000,1,Buruh,5,6,0
48,3000000,10,3500000,3,Pedagang,3,0,7
38,1600000,5,2300000,4,Wirausaha,5,2,1
25,1800000,16,4000000,0,Pekerja Lepas,3,4,4
44,1800000,3,1500000,4,Pekerja Lepas,2,6,1
86,1600000,5,1200000,1,Buruh,2,0,0
45,2000000,10,1800000,1,Pedagang,1,6,8
96,3000000,3,4400000,3,Pedagang,3,4,4
84,1800000,16,4500000,5,Pekerja Lepas,4,1,4
65,1500000,8,2500000,2,Buruh,4,6,5
43,700000,4,2500000,1,Guru/Dosen,2,2,6
78,2000000,4,1200000,1,Buruh,4,0,5
45,1200000,4,2300000,5,Wirausaha,4,0,1
38,1200000,5,3500000,3,Pedagang,3,3,0
23,700000,8,4400000,0,Buruh,2,0,1
49,1000000,10,2300000,5,Guru/Dosen,5,2,6
47,2000000,12,1200000,0,Wirausaha,2,3,3
30,3000000,5,4000000,3,Wirausaha,2,0,4
30,1400000,10,3000000,3,Guru/Dosen,4,4,4
81,1900000,8,4600000,2,Wirausaha,2,4,1
86,1400000,4,2500000,5,Pedagang,4,5,5
79,1400000,10,4600000,0,Pedagang,2,6,1
92,1900000,8,4000000,5,Wirausaha,5,6,6
98,500000,5,2300000,1,Guru/Dosen,4,4,2
86,1500000,10,1500000,2,Buruh,1,2,7
88,1200000,5,4800000,5,Pedagang,4,2,4
33,1000000,4,1500000,1,Buruh,5,4,0
71,1800000,10,3000000,1,Guru/Dosen,5,1,1
88,1000000,8,1800000,5,Pedagang,1,1,1
95,500000,6,3000000,3,Pekerja Lepas,1,2,5
45,2000000,10,2500000,4,Pedagang,4,5,1
57,1900000,6,3000000,4,Buruh,4,0,8
96,500000,12,2500000,5,Pedagang,3,6,7
70,1000000,12,1500000,4,Pedagang,2,6,1
48,500000,5,4800000,5,Wirausaha,4,1,1
52,700000,16,1200000,3,Guru/Dosen,1,0,6
40,2500000,10,4000000,3,Buruh,1,6,0
28,2500000,8,2500000,3,Pedagang,2,0,6
30,1200000,6,4000000,0,Pedagang,3,6,0
54,1600000,6,3000000,1,Pedagang,3,5,8
28,3000000,16,4400000,3,Buruh,1,0,8
22,1800000,10,1500000,5,Pedagang,4,0,0
41,700000,10,4400000,4,Buruh,4,2,4
35,500000,6,2000000,1,Buruh,5,6,2
94,1000000,3,3500000,4,Pekerja Lepas,5,5,1
91,500000,10,4000000,3,Pedagang,3,2,0
20,1200000,4,1500000,1,Pekerja Lepas,4,4,2
89,700000,10,3000000,1,Buruh,2,5,7
51,3000000,8,1200000,0,Buruh,2,5,7
31,1900000,16,4500000,0,Wirausaha,4,2,3
21,500000,3,4500000,1,Pedagang,3,1,5
27,1200000,4,1800000,2,Pedagang,4,0,0
84,1900000,8,4800000,5,Buruh,5,2,0
64,500000,4,4400000,2,Pekerja Lepas,2,6,0
59,500000,16,4400000,5,Pedagang,4,5,2
95,500000,16,2500000,1,Guru/Dosen,5,5,1
51,1200000,4,5000000,5,Pedagang,4,3,4
94,1200000,5,1800000,5,Pedagang,1,3,0
24,1600000,4,3500000,5,Pedagang,2,0,6
51,1200000,16,4500000,5,Pedagang,4,2,1
57,1200000,10,4000000,5,Buruh,5,0,1
100,1900000,12,3000000,3,Pedagang,3,3,4
32,1200000,6,1800000,2,Wirausaha,3,4,3
32,2000000,12,2300000,2,Pekerja Lepas,4,1,5
73,1800000,12,2300000,2,Wirausaha,5,5,0
90,1400000,3,1200000,2,Guru/Dosen,4,3,5
97,1800000,4,4400000,0,Buruh,1,6,1
39,1900000,6,1800000,1,Pedagang,2,4,5
96,700000,10,4600000,4,Wirausaha,1,1,7
50,1000000,4,2500000,2,Pekerja Lepas,5,1,5
99,1200000,5,4800000,2,Pekerja Lepas,3,0,2
48,500000,3,2500000,5,Pedagang,1,0,0
73,1500000,5,1500000,5,Buruh,4,1,1
71,500000,5,4000000,4,Buruh,1,1,2
27,1200000,3,4800000,1,Pedagang,1,4,1
55,1400000,4,2300000,0,Pedagang,5,2,1
90,1600000,8,1500000,4,Pedagang,1,3,0
44,500000,3,1200000,3,Pedagang,5,4,4
86,2500000,3,4400000,5,Buruh,5,0,0
72,2500000,4,4400000,2,Pedagang,5,5,4
59,1200000,12,5000000,4,Buruh,1,1,7
84,1200000,6,4400000,3,Buruh,1,0,4
43,1900000,6,5000000,0,Pekerja Lepas,1,0,1
63,1900000,6,5000000,4,Pekerja Lepas,2,3,4
45,1200000,4,1500000,2,Buruh,4,6,4
86,3000000,5,4600000,0,Wirausaha,4,2,1
61,1500000,8,1800000,0,Pekerja Lepas,1,0,3
72,700000,10,3000000,4,Guru/Dosen,2,6,7
74,2000000,12,3000000,4,Buruh,3,0,6
31,500000,12,2000000,4,Pekerja Lepas,4,3,0
41,500000,20,4500000,5,Pekerja Lepas,5,1,3
72,1400000,5,3000000,1,Pekerja Lepas,3,1,4
84,1400000,20,3500000,2,Wirausaha,1,0,1
69,1600000,4,1800000,0,Wirausaha,1,4,0
37,1200000,4,5000000,0,Pedagang,1,5,0
58,1500000,10,3000000,5,Pedagang,1,0,0
93,1400000,4,4500000,4,Pedagang,2,0,7
24,700000,4,4800000,2,Pekerja Lepas,2,2,0
52,1600000,12,4800000,0,Pekerja Lepas,1,3,4
79,1400000,4,5000000,5,Buruh,4,2,8
54,1600000,10,5000000,3,Buruh,5,4,0
34,1200000,3,3500000,4,Guru/Dosen,2,1,4
90,1600000,4,4400000,0,Wirausaha,1,6,0
46,1400000,10,1500000,5,Pedagang,1,6,3
65,1200000,12,4600000,4,Wirausaha,5,2,0
78,1400000,4,2300000,2,Pedagang,3,0,2
83,1200000,16,4000000,0,Pedagang,2,3,3
27,2500000,20,2000000,3,Guru/Dosen,3,6,8
27,1200000,6,2000000,1,Guru/Dosen,3,0,0
22,1500000,3,2000000,1,Wirausaha,5,0,1
80,2000000,10,2300000,0,Pekerja Lepas,5,4,0
76,700000,12,1200000,4,Buruh,5,1,2
31,1200000,16,3000000,5,Wirausaha,3,4,1
60,1900000,8,1200000,3,Pedagang,3,5,6
24,700000,16,5000000,5,Guru/Dosen,2,5,1
54,1200000,4,4400000,1,Pekerja Lepas,3,2,0
27,500000,12,4500000,2,Pedagang,4,1,4
97,1200000,16,1800000,1,Wirausaha,3,3,0
87,1600000,3,4000000,3,Guru/Dosen,5,2,5
48,1900000,8,4800000,0,Pedagang,4,2,0
37,1900000,20,4800000,4,Guru/Dosen,4,0,0
67,700000,4,4000000,4,Buruh,3,0,6
43,1900000,10,3500000,0,Pedagang,1,2,0
73,1000000,12,2000000,0,Wirausaha,3,5,1
79,1000000,20,4400000,1,Pekerja Lepas,4,0,2
100,1500000,5,2000000,4,Guru/Dosen,5,2,1
40,2000000,4,2000000,2,Guru/Dosen,3,2,1
96,1400000,20,3000000,1,Wirausaha,3,0,2
57,1900000,10,4000000,1,Pekerja Lepas,4,2,2
77,2000000,12,5000000,1,Pedagang,3,3,5
85,1800000,10,2500000,4,Pedagang,5,3,0
57,2000000,20,2300000,2,Pedagang,2,3,5
84,1600000,12,2300000,1,Buruh,4,1,8
82,1600000,10,4000000,0,Pedagang,2,6,4
90,1200000,4,3000000,4,Buruh,4,5,2
70,700000,12,2300000,1,Wirausaha,4,3,1
80,1900000,12,2300000,3,Pedagang,3,0,5
64,1200000,16,2300000,1,Guru/Dosen,3,4,5
89,3000000,20,1800000,1,Buruh,5,6,0
21,500000,10,2000000,4,Wirausaha,4,1,7
87,1600000,12,4800000,0,Pedagang,3,6,5
33,1900000,20,4600000,3,Pedagang,3,2,0
36,1800000,4,1800000,0,Pedagang,4,0,0
23,700000,5,2500000,4,Wirausaha,3,3,6
57,1400000,6,2000000,1,Wirausaha,5,2,1
33,1600000,4,2300000,0,Wirausaha,1,2,5
60,1200000,6,2000000,1,Buruh,1,6,5
68,1000000,6,1200000,1,Buruh,2,6,2
71,500000,8,1500000,1,Pedagang,5,4,3
59,2000000,4,1200000,3,Pedagang,3,5,1
88,1800000,10,4600000,4,Buruh,5,0,6
86,1200000,5,3000000,2,Wirausaha,3,1,7
68,1200000,4,5000000,2,Pedagang,3,5,1
77,3000000,4,2500000,5,Wirausaha,2,3,5
26,1800000,5,2500000,0,Pedagang,5,5,1
97,500000,20,4400000,3,Pedagang,1,3,1
64,2000000,16,2000000,3,Buruh,5,6,1
86,1200000,4,2300000,5,Pekerja Lepas,1,2,2
39,500000,6,3000000,0,Wirausaha,2,2,4
29,1900000,6,3500000,5,Pedagang,5,5,2
32,700000,20,4600000,2,Pekerja Lepas,2,5,6
91,1200000,10,4500000,5,Guru/Dosen,5,3,6
33,700000,6,2300000,5,Pedagang,3,0,2
70,3000000,16,4000000,5,Pekerja Lepas,3,2,1
41,2000000,6,4600000,3,Buruh,4,6,5
97,2000000,10,4500000,3,Wirausaha,4,5,5
59,2500000,8,2500000,0,Pedagang,5,2,8
99,3000000,4,4500000,1,Wirausaha,2,6,1
92,1600000,10,3000000,3,Pekerja Lepas,4,3,8
39,1200000,10,4400000,4,Wirausaha,3,6,0
93,1200000,3,4600000,2,Buruh,2,0,8
66,1500000,12,2300000,3,Buruh,2,2,4
43,1200000,4,3000000,2,Pedagang,2,0,0
35,1800000,20,4600000,0,Wirausaha,1,5,2
62,1500000,20,5000000,1,Guru/Dosen,1,1,0
78,1000000,5,4600000,1,Pekerja Lepas,4,4,1
68,1200000,20,3000000,5,Pedagang,2,2,0
37,1200000,20,4400000,5,Guru/Dosen,2,1,2
100,500000,4,1500000,2,Pedagang,1,2,7
82,1600000,4,2300000,5,Pedagang,3,4,8
52,1400000,4,1200000,0,Pedagang,5,0,0
22,1200000,12,5000000,2,Wirausaha,2,0,1
85,1200000,5,1200000,5,Wirausaha,4,6,1
41,2000000,16,1200000,4,Wirausaha,3,0,3
47,1200000,5,4400000,2,Buruh,5,6,6
47,1600000,10,2300000,1,Pekerja Lepas,4,4,3
85,700000,5,5000000,5,Buruh,3,4,1
89,1900000,4,4400000,0,Guru/Dosen,3,5,3
68,1000000,12,1800000,5,Buruh,4,2,0
39,500000,5,5000000,1,Buruh,2,2,0
54,2500000,3,4500000,1,Pekerja Lepas,5,1,7
58,1000000,10,4600000,3,Pedagang,2,2,5
46,2500000,20,2000000,3,Guru/Dosen,2,1,0
34,1200000,10,4400000,3,Guru/Dosen,4,3,2
68,500000,10,4400000,0,Wirausaha,1,2,0
69,1400000,5,5000000,1,Guru/Dosen,4,5,5
51,2000000,12,4800000,4,Guru/Dosen,3,6,0
38,1200000,12,4600000,4,Guru/Dosen,1,6,8
35,1200000,20,4600000,4,Guru/Dosen,2,0,2
70,500000,5,1800000,4,Pedagang,3,2,5
52,1900000,4,4000000,3,Buruh,5,6,0
97,700000,12,3000000,3,Guru/Dosen,4,0,2
56,2500000,5,4500000,1,Buruh,1,3,0
34,1000000,5,2500000,3,Pekerja Lepas,4,5,7
58,1200000,10,4000000,1,Buruh,4,5,2
45,1200000,12,1800000,3,Guru/Dosen,5,3,1
30,3000000,10,3000000,5,Pedagang,3,2,6
79,1400000,16,1800000,3,Pedagang,1,6,1
43,1500000,12,3000000,2,Pekerja Lepas,2,5,3
84,1800000,10,4000000,0,Wirausaha,3,4,4
60,1600000,3,4600000,3,Buruh,2,4,0
35,500000,10,5000000,5,Guru/Dosen,5,2,3
36,1500000,4,4600000,4,Guru/Dosen,3,5,4
66,1000000,3,4400000,1,Pekerja Lepas,5,3,5
66,1900000,10,4000000,1,Buruh,2,1,2
60,500000,4,4600000,4,Pedagang,1,3,0
25,3000000,8,5000000,3,Wirausaha,5,5,1
21,1800000,8,3500000,3,Pedagang,1,2,0
86,1500000,10,4400000,1,Wirausaha,4,4,2
28,1200000,3,5000000,1,Pedagang,2,4,5
44,500000,16,4800000,0,Pedagang,2,1,1
45,1200000,12,4000000,0,Wirausaha,1,3,1
61,1200000,5,1500000,1,Buruh,5,2,6
75,1200000,8,5000000,0,Pedagang,1,1,1
68,3000000,4,2000000,3,Wirausaha,5,2,8
30,1200000,10,2000000,4,Pedagang,1,0,1
86,1200000,16,1500000,5,Guru/Dosen,3,3,0
76,1200000,10,1500000,0,Guru/Dosen,2,0,3
72,1200000,20,2500000,5,Guru/Dosen,5,0,0
34,1400000,10,5000000,2,Pedagang,3,2,8
35,1200000,10,4600000,4,Pedagang,2,0,0
62,2500000,20,2300000,0,Pedagang,2,4,4
81,1000000,10,5000000,3,Guru/Dosen,1,0,1
41,1500000,4,4500000,5,Wirausaha,2,6,8
96,1000000,10,2000000,2,Buruh,2,5,2
31,1600000,8,3000000,4,Pedagang,1,5,0
42,1800000,8,2500000,2,Pedagang,1,4,3
83,1200000,4,2000000,4,Pekerja Lepas,5,1,8
92,1400000,12,1500000,4,Pedagang,5,3,1
60,2500000,16,4000000,4,Guru/Dosen,3,0,0
83,1600000,16,3500000,4,Pedagang,1,4,1
39,1200000,12,2300000,0,Pekerja Lepas,2,4,6
36,1000000,6,5000000,4,Buruh,1,1,1
52,1200000,6,3500000,2,Guru/Dosen,5,2,7
91,2000000,12,4000000,0,Guru/Dosen,2,3,4
99,2500000,16,4000000,2,Buruh,4,4,3
59,500000,16,2300000,1,Buruh,1,2,0
43,700000,8,2500000,3,Guru/Dosen,1,4,1
100,1000000,10,4500000,2,Guru/Dosen,4,3,0
63,1800000,3,5000000,4,Guru/Dosen,3,3,3
87,1400000,10,4600000,4,Buruh,2,1,1
86,500000,4,2300000,1,Guru/Dosen,3,6,4
50,1900000,3,4500000,5,Buruh,5,6,5
56,3000000,5,4600000,4,Pedagang,4,2,8
33,1000000,8,4000000,2,Buruh,1,4,7
21,1400000,4,1500000,2,Guru/Dosen,2,4,1
90,1900000,8,1200000,4,Pekerja Lepas,5,4,5
86,1500000,4,1500000,2,Pekerja Lepas,1,1,5
98,3000000,20,4600000,4,Pedagang,3,1,0
23,1200000,20,1800000,5,Buruh,3,6,0
36,1800000,5,3000000,5,Pedagang,3,2,2
31,1200000,10,3500000,3,Pedagang,1,1,0
61,3000000,12,2300000,1,Wirausaha,2,3,2
97,1900000,3,4400000,1,Pedagang,3,0,4
26,1500000,10,2300000,3,Wirausaha,4,6,7
87,2000000,10,1800000,1,Pekerja Lepas,2,3,5
36,500000,16,1200000,0,Guru/Dosen,1,5,1
76,2000000,10,1500000,2,Guru/Dosen,5,3,5
86,1500000,4,4600000,5,Buruh,4,6,1
73,1600000,3,4800000,2,Buruh,1,6,6
77,2500000,16,4600000,0,Pedagang,2,1,1
49,1800000,20,1200000,2,Buruh,3,6,3
96,1500000,16,3500000,4,Pekerja Lepas,4,6,6
86,500000,10,1800000,4,Wirausaha,5,2,5
54,1400000,4,2300000,5,Wirausaha,5,5,5
59,1900000,10,2300000,1,Pekerja Lepas,1,3,1
35,1500000,4,4000000,3,Wirausaha,5,6,6
79,1600000,3,4400000,1,Buruh,3,1,1
65,1900000,10,4600000,5,Pedagang,1,0,0
27,2500000,10,4600000,4,Guru/Dosen,5,3,5
67,1800000,4,1200000,1,Pekerja Lepas,1,1,0
75,1800000,6,4500000,5,Buruh,5,6,6
49,2500000,6,4500000,2,Buruh,2,6,2
74,3000000,16,2000000,3,Pedagang,1,6,3
40,1400000,4,3000000,0,Pekerja Lepas,4,5,8
45,500000,20,4800000,0,Pedagang,1,5,8
79,700000,16,5000000,1,Guru/Dosen,3,2,0
29,3000000,6,1200000,2,Guru/Dosen,3,1,1
66,1000000,16,4000000,5,Buruh,1,3,0
76,1200000,16,1500000,0,Pedagang,1,4,1
65,2500000,16,3000000,3,Wirausaha,5,2,7
96,1200000,5,1200000,5,Buruh,2,1,0
97,1200000,12,2300000,1,Guru/Dosen,3,6,4
20,1000000,20,1200000,0,Pedagang,5,4,1
41,700000,4,4500000,1,Wirausaha,1,3,0
39,3000000,10,5000000,4,Pedagang,4,0,6
93,1400000,4,4800000,4,Wirausaha,2,4,5
48,700000,5,2300000,0,Pedagang,2,6,7
92,500000,8,1800000,2,Pedagang,4,4,5
43,1400000,12,2300000,2,Pedagang,1,6,2
26,1500000,6,2500000,4,Buruh,2,2,1
79,2000000,4,2300000,2,Guru/Dosen,2,0,5
50,500000,10,2500000,2,Pekerja Lepas,3,5,0
58,2000000,10,1200000,3,Guru/Dosen,5,1,4
72,1200000,5,4600000,0,Buruh,4,5,0
76,1200000,3,1500000,0,Buruh,5,4,1
79,1900000,20,4600000,5,Guru/Dosen,2,4,5
48,700000,10,1800000,0,Wirausaha,2,5,0
97,2500000,4,1500000,5,Guru/Dosen,2,2,1
97,500000,10,4800000,2,Pedagang,3,2,0
