,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
447,1.0,4.0,1.0,1.0,3.0,1.0,414.49300000000005
448,1.0,5.0,2.0,3.0,2.0,1.0,706.519
449,2.0,5.0,1.0,2.0,0.0,3.0,715.386
450,2.0,5.0,1.0,2.0,0.0,1.0,630.406
451,2.0,4.0,1.0,2.0,2.0,0.0,482.69599999999997
452,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
453,1.0,5.0,1.0,3.0,1.0,0.0,618.889
454,2.0,5.0,1.0,3.0,2.0,3.0,748.999
455,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
456,2.0,5.0,2.0,2.0,2.0,0.0,614.4459999999999
457,1.0,2.0,1.0,1.0,3.0,3.0,363.473
458,1.0,3.0,2.0,3.0,2.0,1.0,570.519
459,2.0,5.0,2.0,2.0,2.0,3.0,741.9159999999999
460,2.0,3.0,1.0,3.0,2.0,1.0,528.019
461,2.0,5.0,2.0,3.0,2.0,1.0,727.769
462,2.0,0.0,1.0,3.0,1.0,1.0,342.629
463,2.0,1.0,2.0,3.0,3.0,3.0,522.139
464,1.0,5.0,2.0,1.0,0.0,0.0,559.583
465,1.0,0.0,1.0,2.0,2.0,3.0,316.916
466,1.0,0.0,1.0,3.0,3.0,0.0,241.66899999999998
467,2.0,5.0,2.0,1.0,3.0,2.0,609.9830000000001
468,2.0,4.0,2.0,2.0,2.0,1.0,588.9359999999999
469,2.0,3.0,1.0,3.0,3.0,3.0,594.389
470,2.0,1.0,1.0,1.0,3.0,3.0,316.72299999999996
471,2.0,3.0,2.0,2.0,0.0,1.0,558.156
472,2.0,2.0,2.0,2.0,2.0,0.0,410.44599999999997
473,1.0,5.0,2.0,3.0,2.0,0.0,664.029
474,1.0,1.0,1.0,2.0,3.0,0.0,238.836
475,1.0,4.0,1.0,1.0,2.0,0.0,390.61299999999994
476,2.0,5.0,2.0,3.0,1.0,1.0,746.379
477,2.0,4.0,1.0,3.0,3.0,1.0,577.409
478,1.0,5.0,1.0,2.0,3.0,1.0,553.326
479,1.0,3.0,2.0,3.0,3.0,3.0,636.889
480,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
481,1.0,5.0,1.0,2.0,0.0,2.0,651.646
482,1.0,5.0,1.0,3.0,1.0,2.0,703.869
483,2.0,5.0,1.0,2.0,1.0,1.0,611.796
484,2.0,3.0,2.0,3.0,3.0,0.0,530.669
485,1.0,5.0,2.0,2.0,2.0,2.0,678.1759999999999
486,2.0,1.0,2.0,1.0,3.0,0.0,253.00300000000001
487,2.0,5.0,1.0,2.0,3.0,1.0,574.576
488,1.0,1.0,2.0,2.0,0.0,1.0,400.906
489,1.0,2.0,1.0,3.0,2.0,1.0,438.769
490,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
491,1.0,5.0,1.0,3.0,3.0,2.0,666.649
492,2.0,0.0,1.0,1.0,3.0,1.0,163.743
493,2.0,3.0,1.0,3.0,2.0,1.0,528.019
494,1.0,4.0,2.0,2.0,3.0,1.0,549.076
495,1.0,3.0,2.0,2.0,3.0,3.0,566.056
496,1.0,5.0,1.0,1.0,2.0,2.0,543.593
497,2.0,4.0,2.0,3.0,2.0,2.0,702.259
498,1.0,0.0,2.0,2.0,1.0,0.0,271.806
499,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
500,2.0,5.0,2.0,3.0,2.0,1.0,727.769
501,2.0,3.0,1.0,2.0,2.0,1.0,457.186
502,1.0,1.0,2.0,3.0,3.0,1.0,415.909
503,2.0,5.0,1.0,2.0,3.0,1.0,574.576
504,1.0,3.0,2.0,2.0,2.0,2.0,542.1759999999999
505,1.0,1.0,1.0,2.0,1.0,1.0,318.546
506,1.0,0.0,1.0,3.0,2.0,3.0,387.749
507,1.0,5.0,1.0,3.0,3.0,1.0,624.159
508,1.0,5.0,1.0,2.0,1.0,1.0,590.546
509,1.0,5.0,1.0,1.0,2.0,3.0,586.083
510,2.0,4.0,2.0,3.0,2.0,0.0,617.279
511,1.0,5.0,1.0,3.0,2.0,2.0,685.259
512,1.0,5.0,1.0,2.0,1.0,0.0,548.056
513,1.0,5.0,2.0,2.0,2.0,2.0,678.1759999999999
514,2.0,3.0,1.0,2.0,1.0,0.0,433.306
515,1.0,4.0,1.0,2.0,2.0,2.0,546.4259999999999
516,1.0,1.0,1.0,3.0,2.0,1.0,370.769
517,2.0,5.0,2.0,1.0,1.0,1.0,604.713
518,2.0,1.0,1.0,1.0,3.0,2.0,274.233
519,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
520,2.0,4.0,1.0,2.0,3.0,1.0,506.576
521,2.0,2.0,1.0,3.0,1.0,2.0,521.119
522,1.0,2.0,2.0,3.0,1.0,3.0,606.109
523,1.0,5.0,2.0,1.0,2.0,3.0,649.833
524,2.0,4.0,1.0,2.0,1.0,3.0,628.776
525,2.0,3.0,2.0,2.0,1.0,2.0,582.036
526,1.0,0.0,1.0,2.0,0.0,3.0,354.13599999999997
527,1.0,3.0,2.0,3.0,0.0,1.0,607.739
528,1.0,5.0,1.0,3.0,2.0,2.0,685.259
529,2.0,5.0,1.0,2.0,3.0,1.0,574.576
530,1.0,1.0,1.0,3.0,2.0,0.0,328.279
531,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
532,1.0,2.0,2.0,2.0,2.0,1.0,431.68600000000004
533,1.0,3.0,1.0,2.0,1.0,1.0,454.546
534,2.0,0.0,1.0,3.0,3.0,0.0,262.919
535,1.0,5.0,2.0,1.0,2.0,2.0,607.343
536,2.0,5.0,1.0,2.0,1.0,2.0,654.2860000000001
537,1.0,4.0,1.0,1.0,0.0,1.0,470.323
538,1.0,0.0,1.0,3.0,1.0,3.0,406.35900000000004
539,2.0,0.0,2.0,3.0,3.0,1.0,369.159
540,1.0,5.0,2.0,2.0,3.0,1.0,617.076
541,2.0,1.0,2.0,3.0,2.0,2.0,498.259
542,2.0,4.0,1.0,3.0,2.0,1.0,596.019
543,1.0,2.0,2.0,3.0,1.0,3.0,606.109
544,2.0,3.0,1.0,3.0,1.0,0.0,504.139
545,2.0,5.0,2.0,3.0,2.0,2.0,770.259
546,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
547,1.0,0.0,2.0,3.0,2.0,1.0,366.519
548,1.0,2.0,1.0,2.0,3.0,3.0,434.30600000000004
549,2.0,5.0,1.0,2.0,1.0,0.0,569.306
550,1.0,5.0,1.0,3.0,2.0,1.0,642.769
551,2.0,4.0,2.0,1.0,3.0,1.0,499.49300000000005
552,2.0,1.0,2.0,3.0,2.0,1.0,455.769
553,1.0,1.0,1.0,3.0,3.0,3.0,437.139
554,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
555,2.0,0.0,1.0,2.0,2.0,2.0,295.676
556,2.0,2.0,2.0,2.0,0.0,3.0,575.136
557,2.0,3.0,1.0,3.0,0.0,2.0,607.729
558,1.0,2.0,1.0,2.0,2.0,2.0,410.42600000000004
559,1.0,2.0,1.0,2.0,2.0,2.0,410.42600000000004
560,2.0,5.0,1.0,1.0,0.0,2.0,602.063
561,1.0,2.0,1.0,1.0,1.0,2.0,358.203
562,2.0,5.0,1.0,3.0,0.0,1.0,701.239
563,2.0,3.0,1.0,1.0,0.0,3.0,508.553
564,1.0,2.0,2.0,2.0,2.0,1.0,431.68600000000004
565,1.0,4.0,1.0,3.0,3.0,2.0,598.649
566,1.0,1.0,1.0,2.0,2.0,0.0,257.446
567,2.0,5.0,2.0,3.0,2.0,2.0,770.259
568,2.0,4.0,1.0,2.0,1.0,2.0,586.286
569,2.0,5.0,1.0,2.0,0.0,1.0,630.406
570,2.0,4.0,1.0,3.0,3.0,3.0,662.389
571,1.0,3.0,1.0,1.0,2.0,1.0,365.103
572,1.0,5.0,1.0,2.0,0.0,2.0,651.646
573,2.0,0.0,1.0,2.0,2.0,1.0,253.186
574,1.0,3.0,1.0,1.0,0.0,2.0,444.813
575,2.0,5.0,1.0,3.0,3.0,3.0,730.389
576,2.0,5.0,2.0,3.0,2.0,1.0,727.769
577,1.0,4.0,1.0,3.0,2.0,2.0,617.259
578,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
579,2.0,5.0,1.0,2.0,3.0,1.0,574.576
580,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
581,2.0,5.0,1.0,2.0,1.0,1.0,611.796
582,2.0,2.0,1.0,2.0,2.0,1.0,389.18600000000004
583,2.0,5.0,1.0,2.0,3.0,1.0,574.576
584,2.0,0.0,1.0,3.0,2.0,2.0,366.509
585,1.0,0.0,1.0,3.0,2.0,0.0,260.279
586,1.0,0.0,2.0,3.0,3.0,1.0,347.909
587,1.0,5.0,1.0,2.0,3.0,0.0,510.836
588,2.0,4.0,2.0,2.0,2.0,2.0,631.4259999999999
589,2.0,5.0,1.0,3.0,0.0,3.0,786.219
590,1.0,3.0,1.0,2.0,3.0,0.0,374.836
591,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
592,1.0,1.0,1.0,2.0,3.0,2.0,323.81600000000003
593,2.0,5.0,2.0,1.0,2.0,1.0,586.103
594,2.0,3.0,1.0,3.0,2.0,1.0,528.019
595,2.0,5.0,2.0,1.0,0.0,0.0,580.833
596,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
597,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
598,2.0,5.0,1.0,2.0,3.0,1.0,574.576
599,2.0,5.0,1.0,1.0,1.0,3.0,625.943
600,2.0,5.0,2.0,2.0,0.0,0.0,651.6659999999999
601,1.0,3.0,1.0,3.0,2.0,0.0,464.279
602,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
603,1.0,5.0,2.0,2.0,3.0,0.0,574.586
604,1.0,5.0,2.0,2.0,3.0,1.0,617.076
605,1.0,0.0,1.0,3.0,2.0,2.0,345.259
606,2.0,5.0,2.0,3.0,3.0,3.0,794.139
607,1.0,5.0,1.0,3.0,1.0,2.0,703.869
608,2.0,3.0,2.0,1.0,0.0,1.0,487.323
609,1.0,0.0,1.0,1.0,2.0,3.0,246.083
610,1.0,2.0,1.0,1.0,1.0,3.0,400.693
611,1.0,5.0,2.0,2.0,2.0,0.0,593.1959999999999
612,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
613,2.0,4.0,2.0,1.0,1.0,2.0,579.203
614,2.0,2.0,2.0,2.0,3.0,2.0,476.81600000000003
615,1.0,4.0,1.0,1.0,1.0,2.0,494.203
616,1.0,0.0,1.0,2.0,1.0,1.0,250.546
617,1.0,5.0,2.0,1.0,2.0,1.0,564.853
618,1.0,5.0,1.0,1.0,2.0,0.0,458.61299999999994
619,1.0,0.0,1.0,2.0,3.0,2.0,255.81600000000003
620,2.0,3.0,2.0,3.0,3.0,1.0,573.159
621,1.0,5.0,1.0,1.0,2.0,2.0,543.593
622,1.0,2.0,1.0,2.0,0.0,1.0,405.156
623,1.0,2.0,1.0,1.0,3.0,3.0,363.473
624,2.0,3.0,1.0,1.0,2.0,0.0,343.86299999999994
625,1.0,0.0,1.0,3.0,2.0,2.0,345.259
626,1.0,2.0,2.0,2.0,2.0,1.0,431.68600000000004
627,1.0,5.0,1.0,2.0,3.0,1.0,553.326
628,1.0,2.0,1.0,2.0,0.0,3.0,490.13599999999997
629,2.0,5.0,2.0,1.0,0.0,2.0,665.813
630,1.0,5.0,1.0,3.0,2.0,0.0,600.279
631,2.0,5.0,1.0,1.0,1.0,3.0,625.943
632,1.0,2.0,2.0,2.0,0.0,1.0,468.906
633,2.0,2.0,1.0,2.0,3.0,0.0,328.086
634,2.0,2.0,1.0,2.0,2.0,2.0,431.67600000000004
635,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
636,1.0,0.0,1.0,3.0,2.0,0.0,260.279
637,1.0,0.0,2.0,3.0,2.0,3.0,451.499
638,1.0,4.0,1.0,3.0,2.0,2.0,617.259
639,2.0,1.0,1.0,3.0,2.0,0.0,349.529
640,1.0,5.0,1.0,3.0,0.0,1.0,679.989
641,2.0,5.0,2.0,3.0,3.0,3.0,794.139
642,2.0,4.0,1.0,3.0,2.0,1.0,596.019
643,1.0,5.0,1.0,3.0,2.0,3.0,727.749
644,1.0,5.0,2.0,3.0,2.0,1.0,706.519
645,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
646,2.0,1.0,2.0,2.0,3.0,2.0,408.81600000000003
647,1.0,5.0,2.0,3.0,2.0,3.0,791.499
648,2.0,5.0,1.0,1.0,0.0,1.0,559.573
649,2.0,2.0,2.0,3.0,1.0,3.0,627.359
650,1.0,5.0,1.0,3.0,2.0,0.0,600.279
651,2.0,4.0,1.0,3.0,3.0,2.0,619.899
652,1.0,2.0,2.0,3.0,0.0,1.0,539.739
653,2.0,5.0,1.0,3.0,3.0,0.0,602.919
654,1.0,3.0,1.0,2.0,2.0,1.0,435.93600000000004
655,2.0,5.0,2.0,1.0,2.0,2.0,628.593
656,1.0,0.0,2.0,2.0,1.0,2.0,356.786
657,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
658,2.0,5.0,2.0,3.0,1.0,1.0,746.379
659,1.0,3.0,1.0,3.0,2.0,2.0,549.259
660,2.0,5.0,1.0,3.0,2.0,3.0,748.999
661,1.0,0.0,2.0,3.0,3.0,3.0,432.889
662,2.0,0.0,1.0,3.0,2.0,1.0,324.019
663,2.0,5.0,1.0,3.0,3.0,1.0,645.409
664,1.0,5.0,1.0,1.0,1.0,3.0,604.693
665,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
666,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
667,2.0,4.0,1.0,3.0,2.0,1.0,596.019
668,1.0,3.0,2.0,3.0,2.0,1.0,570.519
669,2.0,5.0,2.0,1.0,2.0,1.0,586.103
670,2.0,4.0,1.0,3.0,2.0,2.0,638.509
671,1.0,5.0,1.0,3.0,2.0,1.0,642.769
672,1.0,5.0,1.0,3.0,2.0,1.0,642.769
673,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
674,2.0,3.0,1.0,3.0,3.0,1.0,509.409
675,2.0,0.0,2.0,3.0,1.0,1.0,406.379
676,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
677,1.0,5.0,1.0,2.0,3.0,2.0,595.816
678,2.0,1.0,1.0,1.0,3.0,1.0,231.743
679,2.0,5.0,2.0,1.0,3.0,2.0,609.9830000000001
680,1.0,5.0,1.0,3.0,2.0,1.0,642.769
681,2.0,0.0,2.0,2.0,3.0,1.0,298.326
682,1.0,4.0,2.0,2.0,0.0,0.0,562.4159999999999
683,1.0,5.0,2.0,3.0,3.0,1.0,687.909
684,2.0,4.0,2.0,1.0,2.0,1.0,518.103
685,2.0,5.0,2.0,1.0,1.0,1.0,604.713
686,2.0,0.0,1.0,1.0,2.0,0.0,139.863
687,1.0,3.0,1.0,2.0,1.0,0.0,412.056
688,1.0,5.0,1.0,1.0,2.0,2.0,543.593
689,2.0,5.0,2.0,2.0,1.0,1.0,675.546
690,2.0,5.0,1.0,2.0,3.0,2.0,617.066
691,2.0,4.0,2.0,3.0,1.0,3.0,763.359
692,2.0,2.0,1.0,1.0,2.0,1.0,318.353
693,2.0,0.0,1.0,3.0,3.0,1.0,305.409
694,1.0,5.0,1.0,3.0,3.0,1.0,624.159
695,2.0,1.0,1.0,1.0,2.0,3.0,335.33299999999997
696,1.0,1.0,2.0,3.0,2.0,2.0,477.009
697,2.0,0.0,2.0,3.0,2.0,0.0,345.279
698,2.0,5.0,1.0,3.0,2.0,3.0,748.999
699,2.0,3.0,1.0,3.0,0.0,3.0,650.219
700,2.0,3.0,1.0,1.0,2.0,1.0,386.35299999999995
701,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
702,2.0,0.0,2.0,3.0,1.0,3.0,491.35900000000004
703,1.0,1.0,2.0,3.0,3.0,2.0,458.399
704,2.0,5.0,1.0,3.0,1.0,3.0,767.609
705,2.0,5.0,2.0,3.0,2.0,1.0,727.769
706,1.0,4.0,1.0,2.0,3.0,1.0,485.326
707,1.0,2.0,1.0,3.0,2.0,0.0,396.279
708,1.0,4.0,1.0,3.0,3.0,1.0,556.159
709,2.0,5.0,1.0,2.0,3.0,2.0,617.066
710,2.0,0.0,1.0,2.0,0.0,2.0,332.896
711,2.0,4.0,2.0,3.0,2.0,2.0,702.259
712,1.0,1.0,2.0,2.0,0.0,1.0,400.906
713,2.0,1.0,2.0,2.0,2.0,2.0,427.42600000000004
714,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
715,2.0,3.0,1.0,2.0,3.0,0.0,396.086
716,1.0,5.0,2.0,2.0,0.0,2.0,715.396
717,1.0,2.0,1.0,2.0,0.0,3.0,490.13599999999997
718,2.0,3.0,1.0,3.0,1.0,2.0,589.119
719,2.0,2.0,1.0,3.0,2.0,0.0,417.529
720,1.0,1.0,2.0,3.0,3.0,0.0,373.419
721,2.0,4.0,1.0,2.0,0.0,3.0,647.386
722,2.0,1.0,1.0,3.0,2.0,1.0,392.019
723,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
724,2.0,0.0,1.0,2.0,3.0,1.0,234.57600000000002
725,1.0,0.0,2.0,2.0,0.0,0.0,290.416
726,2.0,2.0,1.0,1.0,3.0,3.0,384.72300000000007
727,1.0,0.0,1.0,2.0,2.0,2.0,274.426
728,1.0,5.0,1.0,3.0,1.0,2.0,703.869
729,1.0,3.0,2.0,3.0,3.0,2.0,594.399
730,2.0,3.0,2.0,2.0,2.0,3.0,605.9159999999999
731,1.0,0.0,2.0,3.0,0.0,2.0,446.22900000000004
732,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
733,2.0,4.0,1.0,2.0,2.0,0.0,482.69599999999997
734,2.0,5.0,2.0,2.0,0.0,1.0,694.156
735,2.0,2.0,2.0,3.0,2.0,3.0,608.749
736,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
737,2.0,2.0,1.0,2.0,0.0,2.0,468.896
738,2.0,4.0,2.0,3.0,2.0,2.0,702.259
739,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
740,1.0,0.0,1.0,3.0,3.0,2.0,326.649
741,1.0,5.0,1.0,2.0,3.0,1.0,553.326
742,1.0,5.0,1.0,3.0,3.0,3.0,709.139
743,1.0,3.0,2.0,3.0,2.0,1.0,570.519
744,1.0,1.0,2.0,1.0,2.0,3.0,377.83299999999997
745,1.0,5.0,1.0,3.0,2.0,2.0,685.259
746,2.0,0.0,2.0,3.0,2.0,0.0,345.279
747,1.0,4.0,2.0,3.0,1.0,1.0,657.129
748,1.0,1.0,1.0,1.0,1.0,1.0,247.713
749,1.0,4.0,1.0,1.0,2.0,2.0,475.59299999999996
750,2.0,2.0,1.0,3.0,3.0,1.0,441.409
751,2.0,2.0,2.0,3.0,0.0,3.0,645.969
752,1.0,3.0,1.0,2.0,3.0,3.0,502.30600000000004
753,1.0,1.0,1.0,2.0,3.0,1.0,281.326
754,2.0,5.0,1.0,3.0,1.0,1.0,682.629
755,2.0,1.0,2.0,1.0,0.0,3.0,436.303
756,2.0,5.0,2.0,1.0,3.0,0.0,525.003
757,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
758,2.0,5.0,1.0,2.0,3.0,0.0,532.086
759,2.0,3.0,1.0,2.0,3.0,3.0,523.556
760,2.0,5.0,2.0,1.0,0.0,3.0,708.303
761,2.0,0.0,1.0,3.0,0.0,0.0,318.749
762,2.0,5.0,2.0,3.0,2.0,2.0,770.259
763,2.0,3.0,2.0,3.0,3.0,1.0,573.159
764,1.0,3.0,1.0,3.0,3.0,1.0,488.159
765,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
766,2.0,0.0,1.0,3.0,2.0,1.0,324.019
767,1.0,5.0,2.0,2.0,3.0,3.0,702.056
768,2.0,0.0,2.0,2.0,3.0,3.0,383.30600000000004
769,2.0,5.0,1.0,3.0,2.0,1.0,664.019
770,2.0,5.0,1.0,2.0,1.0,2.0,654.2860000000001
771,2.0,0.0,1.0,3.0,0.0,0.0,318.749
772,1.0,5.0,2.0,3.0,2.0,0.0,664.029
773,2.0,5.0,1.0,2.0,3.0,0.0,532.086
774,2.0,5.0,1.0,3.0,3.0,1.0,645.409
775,1.0,4.0,2.0,3.0,3.0,1.0,619.909
776,2.0,5.0,1.0,3.0,2.0,2.0,706.509
777,1.0,0.0,1.0,1.0,2.0,0.0,118.613
778,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
779,2.0,5.0,1.0,3.0,2.0,1.0,664.019
780,2.0,5.0,2.0,3.0,0.0,1.0,764.989
781,1.0,4.0,1.0,2.0,2.0,2.0,546.4259999999999
782,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
783,2.0,3.0,1.0,3.0,1.0,2.0,589.119
784,1.0,3.0,1.0,3.0,3.0,0.0,445.669
785,1.0,0.0,2.0,3.0,2.0,2.0,409.009
786,1.0,5.0,2.0,1.0,3.0,1.0,546.243
787,2.0,0.0,1.0,2.0,2.0,2.0,295.676
788,1.0,5.0,1.0,1.0,1.0,3.0,604.693
789,2.0,2.0,1.0,3.0,1.0,2.0,521.119
790,1.0,5.0,1.0,2.0,0.0,1.0,609.156
791,2.0,2.0,1.0,1.0,0.0,0.0,313.08299999999997
792,1.0,0.0,2.0,3.0,1.0,1.0,385.129
793,1.0,5.0,2.0,1.0,1.0,1.0,583.463
794,2.0,5.0,1.0,1.0,2.0,1.0,522.353
795,2.0,2.0,1.0,3.0,2.0,1.0,460.019
796,1.0,0.0,1.0,1.0,2.0,0.0,118.613
797,2.0,0.0,1.0,3.0,2.0,2.0,366.509
798,1.0,0.0,2.0,3.0,0.0,0.0,361.249
799,1.0,3.0,1.0,3.0,3.0,2.0,530.649
800,2.0,5.0,2.0,1.0,1.0,3.0,689.693
801,1.0,5.0,2.0,1.0,0.0,2.0,644.563
802,2.0,5.0,1.0,1.0,0.0,1.0,559.573
803,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
804,2.0,0.0,2.0,3.0,3.0,2.0,411.649
805,1.0,4.0,1.0,3.0,2.0,1.0,574.769
806,2.0,2.0,1.0,1.0,0.0,1.0,355.573
807,1.0,4.0,2.0,2.0,3.0,3.0,634.056
808,1.0,3.0,2.0,2.0,0.0,3.0,621.886
809,2.0,2.0,1.0,3.0,2.0,0.0,417.529
810,2.0,5.0,1.0,3.0,1.0,1.0,682.629
811,1.0,3.0,1.0,2.0,1.0,2.0,497.036
812,1.0,5.0,1.0,1.0,0.0,1.0,538.323
813,1.0,0.0,1.0,1.0,2.0,0.0,118.613
814,2.0,5.0,1.0,1.0,3.0,0.0,461.25300000000004
815,2.0,3.0,1.0,1.0,0.0,0.0,381.08299999999997
816,1.0,5.0,1.0,2.0,0.0,3.0,694.136
817,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
818,2.0,5.0,1.0,1.0,2.0,2.0,564.843
819,1.0,5.0,2.0,3.0,2.0,3.0,791.499
820,2.0,5.0,2.0,3.0,2.0,0.0,685.279
821,2.0,3.0,2.0,2.0,1.0,2.0,582.036
822,1.0,5.0,1.0,1.0,3.0,0.0,440.00300000000004
823,2.0,0.0,1.0,1.0,3.0,1.0,163.743
824,1.0,5.0,1.0,3.0,2.0,0.0,600.279
825,1.0,1.0,1.0,2.0,0.0,1.0,337.156
826,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
827,2.0,2.0,2.0,2.0,3.0,3.0,519.306
828,2.0,2.0,2.0,2.0,0.0,0.0,447.666
829,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
830,1.0,3.0,1.0,3.0,2.0,0.0,464.279
831,1.0,0.0,2.0,3.0,1.0,1.0,385.129
832,2.0,4.0,1.0,2.0,2.0,1.0,525.1859999999999
833,2.0,0.0,1.0,2.0,3.0,3.0,319.55600000000004
834,2.0,5.0,2.0,2.0,3.0,1.0,638.326
835,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
836,2.0,5.0,1.0,3.0,1.0,2.0,725.119
837,1.0,3.0,1.0,2.0,2.0,0.0,393.446
838,1.0,3.0,2.0,3.0,2.0,2.0,613.009
839,2.0,5.0,1.0,3.0,2.0,0.0,621.529
840,2.0,5.0,2.0,3.0,0.0,0.0,722.499
841,1.0,5.0,2.0,2.0,0.0,3.0,757.886
842,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
843,1.0,3.0,1.0,2.0,3.0,1.0,417.326
844,1.0,5.0,1.0,3.0,0.0,1.0,679.989
845,1.0,0.0,2.0,3.0,2.0,1.0,366.519
846,2.0,0.0,2.0,2.0,2.0,1.0,316.93600000000004
847,1.0,5.0,1.0,2.0,0.0,1.0,609.156
848,2.0,5.0,1.0,3.0,2.0,1.0,664.019
849,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
850,1.0,2.0,1.0,3.0,2.0,0.0,396.279
851,2.0,3.0,1.0,2.0,2.0,2.0,499.676
852,1.0,3.0,2.0,3.0,1.0,3.0,674.109
853,1.0,5.0,1.0,2.0,3.0,2.0,595.816
854,1.0,2.0,2.0,3.0,3.0,1.0,483.909
855,1.0,4.0,1.0,3.0,2.0,1.0,574.769
856,1.0,2.0,1.0,2.0,0.0,2.0,447.646
857,2.0,4.0,2.0,2.0,2.0,2.0,631.4259999999999
858,1.0,2.0,2.0,3.0,3.0,0.0,441.419
859,2.0,2.0,1.0,3.0,1.0,3.0,563.609
860,1.0,5.0,1.0,2.0,3.0,2.0,595.816
861,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
862,2.0,0.0,1.0,3.0,0.0,0.0,318.749
863,2.0,3.0,1.0,2.0,2.0,3.0,542.1659999999999
864,2.0,2.0,1.0,3.0,2.0,1.0,460.019
865,2.0,1.0,1.0,1.0,2.0,2.0,292.843
866,2.0,2.0,2.0,1.0,3.0,2.0,405.98300000000006
867,1.0,0.0,2.0,2.0,3.0,1.0,277.076
868,1.0,2.0,1.0,3.0,2.0,1.0,438.769
869,2.0,0.0,1.0,2.0,3.0,1.0,234.57600000000002
870,1.0,5.0,2.0,3.0,0.0,3.0,828.719
871,1.0,3.0,1.0,2.0,1.0,3.0,539.526
872,1.0,5.0,1.0,2.0,3.0,1.0,553.326
873,1.0,0.0,1.0,2.0,2.0,2.0,274.426
874,2.0,2.0,1.0,3.0,3.0,1.0,441.409
875,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
876,2.0,2.0,2.0,3.0,3.0,1.0,505.159
877,1.0,0.0,1.0,1.0,2.0,1.0,161.103
878,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
879,2.0,3.0,1.0,3.0,3.0,1.0,509.409
880,2.0,5.0,1.0,2.0,3.0,3.0,659.556
881,1.0,5.0,2.0,3.0,2.0,3.0,791.499
882,2.0,2.0,1.0,2.0,0.0,1.0,426.406
883,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
884,2.0,5.0,2.0,3.0,3.0,2.0,751.649
885,1.0,5.0,1.0,3.0,3.0,2.0,666.649
886,2.0,2.0,1.0,3.0,2.0,3.0,544.999
887,1.0,3.0,1.0,2.0,3.0,1.0,417.326
888,1.0,4.0,1.0,3.0,2.0,3.0,659.749
889,2.0,5.0,1.0,2.0,3.0,0.0,532.086
890,1.0,5.0,2.0,2.0,0.0,3.0,757.886
891,1.0,3.0,2.0,2.0,2.0,2.0,542.1759999999999
892,2.0,3.0,1.0,2.0,0.0,0.0,451.916
893,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
894,2.0,5.0,2.0,1.0,1.0,0.0,562.223
895,1.0,5.0,1.0,3.0,2.0,1.0,642.769
896,1.0,4.0,1.0,2.0,2.0,0.0,461.44599999999997
