usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
42,500000,3,4800000,5,Wirausaha,2,3,1
97,1600000,10,2500000,5,Pedagang,2,3,10
77,3000000,4,3000000,5,Pedagang,1,6,4
84,700000,4,4400000,3,Pedagang,4,6,0
24,500000,5,2500000,1,Guru/Dosen,3,0,1
38,1900000,16,2000000,5,Pekerja Lepas,3,0,0
38,1400000,4,4800000,3,Wirausaha,1,1,2
93,1200000,6,1200000,2,Wirausaha,5,6,10
74,2500000,3,1500000,5,Wirausaha,2,0,0
86,700000,3,1200000,1,Pedagang,3,5,7
72,1200000,4,3000000,2,Pedagang,2,5,6
47,1600000,3,2500000,0,Pedagang,2,0,5
69,500000,12,3500000,4,Pedagang,3,3,1
36,700000,20,4600000,0,Buruh,4,2,3
28,1800000,3,2500000,4,Pekerja Lepas,3,4,2
77,1900000,4,4000000,3,Pekerja Lepas,3,0,6
80,1500000,4,4600000,5,Pedagang,3,2,4
35,1400000,4,4600000,3,Buruh,4,2,7
67,500000,20,1500000,1,Pedagang,2,4,4
68,1000000,4,3000000,4,Pedagang,2,4,0
86,3000000,10,4000000,2,Guru/Dosen,3,2,5
61,3000000,20,4000000,1,Pekerja Lepas,1,5,4
40,1600000,5,5000000,5,Pedagang,1,5,8
30,1000000,3,2500000,0,Pedagang,1,1,7
43,2000000,10,1500000,0,Pedagang,5,4,9
45,2000000,10,1200000,0,Pekerja Lepas,5,2,2
46,1900000,10,4400000,4,Buruh,3,0,2
57,1200000,4,4600000,3,Wirausaha,2,6,9
41,3000000,5,3000000,0,Pekerja Lepas,1,4,3
63,2000000,4,5000000,5,Wirausaha,1,3,2
41,1200000,10,2300000,4,Pekerja Lepas,3,1,6
59,1400000,10,2500000,0,Pedagang,4,5,5
33,1200000,8,4400000,1,Buruh,1,6,10
98,1600000,20,1800000,5,Guru/Dosen,3,2,8
69,1900000,12,1200000,2,Pedagang,3,2,7
66,2000000,6,1500000,3,Pedagang,2,1,8
51,1200000,5,5000000,4,Wirausaha,4,0,7
63,2500000,8,2500000,3,Pedagang,1,6,3
78,1200000,20,1200000,5,Pekerja Lepas,3,0,5
99,1800000,20,4800000,1,Pekerja Lepas,2,4,9
40,1400000,12,4400000,5,Wirausaha,4,6,10
60,1200000,10,2000000,0,Pedagang,2,4,7
58,1900000,3,1200000,4,Pekerja Lepas,5,2,2
81,500000,8,3000000,4,Pedagang,2,0,5
89,1200000,4,4800000,1,Pedagang,3,3,2
25,500000,12,2500000,4,Guru/Dosen,1,4,3
65,2000000,10,2300000,3,Pedagang,2,3,5
78,1200000,5,1200000,4,Buruh,2,5,7
52,500000,5,2300000,5,Buruh,3,2,7
87,500000,20,5000000,2,Pedagang,1,2,0
83,500000,3,4400000,3,Pedagang,2,1,6
82,1200000,16,3500000,5,Pekerja Lepas,1,3,10
79,2500000,8,4400000,2,Pekerja Lepas,1,6,7
75,700000,8,1800000,4,Pedagang,3,0,7
29,700000,10,4400000,2,Buruh,2,1,5
46,1200000,20,4600000,3,Guru/Dosen,5,2,9
22,1500000,16,4500000,1,Pekerja Lepas,2,4,7
66,1400000,12,1800000,1,Guru/Dosen,2,6,1
46,2500000,12,3000000,2,Buruh,1,2,0
42,1000000,3,4500000,1,Pedagang,4,4,1
30,1900000,4,5000000,5,Pekerja Lepas,2,1,2
94,700000,20,4000000,0,Pedagang,2,0,8
65,3000000,3,3000000,0,Pedagang,2,2,5
23,3000000,6,1800000,1,Guru/Dosen,3,2,6
40,1000000,20,5000000,1,Pedagang,5,3,4
36,1200000,16,1500000,2,Pekerja Lepas,2,6,5
89,3000000,8,5000000,5,Pedagang,3,4,7
31,3000000,12,4000000,0,Buruh,3,2,1
79,500000,12,5000000,0,Pekerja Lepas,4,3,1
84,1600000,12,4400000,2,Wirausaha,3,0,9
22,700000,12,1800000,2,Wirausaha,1,0,4
73,1200000,5,3000000,3,Pekerja Lepas,2,1,7
90,1600000,4,4500000,2,Pedagang,2,2,0
86,1400000,10,1500000,0,Wirausaha,2,4,1
94,2000000,20,4400000,0,Pekerja Lepas,2,3,9
68,700000,6,2000000,0,Buruh,2,6,10
32,1900000,4,4800000,4,Buruh,3,3,8
56,1800000,3,2300000,3,Pekerja Lepas,3,4,2
75,1200000,5,4800000,3,Wirausaha,1,4,10
89,2000000,5,1200000,5,Buruh,2,4,0
75,2500000,6,1800000,3,Wirausaha,2,3,2
100,1600000,4,2300000,2,Pekerja Lepas,3,3,10
63,500000,20,1500000,1,Wirausaha,2,2,8
97,1400000,3,1200000,0,Buruh,3,2,9
22,2000000,12,1500000,4,Wirausaha,5,0,0
56,1200000,20,4400000,3,Pedagang,4,4,1
68,500000,4,2300000,2,Pekerja Lepas,4,0,6
76,1800000,10,3500000,1,Guru/Dosen,2,6,4
85,1000000,3,1200000,5,Pekerja Lepas,3,1,1
72,2500000,10,4800000,1,Pekerja Lepas,2,1,4
22,1200000,10,2500000,4,Pekerja Lepas,1,6,5
82,1400000,16,4800000,5,Buruh,2,3,9
67,1800000,8,4400000,1,Buruh,3,6,0
22,1800000,16,5000000,1,Pekerja Lepas,1,1,1
29,700000,4,2500000,2,Buruh,1,2,10
62,1200000,10,1500000,3,Pedagang,2,1,10
98,700000,5,4500000,3,Pedagang,5,3,0
29,3000000,20,4400000,3,Pedagang,3,0,6
56,500000,8,2500000,4,Guru/Dosen,5,1,10
73,3000000,12,4500000,1,Pedagang,2,5,0
80,1900000,6,4600000,2,Buruh,1,6,5
42,1000000,10,5000000,3,Pedagang,1,2,9
25,1400000,10,3000000,4,Pedagang,5,2,9
44,1200000,20,3000000,3,Pedagang,3,2,1
22,1200000,16,1200000,0,Wirausaha,5,2,6
75,500000,4,1500000,1,Guru/Dosen,2,5,3
59,1500000,12,1800000,4,Wirausaha,4,4,5
34,1500000,10,2000000,3,Pedagang,3,3,1
38,700000,5,1800000,1,Pedagang,5,1,0
99,700000,10,1200000,3,Pekerja Lepas,4,2,8
27,3000000,4,1500000,5,Pedagang,2,4,3
44,1600000,20,1500000,4,Guru/Dosen,4,6,6
38,2000000,4,5000000,0,Pedagang,4,4,2
47,700000,4,4600000,4,Pekerja Lepas,4,4,4
85,1200000,20,2000000,1,Pedagang,2,2,1
67,1000000,10,4800000,1,Pedagang,2,1,8
20,2000000,4,2000000,1,Wirausaha,1,4,6
76,700000,12,2500000,0,Pedagang,1,3,2
92,1200000,12,1200000,2,Buruh,2,4,3
66,1800000,10,3500000,4,Pedagang,3,6,4
86,1400000,5,1200000,0,Pedagang,4,2,1
61,1800000,3,2300000,2,Wirausaha,5,6,6
34,1800000,4,2500000,5,Pedagang,5,1,10
41,1200000,10,2000000,2,Pedagang,4,2,0
51,1600000,5,4500000,2,Pedagang,4,2,1
40,1600000,10,1800000,0,Pekerja Lepas,1,0,1
24,1900000,20,4000000,0,Pedagang,2,3,5
70,1800000,5,3000000,1,Pedagang,1,5,6
24,1400000,5,1500000,4,Pedagang,2,1,8
20,1800000,8,4400000,0,Pekerja Lepas,3,5,6
92,1000000,16,2500000,5,Guru/Dosen,1,4,10
28,500000,10,4500000,1,Wirausaha,3,1,10
43,500000,4,1200000,2,Buruh,5,1,6
74,2500000,4,5000000,2,Pedagang,4,1,4
23,1600000,3,1200000,3,Buruh,3,1,9
51,500000,3,2000000,2,Guru/Dosen,5,5,7
85,1200000,10,2000000,1,Wirausaha,3,1,8
56,1500000,4,4600000,2,Pedagang,4,4,10
43,700000,4,3500000,2,Wirausaha,3,5,7
36,1200000,20,5000000,0,Wirausaha,4,5,5
64,3000000,10,1200000,1,Pedagang,5,6,10
47,2500000,4,1200000,0,Pedagang,5,0,3
34,1000000,16,2500000,1,Buruh,4,5,1
28,2500000,10,2300000,1,Buruh,2,3,2
48,1200000,10,4600000,2,Wirausaha,5,5,3
99,500000,16,1500000,2,Pedagang,1,5,4
41,2500000,16,2300000,1,Wirausaha,3,0,10
75,500000,10,4600000,1,Pedagang,3,3,6
60,500000,6,1800000,0,Pedagang,2,1,5
91,1400000,8,4400000,2,Pekerja Lepas,3,2,2
95,2000000,3,4000000,0,Pekerja Lepas,3,1,0
21,1000000,6,2000000,1,Guru/Dosen,1,3,5
81,1000000,4,5000000,2,Buruh,3,1,8
95,1400000,10,4800000,1,Guru/Dosen,3,4,0
51,1200000,12,1800000,0,Wirausaha,1,2,1
60,700000,20,4600000,1,Pedagang,4,2,2
92,700000,12,5000000,5,Pedagang,3,5,2
95,500000,10,4600000,4,Pedagang,5,2,2
84,1500000,12,2500000,3,Buruh,1,3,9
88,500000,10,2000000,4,Pekerja Lepas,2,1,6
45,700000,3,5000000,3,Buruh,3,0,0
73,500000,5,2500000,5,Pedagang,3,2,5
81,1500000,4,1800000,5,Pekerja Lepas,4,0,8
50,1000000,4,4800000,3,Guru/Dosen,1,0,10
28,3000000,16,3500000,5,Pekerja Lepas,2,5,4
96,2500000,10,5000000,0,Pedagang,1,6,1
56,700000,5,2000000,1,Wirausaha,4,5,3
46,1200000,8,2500000,2,Buruh,5,4,8
76,500000,20,4400000,0,Wirausaha,2,3,0
24,1200000,8,4600000,2,Wirausaha,4,1,0
74,2000000,8,2300000,3,Pedagang,2,4,10
55,500000,10,3000000,0,Buruh,4,3,4
28,1900000,10,4500000,0,Pedagang,3,0,4
77,1200000,16,5000000,4,Pedagang,3,1,5
36,2500000,4,4600000,5,Buruh,3,1,9
67,700000,8,2000000,0,Buruh,1,5,2
84,2500000,12,3000000,2,Buruh,2,5,10
28,1600000,3,2300000,3,Buruh,1,0,1
27,1200000,10,3000000,4,Wirausaha,2,5,2
31,500000,10,4800000,0,Buruh,2,2,3
77,1800000,10,1800000,0,Buruh,4,4,4
23,500000,10,4400000,3,Pedagang,3,6,7
73,1200000,4,4500000,2,Buruh,1,5,7
91,2500000,20,5000000,5,Buruh,5,1,1
71,2000000,10,4400000,2,Pedagang,1,4,5
72,500000,6,1200000,5,Guru/Dosen,2,1,2
100,1000000,6,3500000,2,Pedagang,3,4,8
60,2000000,4,4800000,4,Pedagang,5,3,7
100,1900000,16,4500000,0,Pedagang,2,0,8
100,2500000,6,1200000,1,Wirausaha,2,5,2
47,1200000,5,4000000,0,Buruh,2,5,3
23,1200000,6,1200000,1,Pedagang,2,1,4
63,1600000,3,3500000,3,Pedagang,5,5,6
36,1200000,4,4600000,2,Guru/Dosen,3,3,9
60,2500000,10,2300000,3,Wirausaha,4,3,6
75,1800000,6,4600000,0,Pedagang,4,1,2
90,500000,8,3500000,2,Pedagang,3,1,8
63,700000,16,1500000,3,Guru/Dosen,2,5,5
65,700000,5,2500000,1,Buruh,1,5,3
77,1900000,12,1500000,2,Pedagang,3,0,7
64,1200000,5,4500000,3,Wirausaha,3,4,10
58,2500000,20,4500000,5,Pedagang,5,3,2
33,500000,3,4600000,5,Guru/Dosen,1,3,10
71,2500000,6,3500000,2,Wirausaha,1,2,5
55,1800000,4,4000000,2,Guru/Dosen,4,2,4
58,500000,6,2000000,5,Guru/Dosen,1,3,9
86,1900000,16,4500000,4,Guru/Dosen,1,0,9
29,2500000,5,4000000,1,Pekerja Lepas,2,2,9
93,1200000,20,3000000,0,Pedagang,4,3,6
21,2500000,10,5000000,5,Buruh,4,2,4
87,500000,3,2000000,1,Wirausaha,5,0,3
31,1200000,12,4500000,2,Guru/Dosen,4,6,4
46,3000000,12,3500000,5,Pedagang,4,6,0
27,1400000,10,4000000,4,Pedagang,2,5,7
63,2500000,3,4000000,4,Pedagang,3,6,8
24,700000,10,1500000,3,Pekerja Lepas,5,2,6
97,500000,10,2500000,1,Guru/Dosen,2,0,6
21,2500000,12,4000000,5,Pedagang,5,4,9
20,1200000,12,1500000,2,Buruh,5,2,6
65,1200000,12,4600000,4,Pekerja Lepas,2,3,3
36,2000000,3,2500000,4,Wirausaha,2,5,0
82,2500000,20,3500000,4,Guru/Dosen,1,4,8
90,1400000,6,4400000,1,Pedagang,2,0,2
45,1200000,16,4400000,3,Buruh,5,5,5
72,2000000,4,4000000,1,Pekerja Lepas,3,1,6
34,1600000,20,4600000,5,Guru/Dosen,1,0,1
69,700000,8,1800000,3,Buruh,3,5,4
34,1600000,3,3000000,4,Pekerja Lepas,3,4,9
50,2000000,6,1200000,4,Pedagang,3,0,4
77,700000,20,2300000,5,Pedagang,5,3,10
96,1200000,4,3500000,0,Pedagang,1,3,1
72,3000000,20,4800000,2,Wirausaha,2,0,6
88,700000,3,1500000,4,Pedagang,3,3,10
50,700000,4,2300000,2,Pedagang,5,2,7
68,3000000,20,4600000,5,Pekerja Lepas,1,2,4
81,700000,5,4500000,2,Pedagang,5,0,10
95,1200000,8,3500000,3,Pedagang,1,1,0
34,1000000,4,4600000,1,Pedagang,4,1,6
74,1200000,4,1200000,3,Wirausaha,4,5,1
23,1900000,4,2500000,3,Guru/Dosen,2,2,10
90,1200000,5,4000000,1,Pedagang,2,5,2
51,1900000,16,5000000,3,Pedagang,2,1,7
75,1200000,6,4600000,1,Wirausaha,4,5,2
100,700000,20,4500000,5,Buruh,1,2,10
88,1900000,4,4600000,4,Buruh,4,3,4
44,2000000,4,1200000,3,Pedagang,1,0,3
39,3000000,4,1800000,1,Pedagang,3,5,7
22,1200000,16,4400000,2,Pedagang,2,4,1
26,1600000,4,4500000,3,Guru/Dosen,4,6,8
81,1500000,20,4000000,4,Wirausaha,3,0,0
51,1600000,10,2500000,2,Pekerja Lepas,3,2,8
72,1900000,3,4600000,0,Pekerja Lepas,3,2,5
31,500000,10,2300000,0,Wirausaha,5,6,0
27,1200000,20,1200000,1,Pedagang,3,1,7
62,2500000,6,1800000,1,Pedagang,4,0,5
26,500000,12,4500000,5,Pedagang,3,1,0
38,3000000,4,1200000,4,Pedagang,1,5,7
98,1200000,3,1200000,5,Pedagang,2,1,7
90,2000000,5,4500000,4,Guru/Dosen,4,5,9
83,1200000,5,4400000,4,Guru/Dosen,5,0,0
21,1600000,20,3500000,3,Buruh,5,1,2
35,1600000,10,5000000,3,Guru/Dosen,2,6,4
49,1200000,8,1200000,2,Pedagang,3,4,9
55,1500000,5,4600000,3,Pekerja Lepas,1,0,10
37,1400000,8,4500000,1,Guru/Dosen,2,2,1
24,1800000,20,3000000,3,Pedagang,5,3,4
58,2500000,10,2000000,1,Wirausaha,4,1,8
51,500000,12,2300000,1,Pekerja Lepas,3,3,8
49,1200000,12,4500000,3,Pedagang,1,0,8
78,1800000,5,2000000,3,Wirausaha,4,5,6
52,1000000,4,2000000,2,Pedagang,5,6,2
96,3000000,3,1200000,3,Buruh,5,6,2
46,1200000,12,4800000,1,Guru/Dosen,3,5,3
73,1500000,8,4000000,1,Pedagang,3,1,1
98,1900000,4,2000000,5,Pedagang,4,4,10
25,1900000,12,4600000,1,Pedagang,1,5,1
38,2000000,10,4800000,2,Wirausaha,4,3,9
27,700000,12,3000000,4,Guru/Dosen,5,0,5
73,1200000,4,4000000,0,Pekerja Lepas,2,6,4
73,500000,8,2300000,1,Pedagang,2,3,6
89,1200000,20,4000000,1,Pekerja Lepas,1,6,10
22,500000,8,1500000,4,Pekerja Lepas,4,1,7
71,2000000,3,4000000,3,Buruh,2,5,4
91,1200000,10,2300000,3,Wirausaha,4,6,1
35,700000,12,5000000,0,Pekerja Lepas,1,1,3
63,2500000,10,4600000,3,Pekerja Lepas,1,3,5
55,1200000,8,4500000,5,Pekerja Lepas,2,1,4
55,2500000,16,4500000,4,Pedagang,5,4,8
34,1900000,20,5000000,0,Pedagang,1,3,4
46,1200000,5,5000000,2,Pedagang,1,5,4
100,700000,4,4400000,5,Buruh,2,4,2
52,1200000,20,4500000,4,Pedagang,5,2,9
60,500000,16,5000000,0,Pekerja Lepas,3,4,5
26,2000000,8,2000000,2,Buruh,4,3,2
96,1500000,8,1200000,0,Buruh,3,1,4
61,1900000,6,1200000,2,Wirausaha,1,6,8
38,2000000,10,4400000,2,Pedagang,5,0,1
68,1200000,5,4500000,0,Wirausaha,1,2,5
75,1000000,20,3000000,5,Guru/Dosen,4,2,7
52,1800000,5,3500000,3,Pekerja Lepas,2,2,0
73,1200000,10,4500000,2,Pedagang,4,6,8
88,1200000,10,5000000,2,Buruh,3,6,10
80,1200000,6,4600000,5,Guru/Dosen,1,6,9
25,1900000,20,5000000,1,Guru/Dosen,3,3,0
30,1900000,12,3500000,2,Pekerja Lepas,5,6,2
93,700000,10,4600000,0,Wirausaha,4,2,4
81,1600000,12,4600000,1,Pedagang,1,1,5
26,3000000,4,1500000,5,Pekerja Lepas,3,3,6
77,2000000,20,4000000,1,Wirausaha,4,4,3
22,700000,10,1200000,4,Pedagang,4,2,3
36,500000,4,2300000,5,Pekerja Lepas,4,1,8
38,500000,4,3000000,1,Pekerja Lepas,1,0,7
62,500000,16,4500000,0,Pedagang,2,4,8
76,1200000,20,5000000,0,Pekerja Lepas,5,4,3
60,1000000,10,1500000,2,Wirausaha,1,3,1
53,1600000,4,5000000,0,Pedagang,2,3,5
50,1600000,20,4500000,1,Buruh,3,0,1
31,2000000,5,1500000,4,Guru/Dosen,5,2,0
28,1200000,4,2300000,0,Buruh,3,0,1
78,1000000,6,4600000,5,Wirausaha,5,2,3
72,3000000,10,4400000,1,Pekerja Lepas,1,2,10
46,1800000,10,4000000,5,Pedagang,3,1,6
58,1900000,6,4500000,4,Wirausaha,3,5,9
35,3000000,12,4400000,3,Pedagang,4,5,6
90,1400000,3,4600000,0,Wirausaha,1,4,3
100,1200000,10,4400000,0,Buruh,5,5,0
57,3000000,16,2300000,0,Pedagang,5,2,5
64,500000,4,4500000,0,Wirausaha,4,5,9
47,1200000,10,3000000,2,Pedagang,5,6,5
43,700000,3,3000000,0,Pekerja Lepas,2,4,7
49,2000000,8,4000000,2,Wirausaha,5,4,9
99,700000,8,1200000,2,Guru/Dosen,2,5,6
20,2000000,10,4400000,3,Wirausaha,5,0,1
81,2000000,3,4000000,1,Pekerja Lepas,5,4,5
24,1600000,20,1200000,2,Wirausaha,2,0,6
27,700000,12,4000000,5,Guru/Dosen,2,0,8
63,1000000,20,1200000,4,Pedagang,5,0,6
76,1200000,20,2300000,5,Guru/Dosen,1,4,1
95,3000000,12,4500000,2,Pekerja Lepas,5,5,5
68,1200000,12,1200000,4,Buruh,5,5,0
94,1200000,16,4400000,0,Pedagang,2,5,4
29,500000,12,5000000,3,Buruh,2,4,1
36,3000000,4,1200000,1,Pedagang,1,3,1
74,1400000,16,2000000,3,Pedagang,1,2,5
88,3000000,6,4400000,2,Guru/Dosen,3,5,6
93,1200000,20,4800000,2,Pekerja Lepas,5,2,7
22,3000000,8,4000000,4,Pekerja Lepas,2,2,3
55,1200000,6,4400000,5,Buruh,4,4,4
65,500000,8,1500000,4,Pedagang,2,5,1
29,3000000,4,2500000,4,Pedagang,1,3,8
91,1200000,10,1200000,5,Pedagang,1,2,1
54,2500000,8,4600000,0,Guru/Dosen,4,1,6
39,2000000,6,1500000,2,Pekerja Lepas,4,5,4
51,3000000,12,4000000,4,Pedagang,4,3,9
68,1000000,20,1800000,0,Pedagang,5,6,5
45,1600000,4,1500000,5,Wirausaha,1,6,6
74,1200000,10,4600000,5,Guru/Dosen,1,4,6
55,1900000,6,4800000,5,Wirausaha,2,0,0
21,1200000,6,3000000,4,Wirausaha,1,6,4
92,1200000,16,3500000,3,Pedagang,1,5,5
34,1900000,16,1200000,0,Guru/Dosen,3,0,4
46,1900000,10,1800000,0,Pedagang,2,6,6
23,2500000,20,1200000,3,Pekerja Lepas,1,0,5
75,1900000,4,4600000,1,Wirausaha,5,5,9
23,1500000,3,4500000,0,Pedagang,4,6,6
37,500000,20,1500000,1,Wirausaha,4,3,5
93,1000000,4,1800000,0,Wirausaha,5,2,2
23,1200000,16,1800000,3,Buruh,4,1,6
53,1400000,5,4800000,4,Pekerja Lepas,2,4,0
53,1200000,5,1200000,4,Wirausaha,3,6,7
45,1900000,10,3500000,4,Buruh,2,3,10
83,3000000,16,4500000,5,Buruh,1,6,1
38,1200000,16,4000000,1,Guru/Dosen,4,2,1
42,1800000,16,3000000,5,Guru/Dosen,2,3,7
80,1500000,3,1800000,2,Wirausaha,5,1,0
33,2000000,4,4500000,4,Pedagang,1,4,10
57,500000,10,1200000,2,Pedagang,4,0,5
90,1400000,5,2500000,0,Buruh,4,4,3
88,1800000,4,2000000,4,Guru/Dosen,5,6,6
65,1600000,5,1800000,2,Pedagang,5,0,8
88,1200000,4,5000000,2,Guru/Dosen,3,0,8
98,1600000,10,4400000,1,Buruh,1,1,1
84,1200000,12,3000000,3,Guru/Dosen,5,5,0
35,2500000,3,2300000,4,Pedagang,2,1,10
61,700000,6,3000000,0,Wirausaha,2,2,4
76,500000,10,2500000,2,Wirausaha,3,5,1
90,1600000,4,3500000,1,Pedagang,2,6,10
74,1800000,20,4500000,4,Pedagang,5,6,9
60,1600000,4,1500000,5,Pedagang,3,0,2
58,1000000,12,2000000,2,Buruh,4,0,7
91,1500000,3,4800000,2,Pedagang,2,1,6
40,1200000,6,2500000,4,Wirausaha,5,4,8
25,1600000,6,2300000,4,Buruh,1,3,10
77,1200000,4,2500000,5,Pedagang,1,3,7
24,500000,4,2000000,1,Pedagang,4,2,4
20,1800000,12,1200000,3,Buruh,4,5,8
61,2500000,8,4500000,3,Wirausaha,1,5,10
67,1600000,12,4400000,1,Guru/Dosen,4,2,9
24,1200000,10,1500000,0,Pedagang,2,1,4
65,2000000,20,1800000,2,Pedagang,4,2,2
88,1200000,6,2500000,5,Pedagang,4,6,2
76,2000000,3,1500000,3,Pekerja Lepas,1,6,9
37,3000000,4,1200000,1,Pedagang,4,0,9
50,700000,12,4400000,4,Pedagang,1,0,8
47,1800000,4,1200000,1,Pedagang,5,0,10
34,1500000,16,4500000,3,Guru/Dosen,1,5,2
65,1200000,12,1800000,5,Pekerja Lepas,4,5,0
92,2000000,16,3500000,0,Pedagang,3,6,9
64,500000,10,2300000,3,Guru/Dosen,5,0,6
93,700000,12,1800000,5,Pedagang,2,4,9
72,1200000,16,4800000,0,Pedagang,1,2,8
44,1400000,20,2300000,5,Buruh,4,6,3
41,1800000,8,4600000,4,Buruh,2,1,2
88,1900000,20,4000000,3,Pedagang,1,2,5
70,1400000,5,4800000,5,Guru/Dosen,4,1,6
39,700000,4,5000000,3,Pedagang,3,0,4
65,1500000,10,2300000,5,Pedagang,2,6,2
84,1600000,5,2300000,0,Pekerja Lepas,3,1,6
64,1000000,4,3500000,3,Pedagang,5,4,10
31,2000000,5,2000000,3,Pekerja Lepas,5,2,2
72,1800000,12,4000000,1,Wirausaha,5,3,10
68,1200000,8,3500000,0,Pedagang,2,1,4
70,500000,8,4500000,1,Guru/Dosen,1,2,4
63,1500000,10,4400000,1,Buruh,2,3,2
82,500000,16,2000000,1,Buruh,2,1,6
53,2000000,4,4600000,0,Pedagang,2,6,4
35,700000,4,2000000,2,Guru/Dosen,4,0,0
99,1500000,12,2300000,2,Buruh,5,1,3
96,2000000,4,4000000,3,Wirausaha,1,1,7
53,1900000,20,4800000,2,Guru/Dosen,5,3,8
71,1200000,4,2300000,2,Pekerja Lepas,1,1,9
46,1800000,10,4800000,0,Wirausaha,3,6,0
100,2000000,12,3000000,0,Pekerja Lepas,3,5,4
34,3000000,10,1200000,1,Pedagang,5,3,1
23,1200000,5,2500000,5,Pekerja Lepas,4,4,0
97,1200000,16,1800000,1,Buruh,4,0,1
32,1900000,6,2500000,2,Wirausaha,5,4,8
34,1800000,6,4000000,5,Pedagang,4,3,0
51,1200000,5,1800000,1,Pedagang,2,4,4
23,1000000,4,4000000,0,Pedagang,4,0,2
77,1200000,10,1500000,3,Wirausaha,3,5,1
82,1200000,10,4800000,5,Wirausaha,4,6,6
22,2000000,20,3500000,2,Wirausaha,1,3,3
96,1200000,16,4400000,3,Pedagang,5,2,3
72,3000000,3,5000000,3,Pekerja Lepas,3,5,8
26,1200000,8,4400000,1,Pedagang,3,3,8
37,1800000,4,4000000,4,Pedagang,1,4,3
95,500000,5,3500000,2,Pedagang,2,5,6
26,1900000,12,2500000,4,Pedagang,5,3,9
54,1200000,10,5000000,2,Guru/Dosen,4,4,1
58,1900000,10,4800000,3,Buruh,5,5,8
93,700000,5,1800000,5,Wirausaha,3,0,8
33,500000,4,1500000,3,Buruh,5,1,6
88,500000,10,1500000,4,Wirausaha,3,5,6
58,1200000,8,3500000,5,Wirausaha,2,3,9
23,1900000,20,1500000,3,Pedagang,5,2,10
60,1400000,3,4600000,4,Pedagang,3,2,3
88,3000000,4,1500000,0,Pedagang,2,4,3
66,1200000,4,3000000,3,Pedagang,3,1,10
34,1900000,20,4000000,2,Pedagang,4,2,10
81,1800000,20,4800000,2,Buruh,3,6,7
24,1200000,4,2300000,3,Pedagang,5,1,6
65,1800000,10,4500000,4,Pekerja Lepas,5,0,10
87,500000,20,5000000,3,Pedagang,5,3,4
29,1200000,20,1800000,3,Wirausaha,5,2,3
61,1500000,12,4400000,1,Buruh,3,3,9
49,1800000,6,4800000,0,Pekerja Lepas,4,3,0
57,1500000,6,5000000,4,Buruh,2,1,8
93,2500000,4,3000000,0,Pedagang,3,3,2
70,700000,4,3000000,0,Guru/Dosen,3,1,10
49,2000000,6,5000000,4,Buruh,3,5,2
31,1800000,4,1200000,0,Guru/Dosen,3,4,4
26,1600000,20,2300000,0,Guru/Dosen,2,4,9
34,500000,3,4600000,0,Pedagang,2,6,7
57,1600000,16,2500000,4,Wirausaha,2,3,9
70,2500000,6,4500000,2,Pedagang,5,1,0
86,1200000,12,2300000,3,Wirausaha,4,3,0
25,3000000,5,5000000,4,Pedagang,1,4,2
98,500000,10,2300000,5,Pekerja Lepas,2,2,7
69,1600000,3,2500000,5,Buruh,5,2,7
59,1200000,5,2000000,2,Guru/Dosen,3,3,5
74,1600000,16,2500000,3,Pekerja Lepas,3,5,3
36,1600000,4,2000000,3,Pedagang,3,6,9
28,1400000,10,1200000,2,Guru/Dosen,4,2,7
21,1600000,8,4400000,2,Guru/Dosen,4,6,5
41,3000000,10,4600000,4,Pedagang,4,5,8
96,1200000,16,2300000,4,Guru/Dosen,5,5,7
92,1200000,4,2500000,1,Guru/Dosen,5,1,8
33,1400000,20,4800000,3,Pekerja Lepas,5,5,0
57,3000000,8,1200000,3,Guru/Dosen,1,2,7
89,500000,20,3500000,3,Pedagang,5,2,4
86,1600000,10,2500000,5,Buruh,2,4,4
66,1800000,20,1800000,4,Pekerja Lepas,2,6,2
75,500000,10,2500000,3,Pedagang,2,5,3
37,700000,8,4500000,3,Wirausaha,4,5,1
45,1900000,12,4600000,4,Pedagang,2,1,6
93,1800000,5,5000000,1,Wirausaha,2,1,3
64,2500000,6,2000000,5,Pedagang,3,1,2
24,500000,16,1800000,0,Guru/Dosen,1,3,3
95,3000000,8,5000000,4,Wirausaha,2,3,0
56,1800000,10,4400000,2,Pedagang,1,6,2
50,1200000,10,1200000,1,Guru/Dosen,5,2,3
86,3000000,10,1500000,5,Pedagang,3,6,2
65,1900000,10,3500000,2,Buruh,2,4,10
80,1200000,12,4600000,4,Pekerja Lepas,1,2,4
66,1200000,10,1800000,1,Pekerja Lepas,5,4,0
68,700000,10,4500000,5,Pedagang,3,1,10
66,1200000,20,1500000,2,Guru/Dosen,5,0,2
21,1500000,10,5000000,1,Pedagang,2,2,8
43,1200000,3,1800000,3,Pekerja Lepas,3,1,0
80,1200000,16,4800000,3,Pedagang,1,3,1
76,700000,16,4800000,2,Guru/Dosen,3,3,9
53,1800000,8,4800000,4,Guru/Dosen,4,3,6
42,500000,10,4600000,4,Pekerja Lepas,2,2,0
44,1200000,5,1800000,4,Buruh,4,1,2
73,1800000,3,4600000,1,Pedagang,3,2,2
69,1200000,8,1500000,2,Pedagang,1,5,3
58,500000,8,4400000,0,Pedagang,1,4,3
74,2500000,8,4600000,5,Pekerja Lepas,4,1,9
