usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
2,1000000,3,2500000,0,1,1,1,7,425.553
2,2000000,10,1500000,0,1,3,2,9,484.219
2,2000000,10,1200000,0,1,3,2,2,399.239
2,1900000,10,4400000,4,2,2,0,2,694.156
2,1200000,4,4600000,3,1,2,3,9,670.386
2,3000000,5,3000000,0,1,1,2,3,257.573
2,2000000,4,5000000,5,1,1,2,2,461.573
2,1200000,10,2300000,4,1,2,1,6,496.386
2,1400000,10,2500000,0,1,3,3,5,630.729
2,1200000,8,4400000,1,2,1,3,10,663.303
1,1600000,20,1800000,5,2,2,2,8,455.886
1,1900000,12,1200000,2,1,2,2,7,324.136
1,2000000,6,1500000,3,1,2,1,8,339.136
2,1200000,5,5000000,4,1,3,0,7,786.219
2,2500000,8,2500000,3,1,1,3,3,310.573
1,1200000,20,1200000,5,1,2,0,5,311.646
1,1800000,20,4800000,1,1,2,2,9,664.136
2,1400000,12,4400000,5,1,3,3,10,741.219
2,1200000,10,2000000,0,1,2,2,7,549.386
2,1900000,3,1200000,4,1,3,2,2,331.239
1,500000,8,3000000,4,1,2,0,5,583.646
1,1200000,4,4800000,1,1,2,2,2,579.156
2,500000,12,2500000,4,2,1,2,3,457.323
1,2000000,10,2300000,3,1,2,2,5,417.646
1,1200000,5,1200000,4,2,2,3,7,372.886
2,500000,5,2300000,5,2,2,2,7,545.136
1,500000,20,5000000,2,1,1,2,0,465.833
1,500000,3,4400000,3,1,2,1,6,679.136
1,1200000,16,3500000,5,1,1,2,10,593.303
1,2500000,8,4400000,2,1,1,3,7,578.303
1,700000,8,1800000,4,1,2,0,7,490.136
2,700000,10,4400000,2,2,2,1,5,721.646
2,1200000,20,4600000,3,2,3,2,9,819.969
2,1500000,16,4500000,1,1,2,2,7,685.386
1,1400000,12,1800000,1,2,2,3,1,423.906
2,2500000,12,3000000,2,2,1,2,0,482.833
2,1000000,3,4500000,1,1,3,2,1,671.239
2,1900000,4,5000000,5,1,2,1,2,615.406
1,700000,20,4000000,0,1,2,0,8,694.136
1,3000000,3,3000000,0,1,2,2,5,281.646
2,3000000,6,1800000,1,2,2,2,6,409.136
2,1000000,20,5000000,1,1,3,2,4,713.729
2,1200000,16,1500000,2,1,2,3,5,423.896
1,3000000,8,5000000,5,1,2,2,7,664.136
2,3000000,12,4000000,0,2,2,2,1,664.156
1,500000,12,5000000,0,1,3,2,1,649.989
1,1600000,12,4400000,2,1,2,0,9,694.136
2,700000,12,1800000,2,1,1,0,4,398.063
1,1200000,5,3000000,3,1,2,1,7,543.136
1,1600000,4,4500000,2,1,2,2,0,536.666
1,1400000,10,1500000,0,1,2,2,1,375.156
1,2000000,20,4400000,0,1,2,2,9,664.136
1,700000,6,2000000,0,2,2,3,10,576.886
2,1900000,4,4800000,4,2,2,2,8,749.136
2,1800000,3,2300000,3,1,2,2,2,260.406
1,1200000,5,4800000,3,1,1,2,10,593.303
1,2000000,5,1200000,5,2,2,2,0,260.416
1,2500000,6,1800000,3,1,2,2,2,239.156
1,1600000,4,2300000,2,1,2,2,10,392.136
2,500000,20,1500000,1,1,2,2,8,481.386
1,1400000,3,1200000,0,2,2,2,9,387.886
2,2000000,12,1500000,4,1,3,0,0,318.749
2,1200000,20,4400000,3,1,3,2,1,671.239
1,500000,4,2300000,2,1,3,0,6,628.969
1,1800000,10,3500000,1,2,2,3,4,670.396
1,1000000,3,1200000,5,1,2,1,1,254.156
1,2500000,10,4800000,1,1,2,1,4,636.646
2,1200000,10,2500000,4,1,1,3,5,421.063
1,1400000,16,4800000,5,2,2,2,9,727.886
1,1800000,8,4400000,1,2,2,3,0,585.416
2,1800000,16,5000000,1,1,1,1,1,544.573
2,700000,4,2500000,2,2,1,2,10,542.303
2,1200000,10,1500000,3,1,2,1,10,428.386
1,700000,5,4500000,3,1,3,2,0,607.499
2,3000000,20,4400000,3,1,2,0,6,715.386
2,500000,8,2500000,4,2,3,1,10,698.969
1,3000000,12,4500000,1,1,2,3,0,521.666
1,1900000,6,4600000,2,2,1,3,5,599.563
2,1000000,10,5000000,3,1,1,2,9,614.553
2,1400000,10,3000000,4,1,3,2,9,688.219
2,1200000,20,3000000,3,1,2,2,1,600.406
2,1200000,16,1200000,0,1,3,2,6,552.219
1,500000,4,1500000,1,2,2,3,3,423.906
2,1500000,12,1800000,4,1,3,2,5,441.729
2,1500000,10,2000000,3,1,2,2,1,396.406
2,700000,5,1800000,1,1,3,1,0,439.749
1,700000,10,1200000,3,1,3,2,8,462.969
2,3000000,4,1500000,5,1,2,2,3,260.406
2,1600000,20,1500000,4,2,3,3,6,532.969
2,2000000,4,5000000,0,1,3,2,2,671.239
2,700000,4,4600000,4,1,3,2,4,713.729
1,1200000,20,2000000,1,1,2,2,1,443.156
1,1000000,10,4800000,1,1,2,1,8,679.136
2,2000000,4,2000000,1,1,1,2,6,274.553
1,700000,12,2500000,0,1,1,2,2,440.323
1,1200000,12,1200000,2,2,2,2,3,370.906
1,1800000,10,3500000,4,1,2,3,4,538.646
1,1400000,5,1200000,0,1,3,2,1,309.989
2,1800000,3,2300000,2,1,3,3,6,401.219
2,1800000,4,2500000,5,1,3,1,10,431.219
2,1200000,10,2000000,2,1,3,2,0,424.749
2,1600000,5,4500000,2,1,3,2,1,671.239
2,1600000,10,1800000,0,1,1,0,1,355.573
2,1900000,20,4000000,0,1,2,2,5,642.896
1,1800000,5,3000000,1,1,1,3,6,442.303
2,1400000,5,1500000,4,1,2,1,8,360.386
2,1800000,8,4400000,0,1,2,3,6,670.386
1,1000000,16,2500000,5,2,1,2,10,521.053
2,500000,10,4500000,1,1,2,1,10,700.386
2,500000,4,1200000,2,2,3,1,6,562.969
1,2500000,4,5000000,2,1,3,1,4,639.479
2,1600000,3,1200000,3,2,2,1,9,424.136
2,500000,3,2000000,2,2,3,3,7,600.969
1,1200000,10,2000000,1,1,2,1,8,543.136
2,1500000,4,4600000,2,1,3,2,10,756.219
2,700000,4,3500000,2,1,2,3,7,670.386
2,1200000,20,5000000,0,1,3,3,5,698.729
2,3000000,10,1200000,1,1,3,3,10,401.219
2,2500000,4,1200000,0,1,3,0,3,361.239
2,1000000,16,2500000,1,2,3,3,1,651.989
2,2500000,10,2300000,1,2,2,2,2,460.156
2,1200000,10,4600000,2,1,3,3,3,656.239
1,500000,16,1500000,2,1,1,3,4,331.813
2,2500000,16,2300000,1,1,2,0,10,579.386
1,500000,10,4600000,1,1,2,2,6,664.136
2,500000,6,1800000,0,1,2,1,5,521.896
1,1400000,8,4400000,2,1,2,2,2,579.156
1,2000000,3,4000000,0,1,2,1,0,415.666
2,1000000,6,2000000,1,2,1,2,5,431.813
1,1000000,4,5000000,2,2,2,1,8,742.886
1,1400000,10,4800000,1,2,2,2,0,600.416
2,1200000,12,1800000,0,1,1,2,1,393.573
2,700000,20,4600000,1,1,3,2,2,671.239
1,700000,12,5000000,5,1,2,3,2,564.156
1,500000,10,4600000,4,1,3,2,2,649.989
1,1500000,12,2500000,3,2,1,2,9,521.053
1,500000,10,2000000,4,1,2,1,6,475.136
2,700000,3,5000000,3,2,2,0,0,651.666
1,500000,5,2500000,5,1,2,2,5,485.646
1,1500000,4,1800000,5,1,3,0,8,424.969
2,1000000,4,4800000,3,2,1,0,10,708.303
2,3000000,16,3500000,5,1,2,3,4,559.896
1,2500000,10,5000000,0,1,1,3,1,493.323
2,700000,5,2000000,1,1,3,3,3,452.239
2,1200000,8,2500000,2,2,3,2,8,683.969
1,500000,20,4400000,0,1,2,2,0,536.666
2,1200000,8,4600000,2,1,3,1,0,643.749
1,2000000,8,2300000,3,1,2,2,10,460.136
2,500000,10,3000000,0,2,3,2,4,777.479
2,1900000,10,4500000,0,1,2,0,4,672.896
1,1200000,16,5000000,4,1,2,1,5,636.646
2,2500000,4,4600000,5,2,2,1,9,628.136
1,700000,8,2000000,0,2,1,3,2,421.073
1,2500000,12,3000000,2,2,2,3,10,644.886
2,1600000,3,2300000,3,2,1,0,1,283.323
2,1200000,10,3000000,4,1,2,3,2,517.406
2,500000,10,4800000,0,2,2,2,3,664.156
1,1800000,10,1800000,0,2,3,2,4,552.229
2,500000,10,4400000,3,1,2,3,7,670.386
1,1200000,4,4500000,2,2,1,3,7,642.053
1,2500000,20,5000000,5,2,3,1,1,728.739
1,2000000,10,4400000,2,1,1,2,5,550.813
1,500000,6,1200000,5,2,2,1,2,317.906
1,1000000,6,3500000,2,1,2,2,8,664.136
2,2000000,4,4800000,4,1,3,2,7,688.219
1,1900000,16,4500000,0,1,2,0,8,694.136
1,2500000,6,1200000,1,1,2,3,2,224.156
2,1200000,5,4000000,0,2,2,3,3,649.156
2,1200000,6,1200000,1,1,2,1,4,317.896
2,1600000,3,3500000,3,1,3,3,6,537.219
2,1200000,4,4600000,2,2,2,2,9,749.136
2,2500000,10,2300000,3,1,3,2,6,552.219
1,1800000,6,4600000,0,1,3,1,2,664.989
1,500000,8,3500000,2,1,2,1,8,679.136
2,700000,16,1500000,3,2,2,3,5,487.646
1,700000,5,2500000,1,2,1,3,3,421.073
1,1900000,12,1500000,2,1,2,0,7,422.136
2,1200000,5,4500000,3,1,2,2,10,685.386
2,2500000,20,4500000,5,1,3,2,2,671.239
2,500000,3,4600000,5,2,1,2,10,678.303
1,2500000,6,3500000,2,1,1,2,5,414.813
2,1800000,4,4000000,2,2,3,2,4,709.479
2,500000,6,2000000,5,2,1,2,9,474.303
1,1900000,16,4500000,4,2,1,0,9,687.053
2,2500000,5,4000000,1,1,2,2,9,617.386
1,1200000,20,3000000,0,1,3,2,6,734.969
2,2500000,10,5000000,5,2,3,2,4,777.479
1,500000,3,2000000,1,1,3,0,3,475.989
2,1200000,12,4500000,2,2,3,3,4,762.479
2,3000000,12,3500000,5,1,3,3,0,477.749
2,1400000,10,4000000,4,1,2,3,7,670.386
2,2500000,3,4000000,4,1,2,3,8,330.386
2,700000,10,1500000,3,1,3,2,6,484.219
1,500000,10,2500000,1,2,2,0,6,689.886
2,2500000,12,4000000,5,1,3,2,9,756.219
2,1200000,12,1500000,2,2,3,2,6,615.969
1,1200000,12,4600000,4,1,2,2,3,579.156
2,2000000,3,2500000,4,1,2,3,0,202.916
1,2500000,20,3500000,4,2,1,2,8,657.053
1,1400000,6,4400000,1,1,2,0,2,609.156
2,1200000,16,4400000,3,2,3,3,5,762.479
1,2000000,4,4000000,1,1,2,1,6,611.136
2,1600000,20,4600000,5,2,1,0,1,623.323
1,700000,8,1800000,3,2,2,3,4,466.396
2,1600000,3,3000000,4,1,2,2,9,345.386
2,2000000,6,1200000,4,1,2,0,4,332.896
1,700000,20,2300000,5,1,3,2,10,598.969
1,1200000,4,3500000,0,1,1,2,1,508.323
1,3000000,20,4800000,2,1,2,0,6,694.136
1,700000,3,1500000,4,1,2,2,10,324.136
2,700000,4,2300000,2,1,3,2,7,620.219
1,3000000,20,4600000,5,1,1,2,4,550.813
1,700000,5,4500000,2,1,3,0,10,764.969
1,1200000,8,3500000,3,1,1,1,0,480.833
2,1000000,4,4600000,1,1,3,1,6,771.219
1,1200000,4,1200000,3,1,3,3,1,294.989
2,1900000,4,2500000,3,2,2,2,10,409.136
1,1200000,5,4000000,1,1,2,3,2,564.156
2,1900000,16,5000000,3,1,2,1,7,700.386
1,1200000,6,4600000,1,1,3,3,2,634.989
1,700000,20,4500000,5,2,1,2,10,657.053
1,1900000,4,4600000,4,2,3,2,4,688.229
2,2000000,4,1200000,3,1,1,0,3,219.573
2,3000000,4,1800000,1,1,2,3,7,330.386
2,1200000,16,4400000,2,1,2,2,1,600.406
2,1600000,4,4500000,3,2,3,3,8,804.969
1,1500000,20,4000000,4,1,2,0,0,566.666
2,1600000,10,2500000,2,1,2,2,8,549.386
1,1900000,3,4600000,0,1,2,2,5,553.646
2,500000,10,2300000,0,1,3,3,0,545.749
2,1200000,20,1200000,1,1,2,1,7,496.386
2,2500000,6,1800000,1,1,3,0,5,403.729
2,500000,12,4500000,5,1,2,1,0,572.916
2,3000000,4,1200000,4,1,1,3,7,259.553
1,1200000,3,1200000,5,1,2,1,7,339.136
1,2000000,5,4500000,4,2,3,3,9,783.719
1,1200000,5,4400000,4,2,3,0,0,701.249
2,1600000,20,3500000,3,2,3,1,2,749.989
2,1600000,10,5000000,3,2,2,3,4,691.646
2,1200000,8,1200000,2,1,2,2,9,345.386
2,1500000,5,4600000,3,1,1,0,10,644.553
2,1400000,8,4500000,1,2,2,2,1,664.156
2,1800000,20,3000000,3,1,3,2,4,645.729
2,2500000,10,2000000,1,1,3,1,8,567.219
2,500000,12,2300000,1,1,2,2,8,617.386
2,1200000,12,4500000,3,1,1,0,8,644.553
1,1800000,5,2000000,3,1,3,3,6,379.969
2,1000000,4,2000000,2,1,3,3,2,384.239
1,3000000,3,1200000,3,2,3,3,2,358.739
2,1200000,12,4800000,1,2,2,3,3,649.156
1,1500000,8,4000000,1,1,2,1,1,594.156
1,1900000,4,2000000,5,1,3,2,10,394.969
2,1900000,12,4600000,1,1,1,3,1,514.573
2,2000000,10,4800000,2,1,3,2,9,756.219
2,700000,12,3000000,4,2,3,0,5,739.479
1,1200000,4,4000000,0,1,2,3,4,606.646
1,500000,8,2300000,1,1,2,2,6,596.136
1,1200000,20,4000000,1,1,1,3,10,578.303
2,500000,8,1500000,4,1,3,1,7,499.219
1,2000000,3,4000000,3,2,2,3,4,466.396
1,1200000,10,2300000,3,1,3,3,1,498.989
2,700000,12,5000000,0,1,1,1,3,544.573
2,2500000,10,4600000,3,1,1,2,5,572.063
2,1200000,8,4500000,5,1,2,1,4,657.896
2,2500000,16,4500000,4,1,3,2,8,756.219
2,1900000,20,5000000,0,1,1,2,4,572.063
2,1200000,5,5000000,2,1,1,3,4,557.063
1,700000,4,4400000,5,2,2,2,2,642.906
2,1200000,20,4500000,4,1,3,2,9,756.219
2,500000,16,5000000,0,1,2,2,5,642.896
2,2000000,8,2000000,2,2,3,2,2,462.989
1,1500000,8,1200000,0,2,2,1,4,428.396
2,1900000,6,1200000,2,1,1,3,8,259.553
2,2000000,10,4400000,2,1,3,0,1,701.239
1,1200000,5,4500000,0,1,1,2,5,550.813
1,1000000,20,3000000,5,2,3,2,7,730.719
2,1800000,5,3500000,3,1,2,2,0,421.916
1,1200000,10,4500000,2,1,3,3,8,719.969
1,1200000,10,5000000,2,2,2,3,10,712.886
1,1200000,6,4600000,5,2,1,3,9,642.053
2,1900000,20,5000000,1,2,2,2,0,621.666
2,1900000,12,3500000,2,1,3,3,2,656.239
1,700000,10,4600000,0,1,3,2,4,692.479
1,1600000,12,4600000,1,1,1,1,5,565.813
2,3000000,4,1500000,5,1,2,2,6,345.386
1,2000000,20,4000000,1,1,3,2,3,649.989
2,700000,10,1200000,4,1,3,2,3,331.239
2,500000,4,2300000,5,1,3,1,8,567.219
2,500000,4,3000000,1,1,1,0,7,644.553
2,500000,16,4500000,0,1,2,2,8,685.386
1,1200000,20,5000000,0,1,3,2,3,649.989
2,1000000,10,1500000,2,1,1,2,1,325.573
2,1600000,4,5000000,0,1,2,2,5,642.896
2,1600000,20,4500000,1,2,2,0,1,694.156
2,2000000,5,1500000,4,2,3,2,0,352.499
2,1200000,4,2300000,0,2,2,0,1,490.156
1,1000000,6,4600000,5,1,3,2,3,649.989
1,3000000,10,4400000,1,1,1,2,10,593.303
2,1800000,10,4000000,5,1,2,1,6,700.386
2,1900000,6,4500000,4,1,2,3,9,670.386
2,3000000,12,4400000,3,1,3,3,6,741.219
1,1400000,3,4600000,0,1,1,2,3,508.323
1,1200000,10,4400000,0,2,3,3,0,656.249
2,3000000,16,2300000,0,1,3,2,5,577.729
2,500000,4,4500000,0,1,3,3,9,741.219
2,1200000,10,3000000,2,1,3,3,5,630.729
2,700000,3,3000000,0,1,2,2,7,617.386
2,2000000,8,4000000,2,1,3,2,9,756.219
1,700000,8,1200000,2,2,2,3,6,440.886
2,2000000,10,4400000,3,1,3,0,1,701.239
1,2000000,3,4000000,1,1,3,2,5,488.479
2,1600000,20,1200000,2,1,2,0,6,443.386
2,700000,12,4000000,5,2,2,0,8,779.136
2,1000000,20,1200000,4,1,3,0,6,514.219
1,1200000,20,2300000,5,2,1,2,1,436.073
1,3000000,12,4500000,2,1,3,3,5,677.479
1,1200000,12,1200000,4,2,3,3,0,316.249
1,1200000,16,4400000,0,1,2,3,4,606.646
2,500000,12,5000000,3,2,2,2,1,664.156
2,3000000,4,1200000,1,1,1,2,1,189.573
1,1400000,16,2000000,3,1,1,2,5,346.813
1,3000000,6,4400000,2,2,2,3,6,644.886
1,1200000,20,4800000,2,1,3,2,7,734.969
2,3000000,8,4000000,4,1,2,2,3,532.406
2,1200000,6,4400000,5,2,3,2,4,777.479
1,500000,8,1500000,4,1,2,3,1,292.156
2,3000000,4,2500000,4,1,1,2,8,274.553
1,1200000,10,1200000,5,1,1,2,1,168.323
2,2500000,8,4600000,0,2,3,1,6,834.969
2,2000000,6,1500000,2,1,3,3,4,358.729
2,3000000,12,4000000,4,1,3,2,9,756.219
1,1000000,20,1800000,0,1,3,3,5,541.479
2,1600000,4,1500000,5,1,1,3,6,259.553
1,1200000,10,4600000,5,2,1,2,6,657.053
2,1900000,6,4800000,5,1,2,0,0,587.916
2,1200000,6,3000000,4,1,1,3,4,421.063
1,1200000,16,3500000,3,1,1,3,5,535.813
2,1900000,16,1200000,0,2,2,0,4,464.646
2,1900000,10,1800000,0,1,2,3,6,466.386
2,2500000,20,1200000,3,1,1,0,5,262.063
1,1900000,4,4600000,1,1,3,3,9,719.969
2,1500000,3,4500000,0,1,3,3,6,741.219
2,500000,20,1500000,1,1,3,2,5,509.729
1,1000000,4,1800000,0,1,3,2,2,445.989
2,1200000,16,1800000,3,2,3,1,6,630.969
2,1400000,5,4800000,4,1,2,2,0,557.916
2,1200000,5,1200000,4,1,2,3,7,330.386
2,1900000,10,3500000,4,2,2,2,10,681.136
1,3000000,16,4500000,5,2,1,3,1,557.073
2,1200000,16,4000000,1,2,3,2,1,734.989
2,1800000,16,3000000,5,2,2,2,7,681.136
1,1500000,3,1800000,2,1,3,1,0,282.499
2,2000000,4,4500000,4,1,1,2,10,546.553
2,500000,10,1200000,2,1,3,0,5,471.729
1,1400000,5,2500000,0,2,3,2,3,577.739
1,1800000,4,2000000,4,2,3,3,6,443.719
1,1600000,5,1800000,2,1,3,0,8,424.969
1,1200000,4,5000000,2,2,2,0,8,757.886
1,1600000,10,4400000,1,2,1,1,1,587.073
1,1200000,12,3000000,3,2,3,3,0,588.249
2,2500000,3,2300000,4,1,2,1,10,360.386
2,700000,6,3000000,0,1,2,2,4,642.896
1,500000,10,2500000,2,1,2,3,1,496.156
1,1600000,4,3500000,1,1,2,3,10,513.136
1,1800000,20,4500000,4,1,3,3,9,719.969
2,1600000,4,1500000,5,1,2,0,2,290.406
2,1000000,12,2000000,2,2,3,0,7,713.969
1,1500000,3,4800000,2,1,2,1,6,679.136
2,1200000,6,2500000,4,1,3,2,8,552.219
2,1600000,6,2300000,4,2,1,2,10,406.303
1,1200000,4,2500000,5,1,1,2,7,321.303
2,500000,4,2000000,1,1,3,2,4,577.729
2,1800000,12,1200000,3,2,3,3,8,464.969
2,2500000,8,4500000,3,1,1,3,10,599.553
1,1600000,12,4400000,1,2,3,2,9,798.719
2,1200000,10,1500000,0,1,2,1,4,453.896
1,2000000,20,1800000,2,1,3,2,2,445.989
1,1200000,6,2500000,5,1,3,3,2,430.989
1,2000000,3,1500000,3,1,1,3,9,238.303
2,3000000,4,1200000,1,1,3,0,9,446.219
2,700000,12,4400000,4,1,1,0,8,644.553
2,1800000,4,1200000,1,1,3,0,10,446.219
2,1500000,16,4500000,3,2,1,3,2,578.323
1,1200000,12,1800000,5,1,3,3,0,320.499
1,2000000,16,3500000,0,1,2,3,9,649.136
2,500000,10,2300000,3,2,3,0,6,713.969
1,700000,12,1800000,5,1,2,2,9,460.136
1,1200000,16,4800000,0,1,1,2,8,593.303
2,1400000,20,2300000,5,2,3,3,3,515.989
2,1800000,8,4600000,4,2,2,1,2,679.156
1,1900000,20,4000000,3,1,1,2,5,550.813
1,1400000,5,4800000,5,2,3,1,6,813.719
2,700000,4,5000000,3,1,2,0,4,672.896
1,1500000,10,2300000,5,1,2,3,2,360.156
1,1600000,5,2300000,0,1,2,1,6,475.136
2,1000000,4,3500000,3,1,3,2,10,688.219
2,2000000,5,2000000,3,1,3,2,2,331.239
1,1800000,12,4000000,1,1,3,2,10,734.969
1,1200000,8,3500000,0,1,2,1,4,636.646
1,500000,8,4500000,1,2,1,2,4,614.563
2,1500000,10,4400000,1,2,2,2,2,664.156
1,500000,16,2000000,1,2,2,1,6,606.886
2,2000000,4,4600000,0,1,2,3,4,627.896
2,700000,4,2000000,2,2,3,0,0,518.499
1,1500000,12,2300000,2,2,3,1,3,592.739
1,2000000,4,4000000,3,1,1,1,7,472.303
2,1900000,20,4800000,2,2,3,2,8,819.969
1,1200000,4,2300000,2,1,1,1,9,404.303
2,1800000,10,4800000,0,1,2,3,0,542.916
1,2000000,12,3000000,0,1,2,3,4,606.646
2,3000000,10,1200000,1,1,3,2,1,331.239
2,1200000,5,2500000,5,1,3,2,0,356.749
1,1200000,16,1800000,1,2,3,0,1,607.739
2,1900000,6,2500000,2,1,3,2,8,552.219
2,1800000,6,4000000,5,1,3,2,0,560.749
2,1200000,5,1800000,1,1,2,2,4,370.896
2,1000000,4,4000000,0,1,3,0,2,701.239
1,1200000,10,1500000,3,1,2,3,1,292.156
1,1200000,10,4800000,5,1,3,3,6,719.969
2,2000000,20,3500000,2,1,1,2,3,529.573
1,1200000,16,4400000,3,1,3,2,3,649.989
1,3000000,3,5000000,3,1,2,3,8,377.136
2,1200000,8,4400000,1,1,2,2,8,685.386
2,1800000,4,4000000,4,1,1,2,3,393.573
1,500000,5,3500000,2,1,2,3,6,649.136
2,1900000,12,2500000,4,1,3,2,9,552.219
2,1200000,10,5000000,2,2,3,2,1,734.989
2,1900000,10,4800000,3,2,3,3,8,804.969
1,700000,5,1800000,5,1,2,0,8,422.136
2,500000,4,1500000,3,2,3,1,6,562.969
1,500000,10,1500000,4,1,2,3,6,377.136
2,1200000,8,3500000,5,1,2,2,9,617.386
2,1900000,20,1500000,3,1,3,2,10,484.219
2,1400000,3,4600000,4,1,2,2,3,532.406
1,3000000,4,1500000,0,1,2,2,3,239.156
1,1200000,4,3000000,3,1,2,1,10,543.136
2,1900000,20,4000000,2,1,3,2,10,756.219
1,1800000,20,4800000,2,2,2,3,7,712.886
2,1200000,4,2300000,3,1,3,1,6,499.219
1,1800000,10,4500000,4,1,3,0,10,764.969
1,500000,20,5000000,3,1,3,2,4,692.479
2,1200000,20,1800000,3,1,3,2,3,467.239
2,1500000,12,4400000,1,2,2,2,9,749.136
2,1800000,6,4800000,0,1,3,2,0,628.749
2,1500000,6,5000000,4,2,2,1,8,764.136
1,2500000,4,3000000,0,1,2,2,2,307.156
1,700000,4,3000000,0,2,2,1,10,742.886
2,2000000,6,5000000,4,2,2,3,2,649.156
2,1800000,4,1200000,0,2,2,2,4,366.646
2,1600000,20,2300000,0,2,2,2,9,681.136
2,500000,3,4600000,0,1,2,3,7,670.386
2,1600000,16,2500000,4,1,2,2,9,549.386
1,2500000,6,4500000,2,1,3,1,0,622.499
1,1200000,12,2300000,3,1,3,2,0,471.499
2,3000000,5,5000000,4,1,1,2,2,461.573
1,500000,10,2300000,5,1,2,2,7,528.136
1,1600000,3,2500000,5,2,3,2,7,458.719
2,1200000,5,2000000,2,2,2,2,5,434.646
1,1600000,16,2500000,3,1,2,3,3,428.156
2,1600000,4,2000000,3,1,2,3,9,330.386
2,1400000,10,1200000,2,2,3,2,7,479.969
2,1600000,8,4400000,2,2,3,3,5,762.479
2,3000000,10,4600000,4,1,3,3,8,741.219
1,1200000,16,2300000,4,2,3,3,7,647.719
1,1200000,4,2500000,1,2,3,1,8,609.719
2,1400000,20,4800000,3,1,3,3,0,613.749
2,3000000,8,1200000,3,2,1,2,7,338.303
1,500000,20,3500000,3,1,3,2,4,692.479
1,1600000,10,2500000,5,2,2,2,4,481.396
1,1800000,20,1800000,4,1,2,3,2,360.156
1,500000,10,2500000,3,1,2,3,3,496.156
2,700000,8,4500000,3,1,3,3,1,656.239
2,1900000,12,4600000,4,1,2,1,6,700.386
1,1800000,5,5000000,1,1,2,1,3,594.156
2,2500000,6,2000000,5,1,2,1,2,275.406
2,500000,16,1800000,0,2,1,2,3,457.323
1,3000000,8,5000000,4,1,2,2,0,536.666
2,1800000,10,4400000,2,1,1,3,2,514.573
2,1200000,10,1200000,1,2,3,2,3,462.989
1,3000000,10,1500000,5,1,2,3,2,224.156
1,1900000,10,3500000,2,2,2,2,10,727.886
1,1200000,12,4600000,4,1,1,2,4,550.813
1,1200000,10,1800000,1,1,3,2,0,403.499
1,700000,10,4500000,5,1,2,1,10,679.136
1,1200000,20,1500000,2,2,3,0,2,539.739
2,1500000,10,5000000,1,1,2,2,8,685.386
2,1200000,3,1800000,3,1,2,1,0,232.916
1,1200000,16,4800000,3,1,1,2,1,508.323
1,700000,16,4800000,2,2,2,2,9,727.886
2,1800000,8,4800000,4,2,3,2,6,819.969
2,500000,10,4600000,4,1,2,2,0,557.916
2,1200000,5,1800000,4,2,3,1,2,409.989
1,1800000,3,4600000,1,1,2,2,2,511.156
1,1200000,8,1500000,2,1,1,3,3,221.323
2,500000,8,4400000,0,1,1,2,3,529.573
1,2500000,8,4600000,5,1,3,1,9,749.969
1,1200000,8,1800000,3,2,3,3,6,511.719
1,1900000,16,2300000,0,1,3,3,6,651.969
1,2500000,12,3500000,1,1,3,2,5,692.479
1,1800000,12,2300000,4,1,1,2,2,304.323
2,3000000,5,1500000,2,1,1,1,0,162.083
1,1200000,16,4600000,0,1,3,3,7,719.969
2,500000,16,2500000,3,1,3,2,7,688.219
2,1000000,16,4500000,0,1,2,1,2,615.406
1,1600000,4,4600000,5,1,3,3,9,651.969
2,1800000,16,4500000,4,2,2,2,6,749.136
1,1400000,6,4400000,1,1,1,3,8,578.303
1,1900000,8,3000000,1,1,3,3,8,651.969
2,1200000,3,2500000,4,2,2,2,7,409.136
1,700000,3,2500000,0,1,2,0,2,473.156
1,3000000,5,4000000,4,1,1,3,9,374.303
2,1200000,4,4600000,4,2,3,3,10,804.969
2,1900000,5,1800000,4,2,3,3,4,422.479
2,500000,6,3000000,0,2,1,1,10,693.303
2,1200000,10,2300000,4,2,2,1,10,560.136
1,1800000,20,1800000,2,1,3,2,1,445.989
1,1200000,5,3500000,5,2,2,1,5,564.396
1,1200000,12,4600000,4,1,2,2,9,664.136
1,1200000,3,4500000,4,2,2,2,0,600.416
1,3000000,3,2500000,2,1,3,0,1,339.989
2,1400000,10,4800000,5,1,3,0,2,701.239
2,500000,12,4000000,3,2,3,0,10,849.969
2,1200000,10,4500000,0,1,1,3,4,557.063
1,1900000,10,3500000,3,1,3,2,4,624.479
2,1500000,12,4600000,5,1,1,2,8,614.553
2,1500000,3,2500000,1,1,3,3,0,273.749
1,500000,12,2500000,1,2,2,3,4,602.396
1,1000000,12,2300000,4,1,3,2,2,513.989
2,2500000,6,4400000,2,1,1,3,0,472.083
1,500000,20,4500000,2,1,2,3,6,649.136
2,1800000,4,2500000,2,2,3,3,4,490.479
1,1200000,20,4500000,4,2,2,2,2,642.906
1,1800000,8,2300000,3,1,3,2,9,530.969
1,1200000,20,4600000,5,1,1,0,3,538.323
1,700000,10,3500000,4,2,3,2,8,798.719
2,500000,10,4400000,2,1,3,3,5,698.729
2,1200000,16,3000000,3,2,2,3,7,666.136
2,1200000,10,4500000,3,1,2,3,10,670.386
2,1000000,3,5000000,4,1,2,2,8,685.386
1,1000000,16,3000000,0,1,2,3,4,606.646
