usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
2,2500000,6,4400000,1,2,3,2,2,771.62
2,500000,20,3000000,0,1,2,0,2,687.05
1,1000000,10,2500000,4,1,2,2,3,486.88
2,1900000,4,5000000,1,1,2,2,1,608.72
2,1900000,10,1800000,3,1,3,2,2,435.87
2,2500000,3,3000000,3,2,3,0,3,509.95
2,1200000,10,2300000,2,1,1,3,3,433.56
2,1400000,5,2000000,3,1,3,2,2,435.87
2,500000,8,3000000,0,1,3,3,1,654.54
2,1400000,16,1800000,0,2,2,2,0,508.14
2,500000,5,1500000,5,2,2,2,2,360.8
2,1200000,3,2300000,5,1,3,2,3,396.2
2,1200000,4,4000000,4,2,3,2,0,646.96
2,500000,10,3000000,4,1,2,1,3,622.38
2,1200000,12,4000000,5,1,3,3,0,626.21
2,1500000,3,3500000,1,1,2,0,2,551.05
2,2000000,8,3500000,0,1,3,3,1,654.54
2,2000000,5,1800000,0,1,2,3,2,272.05
2,1200000,12,1200000,1,2,3,1,1,496.29
1,3000000,4,5000000,2,1,2,2,0,401.89
2,1200000,3,4400000,1,1,1,0,3,644.56
2,500000,10,1800000,3,1,3,3,0,422.21
2,1900000,5,4800000,2,1,3,3,2,682.87
2,1400000,3,2000000,3,2,3,2,1,403.29
2,1200000,12,1200000,5,1,3,2,2,367.87
2,1500000,20,4600000,0,2,3,1,1,768.29
2,500000,4,4400000,4,1,3,2,2,707.87
2,700000,6,1800000,2,2,2,2,1,468.47
2,500000,20,3000000,1,1,3,2,2,707.87
2,1400000,16,3000000,4,1,2,1,2,594.05
2,2500000,3,1800000,0,2,2,2,1,332.47
2,1400000,12,4400000,1,1,1,0,1,587.9
2,500000,16,4000000,0,1,2,0,1,658.72
2,1200000,6,3500000,1,1,2,3,1,583.72
2,3000000,3,1800000,1,1,2,2,3,325.38
2,1400000,10,4400000,3,2,3,2,1,743.29
1,1200000,10,1500000,5,2,2,3,3,321.63
2,1600000,12,4000000,1,1,3,1,2,732.87
2,1800000,6,2000000,2,1,3,1,3,489.2
2,3000000,12,3000000,4,2,2,2,2,564.8
2,3000000,3,3000000,1,1,3,2,3,396.2
2,1500000,10,4400000,4,1,3,2,3,736.2
2,1400000,5,2000000,4,2,2,3,2,335.8
2,1900000,6,4000000,1,1,2,3,0,555.39
1,1800000,6,2300000,4,1,3,2,2,393.37
1,3000000,16,2300000,5,1,2,0,2,440.55
2,2000000,6,2300000,4,2,1,2,1,261.65
2,1400000,8,1500000,5,1,1,2,3,254.56
2,1400000,6,4000000,4,2,2,2,1,672.47
1,1200000,5,1800000,1,1,2,3,0,240.89
2,1200000,5,2300000,5,2,2,2,0,372.14
2,2000000,4,4600000,2,1,2,2,0,580.39
2,2000000,4,3000000,3,1,3,1,1,432.54
2,3000000,8,4600000,4,1,1,0,3,644.56
2,1800000,4,4000000,1,1,3,3,0,558.21
1,1800000,3,2000000,4,1,1,2,2,183.73
2,500000,4,1800000,2,1,2,2,0,376.39
2,1400000,3,2000000,0,2,3,2,0,374.96
2,1200000,5,4800000,0,2,2,1,0,669.14
2,1800000,4,4600000,1,1,1,3,3,569.56
2,1800000,16,1500000,3,1,1,3,3,297.56
2,500000,8,4600000,1,2,3,2,1,743.29
2,1900000,6,1800000,2,1,1,2,0,169.57
2,1600000,12,2000000,2,2,2,0,1,518.47
2,500000,20,3500000,2,1,2,1,1,633.72
2,2000000,12,2300000,2,1,3,2,1,543.54
1,1200000,16,4400000,0,1,1,0,0,517.07
2,1000000,5,2300000,1,1,1,1,2,455.23
2,1500000,20,4600000,2,1,3,2,1,679.54
2,1500000,10,1200000,1,1,3,2,2,435.87
2,1500000,10,2300000,3,1,2,1,1,429.72
2,1600000,16,4800000,2,2,2,2,3,729.13
2,3000000,12,4500000,1,1,3,3,2,682.87
2,1200000,10,2500000,4,1,2,2,3,529.38
2,1400000,4,2000000,4,1,1,0,2,276.23
2,2000000,4,3000000,3,1,2,0,0,358.39
1,1200000,5,2000000,3,2,3,1,2,482.12
2,700000,5,2000000,4,2,3,0,1,589.29
1,500000,3,1200000,4,2,2,3,1,264.97
2,1200000,6,2300000,2,1,1,0,0,355.57
2,1500000,20,5000000,3,1,2,2,0,580.39
2,1500000,4,4000000,0,1,2,2,3,665.38
2,2500000,4,2000000,2,1,3,2,2,367.87
2,1900000,8,1200000,5,1,3,1,3,421.2
2,1200000,8,2500000,0,2,3,2,1,675.29
2,1200000,12,4600000,3,1,1,3,2,541.23
2,1600000,5,4500000,2,1,2,0,0,630.39
2,2500000,3,3000000,1,1,3,0,1,389.54
2,500000,5,1500000,1,1,3,1,3,557.2
2,1200000,4,2000000,1,2,2,3,3,432.13
2,500000,16,4400000,1,1,2,3,1,583.72
2,1800000,5,1800000,1,1,1,2,3,254.56
2,2000000,20,4600000,2,1,2,3,1,583.72
2,1500000,12,2000000,1,2,3,2,2,635.62
1,1200000,10,2300000,5,2,3,0,3,603.45
2,2500000,4,4500000,4,1,2,0,2,551.05
2,1900000,16,3500000,3,2,3,2,1,743.29
2,1000000,20,3000000,0,2,2,3,2,675.8
2,1600000,16,2000000,3,1,3,2,3,532.2
2,1900000,8,4400000,5,1,2,2,3,665.38
2,1400000,16,2000000,3,1,3,3,0,422.21
2,1600000,12,2300000,5,1,2,3,1,379.72
2,1200000,5,2000000,0,1,2,2,3,461.38
2,500000,6,3000000,5,1,2,1,1,565.72
2,1200000,8,3500000,3,1,2,2,0,580.39
2,700000,10,2300000,0,1,2,0,3,647.38
2,1600000,16,2500000,1,1,2,2,1,540.72
2,2500000,20,3500000,1,1,2,3,0,555.39
2,1900000,4,3500000,2,1,1,2,1,401.9
2,1000000,12,4500000,5,1,2,1,1,633.72
2,1900000,5,2300000,5,1,2,2,3,325.38
2,1800000,20,1500000,0,1,3,2,3,532.2
2,1000000,10,1500000,4,1,3,2,3,464.2
2,1200000,16,2300000,0,1,2,3,0,487.39
1,1000000,5,4800000,0,1,3,3,1,612.04
2,2000000,8,1500000,4,1,3,3,3,371.2
2,500000,5,2000000,3,1,3,3,2,478.87
2,1000000,5,4600000,0,1,1,2,0,509.57
2,1000000,4,4600000,1,2,2,2,1,672.47
2,500000,4,4400000,4,1,3,2,0,651.21
2,500000,4,2300000,3,1,2,3,1,447.72
2,2500000,10,3000000,0,1,2,2,1,540.72
2,1200000,10,1200000,1,1,3,3,2,410.87
2,500000,4,2000000,4,2,2,0,2,546.8
2,1200000,10,2000000,4,2,2,2,3,525.13
2,1000000,20,4600000,5,1,2,3,2,612.05
2,1500000,4,5000000,2,1,2,0,0,630.39
1,1000000,10,4600000,4,2,3,3,0,647.46
2,1400000,10,4400000,3,2,3,1,3,824.95
2,1900000,6,4500000,1,2,1,0,0,623.32
2,500000,16,4800000,0,1,2,3,3,640.38
2,1600000,3,4000000,3,1,1,0,3,508.56
2,500000,4,1200000,2,1,2,1,2,390.05
2,1400000,5,2500000,1,2,3,3,3,570.95
2,1000000,3,1800000,3,1,1,0,0,219.57
2,1000000,4,3000000,3,1,3,2,2,571.87
2,700000,12,3500000,3,2,2,2,0,644.14
2,1800000,10,1200000,5,2,2,2,3,389.13
2,2000000,4,4800000,1,1,3,2,3,736.2
2,1200000,16,4600000,5,1,3,2,0,651.21
2,2500000,16,4800000,5,1,2,2,3,665.38
2,2000000,8,4600000,4,2,3,3,3,774.95
2,1600000,10,1200000,2,1,2,1,2,322.05
2,500000,4,3000000,4,2,2,0,3,711.13
1,2000000,16,1500000,2,1,2,3,2,297.55
2,1200000,20,2000000,3,1,2,3,0,419.39
2,1800000,16,3000000,0,2,3,3,0,689.96
2,1000000,5,3500000,2,1,1,1,2,591.23
2,3000000,12,4400000,0,1,3,1,0,676.21
2,3000000,4,4600000,5,1,2,2,1,404.72
2,1000000,3,4000000,2,1,3,3,1,654.54
2,700000,8,4500000,3,1,3,1,1,704.54
2,500000,16,2500000,5,1,1,2,3,458.56
1,1600000,10,2500000,4,1,3,3,2,436.37
2,1500000,10,5000000,2,1,1,0,3,644.56
2,3000000,8,1200000,3,2,3,1,2,456.62
2,1400000,6,4800000,5,2,2,1,0,669.14
2,500000,3,4400000,2,1,3,2,0,651.21
2,1200000,5,2000000,2,2,2,2,1,400.47
2,1400000,3,2500000,0,2,2,0,3,507.13
2,1200000,10,1200000,1,2,1,2,2,357.98
2,3000000,6,5000000,3,2,2,2,3,729.13
2,2000000,3,3000000,1,2,3,2,3,459.95
2,1400000,20,4600000,3,1,1,3,0,484.57
2,1900000,4,1800000,2,2,2,2,2,360.8
2,1500000,12,4000000,0,1,2,3,0,555.39
2,3000000,20,5000000,2,1,2,2,3,665.38
2,1500000,4,2000000,2,1,2,2,1,268.72
2,1000000,4,2300000,0,1,2,2,3,529.38
2,500000,12,3000000,2,1,1,1,0,534.57
2,700000,5,5000000,0,2,2,0,2,750.8
1,1600000,3,1500000,4,2,2,2,2,318.3
2,1000000,4,3000000,5,1,3,2,3,532.2
1,1400000,12,2300000,1,1,2,2,2,458.55
2,1500000,10,1500000,3,2,1,2,3,386.31
2,2000000,12,4000000,0,2,2,1,2,725.8
2,2000000,8,4800000,4,1,2,3,2,612.05
2,1400000,10,4000000,0,1,1,0,2,616.23
2,2000000,20,5000000,5,1,3,0,2,757.87
2,1000000,8,4000000,3,1,2,2,0,580.39
2,1200000,12,3000000,2,2,2,3,3,704.13
2,1200000,5,5000000,5,2,2,3,2,675.8
2,1500000,12,2000000,2,1,3,3,0,422.21
2,700000,6,4000000,1,1,3,2,1,679.54
1,1400000,8,1200000,4,1,3,0,1,347.04
2,1800000,4,1800000,0,1,2,2,3,325.38
2,1200000,4,2500000,2,2,2,2,0,440.14
2,700000,6,3500000,3,2,2,3,3,704.13
2,1000000,10,2000000,3,1,1,0,1,383.9
2,2500000,4,4800000,0,2,2,2,3,729.13
1,2000000,20,1800000,1,2,2,2,3,482.63
2,1500000,3,4500000,5,1,2,3,2,476.05
2,500000,4,4400000,0,2,3,1,2,796.62
1,1200000,8,4000000,3,2,2,3,0,576.64
2,500000,4,4800000,0,1,3,1,2,732.87
2,1500000,6,3500000,0,1,2,1,0,605.39
2,1600000,6,2000000,3,1,3,2,1,407.54
2,2500000,20,1800000,4,2,2,3,0,347.14
2,500000,12,1800000,5,1,3,0,1,525.54
2,1900000,10,4500000,4,1,1,2,3,594.56
1,2000000,4,4400000,2,2,1,2,1,491.15
2,1200000,10,3000000,0,1,2,2,2,637.05
2,1500000,20,4000000,3,1,2,3,3,640.38
2,700000,4,4500000,5,2,1,3,2,604.98
2,1400000,8,4800000,5,2,3,2,3,799.95
2,1400000,16,1800000,0,2,3,2,1,607.29
2,1400000,10,4600000,4,2,1,1,3,683.31
2,500000,20,4000000,1,2,3,3,0,689.96
2,1400000,3,4000000,1,2,2,1,0,601.14
2,1900000,8,2500000,4,1,3,2,0,447.21
2,3000000,6,4800000,1,1,3,1,1,704.54
2,1600000,4,4800000,4,1,2,3,2,612.05
2,1500000,20,1800000,1,1,2,3,1,447.72
2,500000,16,4800000,3,2,3,1,1,768.29
1,2000000,4,1800000,3,1,2,2,0,197.89
2,1600000,4,1800000,0,1,3,3,1,314.54
2,1400000,4,4500000,1,1,2,1,0,605.39
1,2500000,10,2500000,3,1,2,2,2,390.55
1,1000000,5,5000000,3,2,3,2,2,729.12
2,1900000,5,2300000,5,1,2,1,2,322.05
2,1600000,16,5000000,0,1,2,2,1,608.72
2,1000000,20,4800000,3,1,1,2,0,509.57
2,1900000,5,1800000,0,2,3,0,2,481.62
2,2500000,4,1200000,1,1,3,2,3,396.2
2,1200000,8,4400000,1,2,1,2,0,573.32
2,700000,6,5000000,4,1,2,2,2,637.05
2,500000,8,3500000,5,1,1,3,0,484.57
2,1900000,5,1200000,0,1,1,3,2,201.23
1,1900000,6,2300000,4,2,1,3,3,318.81
2,1900000,6,1500000,1,1,1,2,0,169.57
2,500000,8,4500000,2,1,3,3,1,654.54
2,2000000,3,2300000,0,1,2,3,3,300.38
2,700000,6,5000000,3,1,2,3,0,555.39
2,1200000,4,4000000,3,1,2,3,1,583.72
2,500000,10,5000000,5,2,1,3,0,548.32
2,1200000,4,4000000,3,1,2,2,3,665.38
2,1000000,10,1500000,5,1,1,0,3,304.56
2,1800000,4,2500000,2,2,3,2,2,499.62
2,2500000,6,3000000,2,1,3,0,2,553.87
2,1200000,5,4600000,0,1,1,3,0,484.57
2,500000,5,2300000,3,1,1,3,0,348.57
2,500000,4,1200000,3,1,3,0,2,417.87
2,500000,6,4500000,5,1,1,3,3,569.56
2,1600000,3,2500000,4,1,3,3,0,286.21
2,1200000,4,4800000,3,1,2,0,0,630.39
2,1200000,12,3500000,3,1,3,0,0,701.21
2,1000000,4,4000000,3,2,3,3,1,718.29
2,1200000,3,3500000,0,1,2,1,2,594.05
2,2500000,10,2000000,1,1,3,3,1,450.54
2,3000000,4,1500000,3,1,2,2,1,268.72
1,1900000,16,2500000,5,1,3,1,0,429.71
2,1200000,6,3500000,5,1,3,2,1,611.54
2,2000000,3,2500000,2,2,3,2,2,431.62
2,1600000,10,3000000,0,1,2,2,3,665.38
2,1900000,10,4000000,5,1,3,3,1,654.54
1,3000000,10,1500000,0,1,3,2,1,297.04
2,3000000,6,2000000,0,1,3,0,1,389.54
2,1600000,5,2300000,3,2,3,0,0,492.96
2,1900000,6,4000000,0,1,3,2,1,679.54
2,700000,12,1800000,5,1,2,2,1,404.72
2,2000000,8,2000000,2,1,3,2,2,435.87
2,700000,12,4500000,0,1,1,2,2,566.23
2,1200000,10,2300000,4,1,2,3,1,379.72
2,1200000,16,4600000,3,1,2,3,2,612.05
2,3000000,5,5000000,5,1,3,3,2,614.87
2,1200000,3,1200000,0,1,3,1,2,392.87
2,500000,10,4000000,5,1,2,3,0,555.39
1,500000,12,1800000,1,1,3,2,3,557.7
2,500000,10,4600000,2,1,2,3,1,583.72
2,700000,4,4800000,5,2,2,3,2,675.8
2,2500000,3,4800000,4,1,2,3,3,436.38
2,500000,10,4800000,3,1,1,1,1,562.9
2,1200000,4,3500000,3,1,1,3,1,444.9
2,1500000,10,4000000,5,1,2,2,3,665.38
2,1400000,5,1200000,0,2,2,3,1,307.47
2,500000,10,4000000,3,1,2,1,3,690.38
2,500000,16,3500000,5,2,2,1,2,725.8
1,1900000,10,1500000,2,1,2,2,3,350.88
2,1500000,16,3000000,5,1,3,2,2,639.87
1,1000000,8,3000000,5,2,2,3,0,440.64
2,3000000,4,1800000,4,1,3,3,0,286.21
2,1200000,3,2300000,3,1,2,3,2,272.05
2,1600000,10,3000000,0,1,2,3,0,555.39
2,500000,8,4500000,1,1,1,2,1,537.9
2,1000000,8,2000000,1,2,3,2,0,578.96
2,500000,8,1800000,3,1,2,2,0,376.39
2,500000,16,5000000,0,1,2,2,2,637.05
2,500000,10,4800000,5,2,1,0,3,708.31
2,1800000,12,4500000,4,1,3,1,2,732.87
1,3000000,10,4400000,3,1,2,1,3,647.88
2,700000,3,3500000,3,1,3,1,0,608.21
1,1200000,8,4500000,3,1,3,3,3,668.7
2,3000000,10,4600000,2,1,3,2,2,707.87
2,1900000,12,4600000,5,1,2,1,0,605.39
2,1800000,6,3000000,0,2,2,2,1,604.47
2,700000,10,2500000,5,1,1,0,1,451.9
2,1900000,6,4000000,1,1,3,2,0,651.21
2,1500000,10,4000000,5,1,3,2,1,679.54
2,1500000,10,4500000,2,2,3,0,0,764.96
2,1500000,3,3500000,0,1,2,3,3,504.38
2,2500000,3,4400000,0,2,2,1,2,521.8
2,3000000,5,2300000,3,1,2,2,0,240.39
1,500000,10,2500000,5,2,1,3,1,398.15
2,1800000,20,3000000,4,2,2,0,3,711.13
2,1400000,4,5000000,5,1,3,2,3,736.2
2,1000000,6,1800000,2,1,3,2,1,475.54
2,2500000,5,2300000,0,1,2,1,2,322.05
2,1200000,5,4400000,0,2,1,2,0,573.32
2,500000,3,1500000,3,2,3,2,0,374.96
2,2500000,10,4600000,1,2,2,2,3,729.13
2,1800000,4,4000000,3,1,3,3,1,518.54
2,1200000,16,2300000,2,2,2,3,2,539.8
1,2000000,8,3000000,0,2,2,0,2,640.3
1,1500000,3,4800000,0,2,1,2,3,615.81
2,500000,12,1800000,2,2,2,3,3,568.13
2,1000000,5,4800000,4,1,2,3,2,612.05
2,1000000,10,2500000,3,1,2,2,0,444.39
2,1400000,5,2300000,0,1,2,3,0,351.39
2,1200000,4,4500000,3,2,2,2,2,700.8
1,1600000,6,4600000,2,2,1,2,2,587.48
2,1200000,4,4000000,5,2,1,1,3,615.31
2,1000000,20,4800000,0,1,2,2,3,665.38
1,700000,10,2300000,4,1,2,3,1,405.22
2,1900000,4,4800000,2,1,3,0,1,729.54
2,1500000,10,2000000,1,2,2,2,2,496.8
2,1600000,4,3500000,2,1,2,0,3,579.38
2,1200000,20,1500000,2,1,2,2,3,461.38
1,1000000,6,4500000,4,2,2,2,1,629.97
2,1400000,10,2000000,4,1,3,2,0,447.21
2,1900000,10,4600000,3,1,2,1,3,690.38
2,1200000,8,2000000,5,1,2,2,1,336.72
1,1600000,6,1800000,5,2,1,1,0,215.82
2,700000,10,4000000,3,1,2,1,2,662.05
2,700000,10,4000000,1,1,1,3,2,541.23
2,1200000,4,4500000,1,1,3,2,1,679.54
2,500000,10,3000000,1,2,1,0,1,651.65
2,1900000,20,1500000,3,1,3,3,1,382.54
2,1200000,3,1800000,2,2,3,0,0,424.96
2,2000000,3,4600000,0,2,2,3,1,579.47
2,1200000,4,4500000,1,1,3,2,1,679.54
2,700000,3,4800000,0,1,2,2,0,580.39
2,1200000,3,3500000,1,2,2,2,2,564.8
2,1500000,6,2000000,2,2,3,3,0,417.96
2,500000,5,4500000,4,2,3,2,3,799.95
2,1400000,10,1800000,3,1,2,3,1,311.72
2,1800000,8,1500000,0,1,2,2,2,365.05
2,1200000,4,2500000,0,1,2,3,3,504.38
2,500000,6,5000000,1,1,3,3,0,626.21
2,3000000,20,5000000,5,1,3,3,3,711.2
2,3000000,3,4400000,2,1,3,2,3,396.2
2,1900000,16,4000000,2,1,2,3,0,555.39
2,1200000,5,3500000,4,2,2,3,1,579.47
1,1200000,16,1800000,0,2,2,3,0,440.64
2,1200000,10,4000000,3,2,3,0,3,849.95
2,1000000,3,4800000,3,2,1,2,2,629.98
2,2500000,3,4500000,3,1,3,2,3,464.2
2,1600000,10,2300000,5,1,3,0,1,525.54
2,500000,3,2000000,3,1,1,3,2,337.23
2,1200000,10,4500000,2,2,1,2,0,573.32
2,700000,12,4500000,2,1,1,1,2,591.23
2,1600000,12,4600000,4,2,2,2,0,644.14
2,1500000,8,2500000,2,1,3,3,1,518.54
2,1800000,8,1800000,4,1,2,2,3,325.38
1,1600000,12,3500000,0,1,2,3,1,541.22
1,500000,3,4500000,1,1,3,2,1,637.04
2,1400000,10,5000000,5,1,1,2,3,594.56
2,1500000,4,5000000,0,1,1,2,2,566.23
1,1500000,4,4500000,0,2,3,1,3,782.45
2,1200000,4,2300000,0,1,3,0,0,497.21
2,700000,20,4800000,1,1,2,1,1,633.72
2,1200000,5,3000000,2,1,2,3,0,419.39
2,1200000,8,1800000,5,2,2,3,1,375.47
2,2000000,10,4500000,2,1,2,2,3,665.38
2,2000000,10,4000000,3,1,1,2,3,594.56
2,1200000,10,2500000,2,1,3,1,1,568.54
2,1400000,10,4800000,0,1,2,2,2,637.05
2,2000000,3,4000000,4,2,1,1,0,326.32
2,1000000,4,1500000,0,1,3,2,0,379.21
2,1800000,20,2500000,1,1,2,2,3,597.38
2,1200000,6,2300000,2,2,3,2,0,510.96
2,1400000,20,1200000,3,2,3,1,3,552.95
2,1200000,12,5000000,1,1,3,3,2,682.87
2,500000,4,4000000,2,2,2,0,0,694.14
2,1900000,5,1200000,5,1,1,2,2,226.23
1,500000,10,1500000,3,2,1,2,3,411.81
2,1000000,4,1500000,0,2,3,2,0,442.96
2,2500000,12,4600000,4,1,3,2,0,651.21
2,1900000,4,2500000,0,1,2,1,2,390.05
2,3000000,12,2300000,2,1,2,3,0,351.39
2,1800000,4,4500000,3,1,2,2,2,569.05
2,1800000,8,1500000,2,1,1,2,2,226.23
2,1600000,4,3000000,3,1,2,0,0,426.39
2,700000,10,2300000,5,1,2,3,2,408.05
2,1400000,10,3000000,0,2,2,2,2,700.8
2,1400000,16,5000000,1,2,2,3,3,704.13
2,1200000,12,5000000,0,1,3,0,1,729.54
2,1500000,10,4000000,2,1,1,2,0,509.57
2,1200000,10,3500000,4,1,2,1,0,605.39
2,1800000,20,2500000,0,2,3,3,1,650.29
2,500000,4,2500000,3,2,2,1,2,589.8
2,1200000,10,4800000,3,1,2,3,2,612.05
2,1200000,12,2500000,0,1,3,3,2,614.87
2,1400000,3,4000000,5,1,1,3,1,376.9
2,700000,6,2300000,0,2,2,3,0,551.14
2,2000000,20,1500000,5,1,3,2,0,311.21
2,1000000,20,5000000,5,1,1,2,3,594.56
2,1800000,8,4800000,3,1,1,2,3,594.56
2,1200000,20,1500000,4,1,2,0,2,415.05
2,1600000,10,1500000,1,2,2,2,0,372.14
2,1800000,10,2300000,5,1,1,1,3,415.56
2,1200000,20,5000000,2,1,2,3,0,555.39
2,1600000,16,4800000,0,2,3,0,2,821.62
2,1600000,8,1500000,0,1,3,2,0,379.21
2,2000000,12,4800000,1,1,3,3,0,626.21
2,700000,4,4600000,1,1,1,2,0,509.57
2,500000,10,4000000,0,1,3,2,2,707.87
2,1000000,3,1500000,3,1,1,2,3,254.56
2,2500000,12,2500000,3,2,2,2,2,496.8
2,1500000,20,4400000,0,2,1,2,3,658.31
2,2500000,3,5000000,3,2,1,3,0,344.32
2,1200000,4,2000000,0,1,3,3,3,507.2
2,1500000,10,4800000,1,2,2,1,3,754.13
1,1400000,3,5000000,3,1,1,2,0,467.07
2,1200000,12,1800000,2,1,3,2,2,503.87
1,700000,4,4800000,3,1,3,3,2,640.37
2,1600000,16,3500000,5,1,2,2,2,637.05
2,500000,10,4400000,4,1,3,2,2,707.87
2,2000000,12,3500000,3,2,3,2,0,714.96
1,1800000,6,2500000,3,1,3,2,3,489.7
2,1400000,10,4400000,0,1,2,0,2,687.05
2,1900000,16,5000000,1,2,3,2,2,771.62
2,1600000,8,4000000,3,2,3,2,3,799.95
2,3000000,8,2300000,2,2,3,2,0,442.96
2,1800000,3,4600000,1,2,1,3,0,480.32
2,500000,16,2300000,4,1,3,1,2,596.87
2,3000000,4,4500000,1,2,2,3,0,483.14
2,1200000,3,2000000,2,1,2,3,3,300.38
2,500000,20,2000000,2,2,3,2,1,607.29
2,2000000,20,1200000,5,1,3,2,1,339.54
2,1800000,4,3500000,0,1,1,1,0,398.57
2,500000,10,4400000,3,1,3,3,0,626.21
2,1900000,3,4000000,4,1,1,2,2,362.23
2,700000,20,2300000,2,2,1,3,3,565.31
2,1500000,4,5000000,4,1,3,0,0,701.21
2,3000000,5,4800000,5,2,3,2,0,578.96
2,1600000,12,1500000,0,2,2,3,3,500.13
2,1800000,12,4000000,1,1,3,1,3,761.2
2,1800000,4,4000000,2,2,3,3,3,706.95
2,2000000,3,4500000,3,1,2,2,2,501.05
2,1500000,10,2000000,4,1,2,3,0,351.39
2,1600000,6,2300000,4,2,1,2,2,357.98
2,700000,12,4600000,5,1,3,2,0,651.21
2,1800000,10,4400000,3,1,3,3,3,711.2
2,2500000,12,5000000,4,2,2,3,3,704.13
2,500000,12,3000000,4,1,3,2,3,668.2
2,1400000,10,4000000,4,2,1,2,0,573.32
2,700000,4,2500000,5,2,2,2,3,525.13
2,1200000,10,4400000,5,1,3,0,0,701.21
2,500000,4,2000000,0,1,1,3,2,405.23
2,2500000,4,3500000,1,1,3,3,2,478.87
2,1500000,20,1500000,5,1,3,2,2,435.87
2,700000,5,4000000,3,1,1,1,1,562.9
2,500000,6,4400000,0,1,3,2,0,651.21
2,700000,16,1800000,1,1,2,2,2,501.05
1,2000000,3,1800000,4,2,2,1,1,314.97
2,1500000,6,1500000,3,2,2,1,3,414.13
2,1800000,8,4600000,0,1,3,0,0,701.21
2,500000,8,4500000,2,2,3,3,0,689.96
2,1200000,3,5000000,1,2,3,3,0,689.96
2,2000000,10,4600000,3,2,2,2,2,700.8
1,1900000,10,1500000,5,1,3,0,3,403.7
2,500000,4,5000000,0,2,1,1,0,598.32
1,1200000,16,1800000,0,1,3,3,3,532.7
2,700000,6,2500000,5,2,3,3,1,514.29
2,1400000,12,3500000,2,2,3,2,0,714.96
2,1500000,20,2500000,4,2,3,1,3,688.95
2,1200000,4,1800000,4,1,1,3,2,201.23
2,1800000,12,2300000,1,1,1,3,1,376.9
2,1400000,5,4400000,1,1,2,3,1,583.72
2,3000000,6,1200000,0,2,1,2,0,233.32
2,1500000,12,4400000,3,1,3,3,1,654.54
2,1800000,10,4500000,4,1,1,1,1,562.9
2,500000,5,4600000,1,1,1,3,3,569.56
2,2500000,5,1200000,3,1,3,3,0,286.21
2,500000,10,2300000,4,1,3,2,0,515.21
2,2500000,8,2300000,1,1,1,3,2,337.23
2,1000000,20,1200000,1,1,2,2,3,461.38
2,2500000,3,4400000,0,1,3,2,1,475.54
2,2500000,4,1800000,5,2,2,3,2,335.8
2,2500000,16,2500000,2,2,3,1,1,632.29
2,1600000,5,2000000,5,1,1,3,1,172.9
1,1800000,6,4400000,5,1,2,1,2,619.55
2,1400000,5,4000000,1,1,2,2,3,665.38
2,1900000,20,3500000,4,1,1,1,0,534.57
1,1200000,6,4000000,4,1,3,3,2,640.37
2,1200000,10,2500000,4,2,3,0,0,628.96
2,3000000,8,1500000,1,1,2,3,0,215.39
2,2000000,4,3500000,4,1,1,0,3,440.56
2,1200000,12,4000000,4,1,2,1,3,690.38
2,3000000,20,1800000,2,1,3,1,1,500.54
2,2000000,10,2000000,5,1,3,1,0,404.21
2,1000000,4,2000000,3,2,2,3,1,375.47
1,3000000,16,4800000,5,1,1,2,3,552.06
2,1600000,16,4600000,0,2,3,0,0,764.96
2,1200000,16,1200000,4,1,3,0,0,361.21
2,2000000,5,3500000,5,1,3,2,3,532.2
2,1500000,4,4800000,5,1,1,1,0,534.57
2,1800000,8,4500000,3,1,1,2,0,509.57
1,1600000,5,4600000,1,1,2,2,3,622.88
2,1400000,20,3500000,4,1,2,2,0,580.39
2,2500000,16,3500000,3,1,3,3,0,626.21
2,700000,16,2300000,4,1,2,3,3,504.38
2,1200000,5,4400000,5,1,3,2,3,736.2
2,1800000,6,4800000,0,2,3,1,0,739.96
2,2500000,4,4000000,0,1,3,3,2,546.87
2,1200000,6,4800000,3,1,3,0,3,786.2
1,500000,10,2500000,3,1,1,1,1,452.4
2,1200000,10,1800000,3,1,2,1,3,486.38
1,1200000,16,4400000,4,1,3,2,1,637.04
2,1200000,4,1800000,1,1,3,2,0,379.21
2,2000000,4,4000000,5,1,1,0,3,440.56
2,1900000,16,1800000,5,1,2,3,3,368.38
2,1400000,16,2500000,1,1,2,2,2,569.05
2,1500000,4,5000000,5,1,2,2,1,608.72
2,1400000,4,4000000,4,1,1,3,3,501.56
2,1400000,6,4600000,2,1,3,2,0,651.21
2,1000000,3,5000000,2,1,2,2,2,637.05
2,500000,12,4800000,0,2,3,3,0,689.96
2,2500000,4,2300000,2,2,3,0,0,424.96
2,3000000,8,2300000,0,1,3,3,3,507.2
2,500000,10,4400000,4,1,2,3,1,583.72
2,1200000,20,2300000,2,2,2,3,1,511.47
2,1200000,4,2500000,5,1,2,0,1,386.72
2,1000000,10,5000000,2,1,2,0,1,658.72
2,1000000,16,3000000,4,1,1,0,2,548.23
2,1800000,10,3000000,3,2,2,2,1,604.47
2,2500000,16,3500000,0,2,2,2,2,700.8
2,500000,12,2000000,5,1,1,0,1,383.9
2,2000000,10,4600000,5,1,2,2,2,637.05
2,1200000,16,1800000,2,1,3,3,0,422.21
