usia;pinjaman;tenor;pemasukan;tanggungan;pekerjaan;pinjaman ke-;telat bayar;donasi
72;1000000;5;3000000;4;Guru/Dosen;5;0;197
59;1000000;10;1200000;0;Pedagang;4;5;44
96;1900000;4;2500000;3;Guru/Dosen;5;1;211
37;2500000;20;5000000;4;Pedagang;4;2;21
25;500000;6;1500000;0;Pedagang;5;2;88
81;1200000;4;4600000;0;Wirausaha;3;2;292
49;500000;20;4800000;0;Pekerja Lepas;5;3;130
52;500000;4;2000000;4;Guru/Dosen;4;4;272
26;1600000;10;1200000;0;Pekerja Lepas;4;6;119
78;500000;10;4000000;4;Guru/Dosen;1;0;205
63;700000;3;5000000;3;Pedagang;4;1;77
86;1200000;6;1500000;1;Pekerja Lepas;1;3;243
95;1600000;8;1200000;2;Pekerja Lepas;3;2;192
54;3000000;8;2300000;5;Pekerja Lepas;2;5;200
80;500000;8;3500000;3;Pekerja Lepas;5;1;21
59;2000000;16;4800000;1;Pedagang;2;1;30
83;500000;4;4600000;3;Buruh;5;0;203
32;1600000;6;4000000;1;Pekerja Lepas;1;5;73
44;3000000;5;1500000;3;Wirausaha;4;6;90
38;1000000;3;1800000;2;Pedagang;3;6;66
91;1000000;10;1200000;2;Pedagang;1;1;205
56;1500000;16;4800000;1;Wirausaha;1;4;217
80;1400000;4;4800000;4;Buruh;1;2;89
89;700000;4;2300000;0;Pedagang;4;5;3
96;3000000;4;2500000;0;Pedagang;4;2;213
30;1200000;10;4500000;5;Pedagang;3;0;240
31;1200000;8;4600000;2;Pedagang;5;1;299
93;1600000;10;2000000;4;Pedagang;2;6;153
37;2500000;10;1500000;2;Buruh;2;1;25
78;2500000;12;4600000;1;Guru/Dosen;1;5;299
29;1200000;20;1500000;1;Guru/Dosen;2;3;251
73;1200000;12;4800000;0;Pedagang;2;6;294
54;1600000;10;4500000;5;Pedagang;1;0;88
27;1400000;5;4000000;4;Pekerja Lepas;5;0;247
54;1200000;10;4500000;0;Wirausaha;2;1;299
25;700000;10;4600000;1;Buruh;2;0;182
74;2500000;4;5000000;1;Pedagang;4;3;270
54;1900000;8;3000000;1;Wirausaha;1;0;0
41;1200000;10;4800000;1;Buruh;4;4;261
99;700000;5;5000000;2;Guru/Dosen;2;2;221
27;500000;10;4800000;4;Pekerja Lepas;1;0;246
78;1600000;4;4400000;3;Pedagang;2;3;131
54;1400000;10;4600000;3;Pedagang;5;0;22
47;1200000;12;2500000;2;Wirausaha;5;4;256
87;1800000;10;4600000;4;Wirausaha;1;1;266
49;1800000;6;4500000;0;Pedagang;2;2;242
32;1200000;20;3000000;5;Pekerja Lepas;4;2;125
80;1800000;20;4000000;1;Pekerja Lepas;4;3;264
73;1500000;8;4800000;5;Wirausaha;3;2;182
90;1500000;20;5000000;2;Pedagang;2;6;40
82;500000;10;2300000;0;Pedagang;4;1;125
93;1500000;12;1500000;5;Pedagang;1;4;210
44;1800000;5;4500000;2;Pedagang;5;4;285
40;2000000;10;3000000;0;Guru/Dosen;3;4;117
30;1400000;16;1200000;3;Pedagang;3;0;89
67;1800000;4;4500000;1;Pedagang;2;6;40
22;1400000;10;4600000;3;Wirausaha;4;4;166
63;500000;20;2000000;1;Pedagang;3;0;149
21;2000000;16;2500000;2;Buruh;2;3;121
39;1900000;10;4600000;5;Pedagang;2;6;65
49;1200000;6;4800000;1;Buruh;1;0;250
36;500000;4;2300000;0;Pekerja Lepas;4;1;39
46;2000000;10;3500000;4;Buruh;1;5;77
36;1900000;6;4500000;1;Pekerja Lepas;3;6;247
90;500000;3;1500000;3;Pedagang;1;5;124
33;1400000;5;2300000;2;Pedagang;1;0;281
70;1000000;12;3000000;3;Guru/Dosen;2;2;70
23;700000;8;4000000;1;Pedagang;1;1;234
38;1200000;20;2500000;2;Guru/Dosen;4;0;243
47;500000;10;2000000;2;Pekerja Lepas;2;0;19
20;500000;20;2500000;1;Buruh;2;2;75
50;1900000;5;4000000;4;Pedagang;1;4;254
50;500000;3;2500000;0;Pekerja Lepas;4;0;18
51;1900000;4;3500000;3;Guru/Dosen;3;6;216
38;1800000;12;4600000;5;Guru/Dosen;4;1;192
35;700000;10;4800000;3;Pedagang;3;1;42
31;1600000;4;4600000;4;Guru/Dosen;5;5;172
90;1200000;6;1500000;4;Wirausaha;5;1;14
67;1200000;16;1800000;1;Pedagang;4;2;275
33;2000000;20;4600000;2;Pekerja Lepas;4;6;287
60;1600000;4;1200000;2;Buruh;3;6;260
73;2000000;12;4600000;2;Pekerja Lepas;4;0;277
93;1500000;12;2300000;2;Guru/Dosen;3;3;126
57;1400000;3;4600000;0;Pedagang;2;5;82
72;1400000;4;5000000;4;Pedagang;1;1;205
74;1200000;10;2500000;0;Guru/Dosen;3;1;210
52;1600000;16;4500000;1;Guru/Dosen;5;0;3
100;1500000;4;2300000;0;Pedagang;4;1;241
29;1400000;12;2300000;0;Wirausaha;4;0;105
26;2500000;5;4400000;2;Pekerja Lepas;2;3;239
33;1500000;4;5000000;3;Buruh;4;0;164
56;1900000;4;4000000;4;Pedagang;4;5;296
71;2000000;20;4500000;3;Pedagang;1;0;202
83;3000000;6;4000000;1;Pedagang;3;1;227
79;1200000;6;4800000;3;Pedagang;1;5;59
53;1800000;8;2500000;5;Buruh;5;5;85
68;700000;10;3000000;3;Wirausaha;5;4;15
91;1200000;10;4000000;3;Pedagang;2;0;239
39;1200000;4;4400000;1;Pedagang;2;2;244
83;2000000;3;4500000;4;Buruh;4;2;270
23;500000;8;2500000;3;Guru/Dosen;2;3;49
97;2500000;3;2000000;4;Guru/Dosen;4;5;279
21;1200000;6;1200000;5;Pedagang;4;2;235
71;1800000;4;1500000;2;Pedagang;5;0;106
71;1200000;5;2500000;0;Buruh;4;0;123
64;1400000;8;2500000;5;Wirausaha;1;0;234
28;1400000;10;1500000;3;Pedagang;2;2;257
47;1000000;4;5000000;1;Pekerja Lepas;3;1;208
52;1900000;10;4400000;4;Guru/Dosen;4;1;190
27;1800000;10;1200000;4;Pedagang;4;5;244
31;1900000;4;2300000;4;Pedagang;4;6;268
20;2000000;4;3000000;4;Wirausaha;1;5;60
34;1800000;12;2300000;2;Wirausaha;3;2;267
47;1800000;10;4000000;0;Pedagang;4;0;88
47;1500000;12;2300000;1;Pedagang;5;4;45
28;1000000;16;4800000;5;Pedagang;5;5;249
95;1600000;5;1500000;3;Pedagang;4;6;142
77;1200000;3;4500000;3;Buruh;5;2;161
98;1200000;20;2300000;4;Buruh;5;4;156
35;1500000;8;4800000;1;Wirausaha;3;3;218
77;1000000;4;2000000;1;Wirausaha;3;0;78
64;1200000;8;4000000;0;Pekerja Lepas;3;5;238
91;1400000;6;2000000;0;Pedagang;2;6;62
26;1000000;10;4000000;0;Wirausaha;4;5;123
67;500000;3;3000000;4;Wirausaha;2;5;166
21;500000;4;4000000;3;Pekerja Lepas;2;1;105
34;1900000;12;4800000;1;Buruh;4;1;72
25;1900000;12;4000000;4;Wirausaha;2;4;264
20;1200000;10;4000000;0;Buruh;2;2;200
98;1200000;4;1800000;4;Pedagang;5;1;175
47;1500000;20;4000000;2;Wirausaha;1;3;4
29;1400000;6;1500000;0;Pedagang;4;3;52
99;1000000;20;2500000;4;Pedagang;3;4;94
66;1600000;3;4000000;2;Guru/Dosen;4;1;131
98;1000000;8;1500000;1;Buruh;1;0;128
94;1200000;4;4800000;4;Pedagang;2;6;203
84;700000;4;1800000;2;Pekerja Lepas;1;4;289
88;1600000;3;3000000;4;Pekerja Lepas;2;3;1
67;1200000;4;3500000;2;Pekerja Lepas;3;6;10
24;1200000;5;4400000;2;Wirausaha;2;0;191
51;500000;10;2300000;0;Pekerja Lepas;3;1;277
76;1200000;20;4500000;1;Pedagang;2;5;148
40;1200000;6;1800000;2;Pedagang;4;1;91
48;1800000;10;4500000;0;Pedagang;3;2;22
41;2000000;4;4400000;4;Pedagang;3;1;41
23;1400000;4;2500000;4;Buruh;2;4;283
61;1500000;6;4500000;5;Buruh;4;5;148
60;1200000;10;2500000;2;Pedagang;3;0;287
79;500000;6;4800000;4;Buruh;3;6;85
84;2500000;5;3500000;1;Buruh;4;1;201
47;1500000;20;3000000;3;Wirausaha;1;5;174
38;500000;5;2500000;0;Buruh;1;1;76
50;3000000;6;2000000;5;Pekerja Lepas;3;4;132
36;2000000;5;3500000;0;Pedagang;3;4;285
63;500000;10;5000000;3;Pekerja Lepas;4;3;230
42;3000000;6;2300000;0;Pedagang;2;6;268
94;1900000;10;1200000;3;Pedagang;2;0;220
75;1200000;8;4000000;0;Wirausaha;4;6;92
50;2000000;4;1200000;1;Pedagang;4;1;50
77;500000;20;1800000;2;Pedagang;3;2;57
31;1400000;10;1200000;1;Guru/Dosen;4;3;212
42;500000;4;4000000;0;Pedagang;4;2;22
35;1800000;4;5000000;4;Pedagang;5;1;48
42;1400000;8;4000000;0;Guru/Dosen;4;2;17
84;2000000;10;4600000;4;Pekerja Lepas;3;1;200
45;1400000;20;4800000;4;Pekerja Lepas;3;3;156
50;1800000;10;1200000;4;Pekerja Lepas;5;1;268
59;3000000;3;3500000;4;Pedagang;5;2;18
72;500000;3;1200000;2;Buruh;4;6;288
42;1800000;16;2000000;5;Guru/Dosen;5;2;280
41;3000000;6;4000000;1;Guru/Dosen;4;3;76
95;1900000;4;2500000;3;Pedagang;4;2;121
83;1800000;3;4400000;3;Pekerja Lepas;5;0;52
69;1500000;12;2500000;4;Guru/Dosen;4;3;56
59;1900000;10;3500000;2;Pedagang;2;2;183
82;2000000;3;4400000;4;Guru/Dosen;4;4;156
22;700000;4;4600000;2;Guru/Dosen;5;3;42
90;2500000;20;4000000;0;Pekerja Lepas;3;6;227
53;1000000;5;5000000;1;Buruh;1;2;56
89;1000000;5;1200000;4;Pedagang;1;6;290
43;1800000;5;1800000;1;Pedagang;3;1;34
86;500000;20;4000000;0;Buruh;4;3;196
46;1000000;8;5000000;4;Pedagang;4;0;67
30;1500000;5;3500000;5;Wirausaha;3;6;113
45;500000;16;3500000;5;Wirausaha;1;4;235
29;1200000;6;2000000;4;Pedagang;1;1;205
55;3000000;6;5000000;3;Guru/Dosen;3;1;289
87;1500000;6;5000000;1;Pedagang;1;4;113
60;1200000;6;1500000;5;Buruh;4;5;235
95;1200000;16;4500000;4;Pedagang;2;4;191
53;1200000;5;1800000;2;Buruh;2;0;52
35;1400000;4;1500000;0;Pedagang;2;3;195
24;500000;3;5000000;4;Pedagang;3;3;148
50;1400000;12;1800000;0;Pedagang;1;2;148
43;1000000;4;4800000;0;Pedagang;2;1;299
27;500000;12;4600000;3;Guru/Dosen;2;2;49
98;1200000;20;2500000;1;Buruh;2;5;252
94;2500000;5;4500000;0;Guru/Dosen;2;0;291
32;700000;4;3500000;2;Guru/Dosen;2;1;229
37;700000;6;4800000;0;Buruh;2;6;147
49;700000;12;1500000;1;Buruh;3;0;187
50;1800000;5;2000000;1;Buruh;3;6;121
71;1000000;4;1500000;1;Buruh;5;0;235
76;500000;5;2000000;0;Pekerja Lepas;2;4;253
80;1900000;6;1800000;2;Buruh;4;6;86
82;700000;10;1200000;4;Pedagang;3;6;94
29;1400000;10;2000000;1;Wirausaha;1;5;241
62;1200000;10;2000000;4;Guru/Dosen;1;3;0
76;500000;4;2300000;4;Wirausaha;2;3;27
32;500000;20;5000000;2;Wirausaha;2;0;19
85;3000000;10;4600000;3;Guru/Dosen;1;0;115
87;3000000;6;1800000;3;Pedagang;4;2;80
36;2000000;20;1200000;1;Pekerja Lepas;3;4;9
42;500000;10;2500000;5;Pedagang;2;0;184
78;2500000;6;4500000;3;Pekerja Lepas;2;5;147
28;1500000;12;3000000;2;Pekerja Lepas;4;1;288
32;1200000;5;1200000;4;Guru/Dosen;5;4;178
27;1200000;10;1800000;3;Pedagang;3;5;53
91;2500000;5;2300000;1;Pedagang;4;5;47
81;500000;4;1500000;1;Pekerja Lepas;2;3;31
57;500000;10;3500000;2;Pedagang;3;2;204
49;500000;12;5000000;0;Pekerja Lepas;2;6;160
96;1200000;10;5000000;2;Guru/Dosen;1;5;282
33;1800000;3;4800000;4;Wirausaha;4;4;233
71;1200000;16;4800000;0;Wirausaha;5;1;27
45;1200000;12;1500000;0;Buruh;2;2;158
45;1600000;16;2500000;3;Pedagang;2;5;280
30;1000000;16;1200000;2;Pedagang;5;0;204
47;1200000;6;4500000;3;Pekerja Lepas;4;5;154
25;3000000;6;1500000;0;Wirausaha;1;0;148
98;1400000;5;4400000;5;Pedagang;5;5;7
48;2000000;16;2000000;4;Buruh;1;2;126
34;700000;6;1200000;4;Pekerja Lepas;3;3;281
53;2500000;5;1200000;3;Guru/Dosen;1;3;194
43;1200000;12;2500000;0;Pedagang;1;3;29
74;1900000;4;1200000;3;Pedagang;1;0;223
30;1000000;4;4400000;5;Buruh;1;2;77
95;3000000;12;1500000;1;Wirausaha;2;5;266
33;1200000;5;3500000;0;Pedagang;3;2;205
88;1000000;10;4400000;0;Pedagang;1;3;55
31;1600000;8;4600000;5;Buruh;5;3;156
85;1600000;8;2500000;0;Pedagang;1;1;211
83;700000;20;2000000;5;Wirausaha;5;3;276
88;1000000;5;5000000;2;Wirausaha;5;2;90
63;1400000;20;5000000;4;Buruh;4;0;32
83;2000000;6;5000000;2;Wirausaha;3;1;61
54;2000000;12;4500000;3;Guru/Dosen;5;5;120
65;1900000;12;3000000;4;Pekerja Lepas;1;2;239
75;2000000;6;1500000;0;Buruh;4;4;47
79;1400000;8;2000000;3;Guru/Dosen;2;5;164
98;1500000;4;4500000;5;Pedagang;5;2;48
30;2500000;6;4400000;3;Wirausaha;4;6;66
92;2000000;16;4400000;0;Wirausaha;3;0;96
84;500000;12;5000000;4;Buruh;5;6;212
87;2000000;5;3500000;0;Pekerja Lepas;2;1;125
96;1400000;5;2300000;2;Guru/Dosen;5;0;275
80;1000000;4;3500000;1;Pedagang;3;5;295
61;500000;4;5000000;1;Wirausaha;3;3;237
29;1400000;10;3500000;2;Buruh;2;5;148
49;2500000;12;2500000;2;Pedagang;5;2;145
23;1900000;4;2500000;4;Buruh;4;3;143
27;1000000;20;4500000;2;Guru/Dosen;5;1;195
39;500000;4;2000000;4;Wirausaha;3;3;8
27;1800000;12;2000000;1;Wirausaha;2;3;117
88;500000;3;4500000;4;Buruh;4;3;211
97;1400000;12;2300000;1;Guru/Dosen;2;6;6
38;3000000;6;5000000;3;Pekerja Lepas;5;1;187
29;3000000;8;4800000;2;Wirausaha;1;0;92
31;2500000;6;1200000;0;Pedagang;2;1;214
58;700000;10;4800000;5;Pekerja Lepas;5;0;246
79;1600000;6;1800000;2;Pedagang;4;6;269
45;1800000;12;1800000;5;Pekerja Lepas;2;5;160
69;2500000;10;2000000;2;Buruh;2;1;167
63;2500000;3;2300000;3;Pekerja Lepas;3;3;26
60;3000000;20;4000000;5;Guru/Dosen;1;1;151
55;1400000;4;4800000;4;Pedagang;1;4;102
21;3000000;3;4600000;5;Buruh;2;3;176
26;700000;10;4800000;3;Pekerja Lepas;4;4;182
93;700000;6;3500000;0;Pekerja Lepas;3;0;215
67;1200000;4;4800000;3;Wirausaha;2;1;23
54;500000;16;2500000;4;Buruh;1;5;199
88;1500000;10;4400000;4;Pedagang;1;4;212
71;1500000;5;2500000;5;Pedagang;4;0;26
35;700000;6;2000000;4;Guru/Dosen;5;6;199
39;2500000;12;4600000;3;Pedagang;2;2;238
94;1600000;8;4800000;0;Pedagang;2;4;237
45;1800000;3;2500000;5;Buruh;2;3;217
46;2000000;16;2300000;4;Buruh;2;4;43
88;2500000;6;3500000;3;Wirausaha;2;1;181
92;1000000;5;1800000;2;Pekerja Lepas;1;4;226
72;1200000;10;3000000;1;Pedagang;5;3;183
51;1000000;10;3000000;0;Pekerja Lepas;1;6;243
64;2500000;16;4800000;3;Buruh;2;4;41
30;1500000;4;3500000;1;Wirausaha;4;3;248
62;1000000;10;1800000;4;Pedagang;4;0;14
42;3000000;10;2300000;1;Pedagang;2;0;249
49;1200000;4;4500000;3;Pedagang;3;1;171
29;700000;3;4500000;5;Pedagang;5;1;153
28;2500000;8;4800000;3;Pedagang;5;2;84
69;2000000;5;3000000;5;Guru/Dosen;5;4;153
89;1200000;8;2500000;4;Buruh;1;0;212
30;700000;12;3500000;2;Pedagang;1;4;77
57;1200000;6;1200000;1;Guru/Dosen;4;3;299
51;1800000;4;5000000;5;Guru/Dosen;4;3;31
74;3000000;3;3000000;5;Pekerja Lepas;1;1;125
27;1600000;3;2300000;5;Pedagang;3;4;91
76;1400000;5;1800000;4;Pekerja Lepas;2;6;57
25;1500000;4;5000000;0;Buruh;3;3;285
67;1200000;3;3500000;1;Wirausaha;1;3;279
54;1400000;10;1200000;2;Wirausaha;1;4;193
85;1900000;5;1800000;1;Buruh;4;5;137
43;1800000;6;4500000;4;Pedagang;1;5;283
64;1200000;4;5000000;1;Pekerja Lepas;3;6;54
77;500000;10;1500000;4;Buruh;5;0;31
62;1200000;4;5000000;5;Buruh;1;5;137
22;1500000;10;3000000;2;Guru/Dosen;5;5;230
98;2500000;6;2500000;4;Guru/Dosen;2;1;84
90;3000000;5;4000000;5;Guru/Dosen;3;3;283
21;1900000;4;4800000;1;Pedagang;4;2;99
21;500000;10;4000000;4;Pekerja Lepas;5;4;56
89;3000000;10;3000000;1;Pedagang;4;4;293
42;1800000;20;4000000;5;Pedagang;3;6;176
57;1800000;6;1500000;5;Pedagang;2;6;171
20;1400000;5;2000000;4;Guru/Dosen;5;6;249
54;2000000;20;1200000;0;Pekerja Lepas;1;3;22
62;700000;20;4400000;1;Wirausaha;4;4;204
35;2000000;12;2300000;2;Pekerja Lepas;1;0;191
31;2500000;16;1200000;3;Pedagang;2;1;86
56;2500000;6;5000000;0;Guru/Dosen;5;6;233
44;1600000;4;1200000;1;Wirausaha;1;2;200
79;1400000;5;2300000;1;Buruh;2;3;291
37;500000;4;4500000;0;Pekerja Lepas;4;1;149
48;500000;6;5000000;3;Buruh;3;1;193
46;1200000;4;3000000;5;Pedagang;3;4;76
81;700000;5;3500000;3;Wirausaha;1;2;128
26;1600000;6;3500000;0;Pekerja Lepas;4;6;90
72;1500000;5;2300000;0;Wirausaha;1;2;151
29;2000000;10;1500000;2;Pedagang;5;2;291
33;1200000;10;2000000;5;Wirausaha;1;5;91
48;2500000;20;4600000;1;Wirausaha;1;5;152
55;1500000;4;2500000;5;Pedagang;1;4;93
60;3000000;12;2500000;2;Pedagang;5;4;163
88;500000;10;1500000;2;Pedagang;2;6;173
85;2500000;4;5000000;1;Buruh;5;0;215
51;500000;10;5000000;2;Wirausaha;2;6;210
59;1200000;8;1800000;5;Pedagang;1;2;294
31;2000000;5;1800000;5;Wirausaha;1;2;119
65;1800000;10;1500000;4;Pekerja Lepas;3;6;47
98;2000000;12;1500000;3;Wirausaha;1;0;70
50;1400000;6;2000000;2;Pekerja Lepas;1;6;31
74;2500000;10;2500000;4;Pekerja Lepas;5;4;49
80;1900000;3;1200000;5;Wirausaha;4;3;247
20;1600000;5;5000000;2;Wirausaha;1;6;290
54;1200000;10;5000000;2;Pedagang;4;0;221
45;1400000;4;1800000;4;Wirausaha;2;1;148
69;1900000;10;4500000;4;Buruh;1;2;3
62;700000;3;4800000;1;Pedagang;3;4;43
33;500000;4;4600000;4;Pedagang;2;1;238
27;3000000;8;1200000;4;Wirausaha;5;6;133
48;1600000;4;2500000;4;Pedagang;4;5;286
62;1800000;20;5000000;4;Pedagang;3;5;16
72;1200000;20;3500000;5;Pedagang;5;5;199
99;1400000;10;4800000;3;Pekerja Lepas;1;2;125
59;1500000;20;4600000;3;Buruh;4;3;152
54;1500000;6;2000000;5;Wirausaha;3;0;37
35;1900000;3;5000000;4;Wirausaha;1;6;144
62;2500000;20;4800000;2;Guru/Dosen;5;6;203
22;1400000;20;1500000;0;Pedagang;2;3;254
37;3000000;10;3500000;3;Guru/Dosen;3;0;284
31;500000;16;1800000;4;Wirausaha;1;2;116
100;1600000;16;4000000;5;Pedagang;4;5;292
91;500000;12;5000000;3;Pekerja Lepas;5;2;132
76;1400000;8;4400000;0;Wirausaha;5;5;146
63;1400000;8;2300000;4;Wirausaha;1;2;224
84;1600000;4;4500000;2;Guru/Dosen;5;4;214
42;1200000;3;1200000;5;Guru/Dosen;4;3;93
78;1200000;6;2500000;4;Buruh;1;3;87
34;3000000;10;1800000;0;Wirausaha;3;5;138
92;2500000;10;4500000;0;Guru/Dosen;2;6;76
54;2000000;16;4000000;5;Pedagang;4;0;124
23;1000000;10;1800000;0;Guru/Dosen;5;0;123
84;500000;20;1200000;3;Pekerja Lepas;4;4;222
49;1400000;4;3000000;1;Pedagang;3;4;18
35;3000000;16;3500000;1;Guru/Dosen;1;6;276
52;1900000;10;2000000;0;Pekerja Lepas;1;2;88
32;3000000;6;1800000;2;Guru/Dosen;1;2;27
75;1200000;20;4400000;3;Pedagang;1;5;236
98;1900000;10;1800000;0;Wirausaha;4;5;90
32;1800000;10;2000000;2;Guru/Dosen;4;1;136
75;700000;4;3500000;0;Guru/Dosen;4;4;82
28;700000;6;2500000;0;Pedagang;5;1;50
83;1600000;6;2500000;2;Buruh;4;0;134
46;2500000;20;3000000;0;Wirausaha;4;4;180
58;1200000;20;1800000;2;Pedagang;1;3;246
58;700000;4;4400000;0;Wirausaha;4;5;269
90;1200000;10;4800000;5;Guru/Dosen;4;1;36
81;2500000;5;4800000;1;Wirausaha;2;5;297
41;1200000;12;4500000;3;Pedagang;3;1;94
70;1400000;4;3000000;0;Pekerja Lepas;4;1;10
21;1500000;10;3500000;5;Buruh;2;3;187
76;700000;20;2300000;1;Pekerja Lepas;4;3;45
97;500000;16;4500000;1;Pedagang;1;1;136
51;1800000;5;4000000;2;Wirausaha;3;6;245
29;1800000;10;3500000;5;Guru/Dosen;1;4;133
79;1500000;4;3000000;0;Pedagang;1;2;118
59;2000000;6;1800000;0;Guru/Dosen;3;0;138
59;3000000;10;5000000;2;Pedagang;2;3;240
50;1500000;5;2500000;1;Guru/Dosen;1;6;246
79;700000;12;2300000;3;Pedagang;4;3;253
23;1400000;5;1200000;0;Pedagang;3;6;210
23;1000000;20;4400000;3;Wirausaha;5;6;73
75;1600000;12;4600000;5;Buruh;4;5;52
99;500000;5;4500000;5;Wirausaha;3;5;77
95;2500000;10;1500000;0;Pedagang;3;3;95
38;2000000;16;1800000;3;Wirausaha;3;0;48
36;2000000;6;4000000;2;Buruh;4;4;258
53;1200000;16;1500000;1;Guru/Dosen;5;1;229
91;3000000;6;4000000;2;Guru/Dosen;3;5;276
74;2000000;4;4500000;4;Pedagang;1;5;124
69;500000;5;4000000;2;Guru/Dosen;5;2;130
57;1200000;4;3000000;0;Wirausaha;1;1;270
52;1900000;16;4400000;4;Wirausaha;1;3;101
44;1200000;12;2300000;3;Wirausaha;5;5;263
83;1200000;3;2300000;2;Guru/Dosen;4;1;280
82;2000000;3;4800000;5;Pekerja Lepas;4;6;256
23;1500000;8;4600000;4;Wirausaha;5;2;297
43;700000;10;5000000;1;Guru/Dosen;3;4;95
59;1800000;20;2000000;3;Buruh;1;3;169
73;2500000;6;4400000;4;Pedagang;5;0;207
83;1200000;10;1800000;2;Pekerja Lepas;5;5;1
20;500000;6;1200000;2;Wirausaha;4;4;164
23;1200000;4;2000000;1;Pekerja Lepas;3;0;70
87;500000;6;4600000;4;Pekerja Lepas;4;4;73
53;1200000;10;2300000;2;Pedagang;4;5;139
30;2500000;12;1500000;5;Guru/Dosen;2;2;13
43;3000000;5;2300000;3;Pedagang;3;2;205
87;500000;12;3500000;3;Guru/Dosen;1;4;208
25;2500000;5;3500000;3;Pekerja Lepas;5;6;3
81;1200000;6;4400000;2;Pedagang;3;1;110
60;1200000;4;1800000;0;Pedagang;5;4;67
77;2000000;20;1500000;3;Pedagang;5;1;193
94;2500000;10;4000000;0;Pekerja Lepas;4;3;297
51;1400000;6;4800000;3;Buruh;2;6;272
59;500000;5;1800000;1;Pekerja Lepas;3;4;174
93;500000;10;4800000;1;Guru/Dosen;3;2;287
89;1200000;4;5000000;2;Buruh;1;6;47
33;1400000;4;4500000;4;Pekerja Lepas;5;4;205
22;1000000;16;5000000;3;Pedagang;2;3;5
70;1200000;4;4600000;5;Buruh;5;0;37
27;1600000;12;4800000;0;Wirausaha;3;3;113
99;1200000;5;1500000;2;Wirausaha;3;3;69
46;1500000;20;1500000;2;Wirausaha;5;1;123
36;1600000;12;3500000;2;Pekerja Lepas;4;3;199
80;1500000;20;5000000;4;Wirausaha;2;3;163
74;700000;10;2000000;3;Buruh;4;1;121
24;1900000;10;1200000;2;Pedagang;4;2;246
52;1500000;10;3500000;5;Pedagang;5;4;232
36;1600000;4;1800000;3;Pedagang;4;1;298
21;1600000;16;3500000;1;Buruh;2;1;164
71;2500000;10;1800000;0;Pedagang;1;1;89
92;700000;10;4000000;5;Pedagang;1;5;44
73;3000000;12;4400000;2;Guru/Dosen;3;4;268
53;3000000;10;1500000;5;Pedagang;5;0;22
52;1200000;8;4800000;4;Wirausaha;4;1;204
42;1600000;16;4600000;0;Buruh;3;5;28
37;1200000;16;3500000;1;Pekerja Lepas;2;3;198
82;2000000;16;2000000;0;Buruh;3;4;106
26;1200000;16;4000000;1;Wirausaha;4;2;153
31;2500000;4;4400000;1;Pekerja Lepas;2;0;234
97;1000000;6;3500000;5;Guru/Dosen;2;1;295
47;1000000;4;3000000;5;Pekerja Lepas;5;1;76
86;1900000;12;2300000;1;Pedagang;1;4;29
26;1900000;16;4000000;5;Pedagang;2;2;138
88;2500000;20;3500000;2;Wirausaha;3;2;112
62;3000000;10;3500000;3;Pedagang;5;4;6
45;1500000;16;2300000;5;Pedagang;5;0;156
90;1200000;4;4000000;3;Buruh;3;0;129
29;1900000;4;4400000;1;Wirausaha;3;5;255
31;500000;16;4000000;0;Guru/Dosen;5;5;99
79;1200000;6;4000000;1;Pekerja Lepas;5;0;28
76;1500000;4;4400000;5;Guru/Dosen;2;2;209
30;1800000;8;2500000;3;Guru/Dosen;2;3;106
93;1000000;5;2300000;1;Wirausaha;2;2;220
89;1400000;12;1500000;3;Guru/Dosen;1;5;28
68;500000;20;1500000;5;Wirausaha;4;5;67
42;1800000;5;3000000;5;Buruh;5;6;179
27;2500000;5;2500000;0;Pekerja Lepas;1;3;41
88;2000000;6;3500000;3;Pekerja Lepas;4;2;220
77;2000000;10;4000000;5;Guru/Dosen;1;6;181
23;500000;20;1500000;0;Buruh;5;3;146
90;1200000;6;5000000;0;Buruh;4;5;176
100;1000000;16;3000000;5;Guru/Dosen;2;0;103
79;1200000;20;4000000;2;Wirausaha;2;3;78
94;1200000;10;2300000;0;Pedagang;3;1;122
89;1500000;8;2000000;0;Wirausaha;5;1;204
25;1400000;10;2500000;1;Wirausaha;4;1;30
71;1000000;10;4500000;3;Pedagang;2;5;172
82;1500000;5;4800000;2;Wirausaha;2;2;64
29;3000000;10;4400000;0;Wirausaha;5;6;265
98;1600000;3;4000000;1;Pedagang;2;5;38
86;3000000;12;1500000;1;Pedagang;4;2;31
77;1200000;5;2300000;2;Pekerja Lepas;4;1;50
39;1200000;10;3500000;4;Guru/Dosen;3;0;177
69;1400000;3;4500000;1;Guru/Dosen;1;4;264
82;2000000;5;2300000;4;Pekerja Lepas;5;2;258
33;1200000;10;1500000;4;Pedagang;4;5;193
56;500000;3;2500000;3;Pedagang;2;2;147
26;1000000;4;1200000;3;Pedagang;5;2;59
27;1200000;20;1800000;0;Buruh;5;5;27
28;700000;8;4600000;3;Pekerja Lepas;5;1;3
62;700000;4;4000000;1;Guru/Dosen;1;5;110
65;500000;5;4400000;4;Buruh;2;5;202
37;1000000;4;1200000;5;Pedagang;3;0;188
61;1200000;4;2000000;0;Wirausaha;3;4;104
87;1500000;3;2300000;2;Guru/Dosen;4;6;16
41;700000;20;4000000;3;Pekerja Lepas;5;1;272
